frame_number,u,v
12,394.73475289169295,640.4650368033648
13,407.4066220238095,623.5186011904761
14,415.7271062271062,607.4352869352869
15,430.7440312213039,591.4788797061524
16,443.88456672991776,572.7277039848198
17,456.29170464904286,557.3919781221513
18,467.97876197876195,544.5332815332815
19,481.841018251681,526.5696445725264
20,491.71469194312795,515.1567140600315
21,503.99402823018454,502.43485342019545
22,514.6638684854844,488.4672962574326
23,527.6282593375616,476.40063424947147
24,540.534127843987,464.7537016973636
25,551.8766588602654,454.3887587822014
26,562.8929440389294,445.30031282586026
27,574.7715503113733,436.12881022615534
28,586.656129258869,427.6905514576747
29,597.8577194752775,419.6367305751766
30,609.9556048834628,411.12652608213097
31,621.0036188178528,404.00281463610776
32,630.4460999123576,399.18550978673676
33,640.6072415699281,393.15063571033716
34,650.8205390651655,386.0283179802115
35,661.7943982763927,381.7894736842105
36,671.820814479638,377.3242835595777
37,682.7827868852459,371.32650273224044
38,694.3558641975308,370.03055555555557
39,704.8629096722622,364.85851318944844
40,715.056807511737,360.90985915492956
41,725.5537692032868,360.30403715612715
42,736.0381633870005,356.36255217650563
43,744.5718875502008,354.5477911646586
44,754.0620805369127,353.28691275167785
45,765.846984126984,353.5701587301587
46,775.0398009950248,353.2686567164179
47,782.5264612954186,353.92417061611377
48,791.8526187576126,354.2172147787251
49,800.8656716417911,354.5685210312076
50,810.6688227684347,354.79215178956446
51,821.1092592592593,356.81018518518516
52,830.8884848484847,357.0484848484848
53,839.6772486772486,359.57575757575756
54,850.3541666666666,363.1752136752136
55,858.2383798140769,366.433598937583
56,867.6475452196382,368.75297157622737
57,876.9482401656314,372.7060041407867
58,885.4104166666666,376.5645833333333
59,894.9248613212303,380.82198688855266
60,903.8001893939393,385.8461174242424
61,912.1014040561622,389.9375975039002
62,921.1328644001562,397.36811254396247
63,929.2134171907757,401.9614255765199
64,937.5856380397864,407.50752062105767
65,947.0768452982811,417.0994270306707
66,955.093670886076,421.60843881856533
67,961.4211195928752,427.7474554707379
68,972.3633907463694,438.4907125970956
69,981.1203703703703,445.17171717171715
70,990.8066298342542,453.6454880294659
71,999.1495129182549,463.0304955527319
72,1011.4856175972927,474.2038917089678
73,394.31627296587925,843.2145669291339
74,1027.3143459915611,493.24367088607596
75,386.892316999395,870.3067150635209
76,1045.4046717171716,512.6395202020201
77,1054.2815656565656,525.9806397306397
78,1061.7132243684994,536.1307578008915
79,1071.4252427184465,546.1708737864078
80,1078.1635514018692,561.3656542056075
81,1086.9156441717791,572.1814928425357
82,1093.7388841687905,590.6222033418294
83,1101.8155373032168,602.9421629021218
84,1116.113268608414,610.9320388349514
85,1118.5546666666667,626.336
86,1127.3667840375585,639.2652582159624
87,1133.5098789037602,660.2654557042702
88,1141.587942202292,675.3358246138515
89,1194.982905982906,667.6723646723646
90,1158.3031161473089,703.0443814919736
91,1162.9015748031495,718.3346456692914
92,1169.3189964157705,736.5573476702508
95,1189.1887096774194,786.5322580645161
97,1203.384223918575,817.2264631043256
98,1208.451754385965,838.8952241715399
99,1211.1803399852179,858.2520325203251
100,1216.5880801687763,872.60970464135
101,1224.4395711500974,885.3859649122807
103,1231.0648148148148,920.0759259259258
