frame_number,u,v
54,286.6389,641.2606
55,301.1250,628.5878
56,308.3638,610.2154
57,324.7782,597.1625
58,338.3657,578.0227
59,352.6583,566.3879
60,365.7927,552.2400
61,379.3983,537.2850
62,393.5684,525.1187
63,402.9310,512.9285
64,415.9517,500.0368
65,429.0363,488.7220
66,440.4265,479.2326
67,450.5280,469.1960
68,464.7679,459.3100
69,475.1759,452.2214
70,485.9478,441.7058
71,500.4670,432.7602
72,512.9721,424.5014
73,523.9137,415.1062
74,538.7785,412.5362
75,550.4614,400.7045
76,561.6138,393.3228
77,574.7417,392.9021
78,584.2385,381.0745
79,595.0242,376.5842
80,606.8918,372.3035
81,618.4664,368.6758
82,627.9567,366.8748
83,640.0323,370.8114
84,651.1608,361.3904
85,662.7637,359.4254
86,674.2359,364.6953
87,683.2402,360.2336
88,695.6154,360.7055
89,709.8794,363.4181
90,719.3382,367.5303
91,728.4678,371.1767
92,738.4959,369.8060
93,745.8406,368.0817
94,757.6434,369.9155
95,768.3699,372.7360
96,778.1224,373.4513
97,789.6591,376.0296
98,800.0766,381.4020
99,810.8153,384.9277
100,821.6239,390.2133
101,832.1118,394.5685
102,841.4744,399.0842
103,852.0649,403.2899
104,864.0115,411.5706
105,872.5288,415.9818
106,884.2873,423.5776
107,894.8612,431.9990
108,903.4454,436.6406
109,916.1166,445.7099
110,926.9083,455.0801
111,935.7674,461.6988
112,948.1242,471.9831
113,958.7800,482.7134
114,966.0968,489.1482
115,979.6622,502.3879
116,990.6011,514.7397
117,1000.1410,521.6329
118,1011.7709,537.3932
119,1019.9104,551.1271
120,1036.2797,560.2009
121,1039.0887,576.6025
122,1049.3465,590.1558
123,1062.0462,602.6140
124,1069.6474,614.6339
125,1077.9734,634.8352
126,1088.4203,644.2754
127,1097.7139,661.8682
128,1110.3015,676.1227
129,1116.4289,693.9712
130,1125.9898,706.7983
131,1138.4159,725.4451
132,1143.0334,741.9049
133,1151.1303,764.1808
134,1159.3836,776.2721
135,1166.7619,792.1502
136,1175.9270,814.1384
137,1183.1685,828.9227
138,1187.3526,846.6389
139,1195.4068,867.5687
140,1202.3491,883.6887
141,1207.3469,899.6905
142,1214.7192,920.4330
143,1220.5958,936.7117
144,1224.4524,954.7752
