frame_number,u,v
46,326.6126,656.2805
47,339.7627,642.8508
48,352.0211,627.2084
49,361.3191,611.7326
50,378.9595,598.5631
51,391.9657,585.6120
52,405.8050,573.0459
53,420.0550,561.7219
54,430.9550,547.1152
55,445.0901,536.1428
56,460.1818,528.0035
57,469.7495,516.2716
58,484.6734,506.6899
59,499.3013,498.3518
60,511.3123,489.5852
61,526.0400,481.1361
62,539.5715,474.1395
63,549.8808,465.2980
64,564.7040,459.3409
65,578.8535,454.5008
66,588.2277,445.2809
67,603.6341,442.5853
68,617.3130,439.1916
69,626.7963,432.2531
70,641.3977,431.0630
71,654.8645,428.6243
72,664.9441,424.8294
73,678.6017,425.2233
74,692.2113,422.8807
75,703.5645,421.3103
76,717.1778,421.2090
77,729.8780,421.4034
78,738.5255,419.1566
79,753.9190,422.1211
80,762.5686,420.7959
81,774.7996,421.3047
82,788.8259,422.7829
83,800.5762,426.3326
84,810.5217,426.6236
85,825.5831,431.5261
86,837.6757,437.5749
87,847.4244,438.0992
88,862.0365,444.1573
89,873.3594,448.5188
90,884.8341,452.0511
91,899.2018,461.8262
92,910.0809,465.6675
93,921.4240,470.3617
94,934.7447,479.7321
95,945.4431,486.5606
96,958.2241,492.6906
97,969.9523,504.7430
98,979.5212,510.1174
99,995.0275,517.8105
100,1004.3378,532.8400
101,1015.2315,539.1230
102,1032.0738,546.2247
103,1040.7205,566.6437
104,1054.6400,571.8069
105,1068.7617,583.0696
106,1075.7750,598.0168
107,1091.5189,616.1337
108,1099.9120,622.8012
109,1110.4914,639.7107
110,1127.0622,648.5526
111,1136.5300,670.0497
112,1142.1088,678.2170
113,1152.0206,700.5872
114,1154.3893,717.6107
115,1165.9955,717.9015
117,1189.1356,761.1599
118,1200.3212,773.8329
119,1210.5897,783.9128
120,1216.1547,801.6712
121,1222.2138,821.5766
122,1232.4375,835.2812
123,1240.2047,853.6805
124,1247.5228,871.2846
125,1256.8810,889.2504
126,1262.0434,907.4453
127,1268.1253,923.4879
