frame_number,u,v
27,288.1863,660.0557
28,300.5534,642.1456
29,314.0106,625.8903
30,324.4732,613.8783
31,338.9825,598.7760
32,351.5778,580.4034
33,365.8877,565.7664
34,377.7874,551.6737
35,388.8440,535.6935
36,404.8333,524.4077
37,413.5772,511.4989
38,428.5114,497.0918
39,443.2913,489.0000
40,452.2432,478.1403
41,466.2982,467.2782
42,479.8663,458.3275
43,488.5515,451.9337
44,502.1130,439.3559
45,513.7505,437.9348
46,523.7331,425.1417
47,534.6990,416.9086
48,548.6803,415.8154
49,559.9482,409.1702
50,571.4273,401.5604
51,583.5397,397.4812
52,594.4279,392.7384
53,606.3894,388.2126
54,618.1425,385.9590
55,627.3577,384.0359
56,638.3670,382.1589
57,650.1617,379.2179
58,660.1621,376.0519
59,671.2698,374.0543
60,682.2805,372.6339
61,692.1109,370.8835
62,702.5067,370.6284
63,713.3643,371.6340
64,722.9829,369.9416
65,734.0694,370.8682
66,745.0011,372.6538
67,753.9577,372.0646
68,765.0831,374.6464
69,775.8938,377.6010
70,784.0107,378.6848
71,796.2843,382.6222
72,806.8426,386.1450
73,815.2175,388.7906
74,826.8522,393.4189
75,837.3546,398.1710
76,845.9177,401.5410
77,857.5966,407.2979
78,867.9153,413.2510
79,876.6980,417.6143
80,888.1347,425.7763
81,898.8777,432.2417
82,910.1401,441.8855
83,920.8781,452.7951
84,930.2343,457.2816
85,942.3794,466.5407
86,953.3708,478.6412
87,963.2825,484.3923
88,973.3284,494.0000
89,984.9962,508.1784
90,995.9639,517.1583
91,1006.0494,522.4951
92,1017.1430,542.6379
93,1027.0183,552.1951
94,1035.6619,557.2248
95,1044.7384,580.7045
96,1056.5882,591.1803
97,1061.1276,606.7466
98,1072.9086,612.0089
99,1077.7622,632.4544
100,1094.6797,646.7812
101,1100.9956,664.3804
102,1109.1742,682.2434
103,1116.9899,698.2901
104,1129.3075,704.1016
105,1141.4133,727.2122
106,1142.1383,737.7531
107,1152.0415,764.3429
108,1161.4238,776.9433
109,1169.6875,792.6562
110,1175.1897,813.0527
111,1184.1865,828.1040
112,1190.3797,845.0253
113,1194.9139,865.5070
114,1201.8123,880.8531
115,1207.4043,898.0910
116,1211.8597,919.5750
117,1218.5448,934.4504
