frame_number,u,v
46,339.3008,673.2127
47,358.4082,667.8980
48,374.6240,661.4904
49,393.3868,655.2470
50,415.1221,651.2585
51,432.0954,645.2923
52,454.0369,640.7290
53,474.2315,636.2891
54,496.2599,630.9620
55,515.9448,626.5510
56,538.5369,624.7590
57,556.4460,620.3002
58,576.4060,616.7622
59,597.6754,617.6273
60,621.1356,613.9797
61,643.6796,614.1516
62,666.7496,613.8857
63,692.3630,613.5779
64,715.2723,615.0524
65,735.7767,617.6491
66,757.3192,618.5996
67,780.2131,618.8088
68,803.0522,624.0209
69,830.1384,626.7244
70,848.9126,631.9297
71,873.6827,637.9993
72,894.0622,641.7406
73,921.6772,645.9793
74,944.0837,652.0122
75,962.0110,656.8271
76,981.7074,663.0996
77,1005.4317,668.7889
78,1031.4934,674.8071
79,1053.2943,682.7536
80,1073.0135,691.6959
81,1093.9137,701.7071
82,1115.5271,700.6718
83,1127.6848,722.5166
84,1146.9769,731.8209
85,1168.3595,733.6094
86,1186.3294,743.8275
87,1204.9918,759.9904
88,1224.7414,763.1179
89,1244.8662,775.1844
90,1262.1198,785.5096
91,1272.6561,801.0434
92,1288.5519,812.7386
93,1298.5993,829.4647
94,1310.7610,846.4141
95,1332.7112,847.9826
96,1343.3232,860.5006
97,1356.1677,877.9387
98,1371.5210,884.6847
99,1384.6549,897.8824
100,1392.1780,912.1301
101,1399.8718,924.8775
