frame_number,u,v
46,122.3287,584.5810
47,137.4943,581.1299
48,148.0746,573.5801
49,155.9883,561.4006
50,169.0018,559.5733
51,186.8610,551.1078
52,203.0642,546.2864
53,215.2143,546.7298
54,232.4171,537.3212
55,238.7784,531.3280
56,249.7580,527.9827
57,263.1123,525.2776
58,276.6937,522.5794
59,294.8715,525.3422
60,307.7971,522.2975
61,324.3887,517.4964
62,342.2883,520.2888
63,355.1758,519.0813
64,369.7314,515.1871
65,383.5765,519.7393
66,397.8222,520.9074
67,413.3509,518.5097
68,423.9151,523.6220
69,439.0012,524.2208
70,455.4509,522.7860
71,467.8704,529.5612
72,483.9837,532.8668
73,498.3661,535.9301
74,509.8838,540.2171
75,524.2341,545.4231
76,541.4210,552.8337
77,555.1792,557.6993
78,567.9210,567.0022
79,581.8859,571.3191
80,598.3338,577.5693
81,612.2232,582.7182
82,627.2499,598.2852
83,638.9088,604.5304
84,652.6565,611.6671
85,666.4229,618.7729
86,681.0521,628.1209
87,693.7916,634.8180
88,708.4397,644.5907
89,721.6868,658.2689
90,738.3401,665.9716
91,747.6468,678.3762
92,762.7295,691.9568
93,780.5087,700.5885
94,789.4996,712.9937
95,802.7607,726.9583
96,816.1452,744.4602
97,829.2658,749.7687
98,842.8749,767.0155
100,863.0625,789.6330
101,875.4102,807.4530
102,887.4042,822.9874
103,898.7109,836.4269
104,908.1597,849.2709
105,911.9139,862.4735
106,924.9516,875.8578
107,938.9756,888.5845
108,951.5507,901.6552
109,958.5652,916.9270
110,969.3808,930.4688
