frame_number,u,v
29,394.8448,688.6887
30,414.9752,687.6203
31,435.2429,681.9659
32,457.8395,681.4189
33,480.1855,682.4067
34,503.4500,679.2504
35,524.1638,677.9279
36,549.6132,683.4579
37,573.6366,680.6461
38,599.4824,683.5858
39,622.5615,685.1735
40,647.5025,683.8063
41,668.6813,688.1595
42,691.6484,692.0441
43,720.0189,688.6104
44,743.6329,695.1893
45,766.1824,701.5029
46,792.3238,697.3825
47,816.4824,706.1452
48,837.0667,714.5679
49,857.1241,713.9913
50,880.3132,723.1978
51,910.3868,728.4456
52,931.0697,730.2015
53,954.2438,739.4715
54,977.0345,744.8054
55,993.9625,756.8291
56,1015.5906,761.1536
57,1037.5085,768.4555
58,1059.6806,781.0493
59,1079.8154,788.6827
60,1094.9091,802.5662
61,1117.4249,799.2100
62,1133.5752,810.9117
63,1150.4853,820.8163
64,1167.9095,830.6548
65,1181.0127,840.9567
66,1195.9526,851.0372
67,1212.8427,859.5665
68,1230.8088,870.5190
69,1246.7553,879.9530
70,1260.1424,888.6000
71,1268.2631,901.6144
72,1278.8858,913.9950
73,1291.8936,923.0843
74,1299.8397,936.5881
