frame_number,u,v
64,325.6982,668.0204
65,337.6781,658.9532
66,355.9408,656.4601
67,374.9061,649.3705
68,391.0104,641.8540
69,406.8541,639.3232
70,423.9865,634.8251
71,441.3582,629.0619
72,457.4316,624.7959
73,473.5587,621.6503
74,490.8385,620.4593
75,505.1182,612.5767
76,521.8769,610.7336
77,537.2999,609.6272
78,558.1424,607.6085
79,576.3330,607.0528
80,595.3577,607.9915
81,613.4841,608.2377
82,635.6676,606.7775
83,649.1359,608.8508
84,664.6750,611.1859
85,681.5315,612.3872
86,696.7375,611.7274
87,717.5667,617.3484
88,733.9818,620.8510
89,749.1102,619.6471
90,766.5650,628.8305
91,786.1180,634.5142
92,802.8982,637.5002
93,818.6783,642.2497
94,837.2741,647.4255
95,858.7408,653.4289
96,871.5948,658.4128
97,888.8005,664.7579
98,908.0419,674.3595
99,922.9301,679.0524
100,938.6780,691.5256
101,961.5442,697.5591
102,970.0045,707.8400
103,985.2464,719.1684
104,1003.0729,728.9757
105,1017.8799,736.4662
106,1028.6157,751.9266
107,1042.3832,761.0978
108,1056.5734,773.5589
109,1070.4021,781.1774
110,1082.9603,791.5544
111,1100.1854,800.8847
112,1111.9305,812.2928
113,1124.2965,825.0710
114,1137.2789,840.1173
115,1146.3531,852.2580
116,1157.5400,863.4442
117,1168.9737,878.3540
118,1181.7742,889.7778
119,1192.5658,904.2647
120,1202.8678,919.5489
121,1212.9515,930.0955
122,1222.3889,943.7730
123,1227.7256,960.7609
