frame_number,u,v
61,293.7420,640.1799
62,307.3428,629.3736
63,315.5967,609.0287
64,330.3459,593.5214
65,343.2644,581.4473
66,353.0806,563.5308
67,365.0079,549.6367
68,377.6774,537.2268
69,388.3953,525.8358
70,401.2258,512.1295
71,413.1893,501.7773
72,425.0151,491.7767
73,432.3528,471.7445
74,448.8617,469.9868
75,458.8350,451.9378
76,468.6890,442.2406
77,487.4969,439.8306
78,500.9119,424.8151
79,514.7323,420.6995
80,523.8797,415.3592
81,535.2478,410.2611
82,549.3828,402.9550
83,560.9784,396.9197
84,572.0928,390.9605
85,582.2889,386.5240
86,594.8804,381.8646
87,606.1191,376.9432
88,615.9139,375.1109
89,627.7111,371.7339
90,638.9744,367.9081
91,649.5910,366.3840
92,661.1824,366.2675
93,672.5938,363.0280
94,684.2746,361.8183
95,694.9122,360.6963
96,705.9788,356.3714
97,716.7021,353.0151
98,726.5452,357.4923
99,740.0050,356.4985
100,751.2510,359.0141
101,761.3517,364.1799
102,771.9717,364.9734
103,782.8220,369.8164
104,794.3711,375.4764
105,801.8557,376.4765
106,815.3640,379.9505
107,826.3362,385.6982
108,836.0353,389.9612
109,848.9288,394.9404
110,860.0713,402.0169
111,871.0043,402.5761
112,884.5754,414.9195
113,895.5284,422.3431
114,904.7015,425.4848
115,916.4168,436.8178
116,928.1163,445.4893
117,940.7072,455.7147
118,952.4030,464.1980
119,964.3402,476.0904
120,975.3065,485.0726
121,989.3557,498.6372
122,1001.1599,510.5739
123,1011.4447,516.7682
124,1021.2361,537.9390
125,1032.6506,545.2840
126,1043.8296,558.6232
127,1053.7569,580.4119
128,1064.0014,590.6221
129,1075.0165,607.8440
130,1084.7480,625.1256
131,1099.6621,636.1104
132,1108.5751,657.3311
133,1120.2969,674.0768
134,1126.8865,693.5091
135,1137.2197,709.2859
136,1149.9059,724.8411
137,1157.0038,743.9667
139,1175.6525,781.8538
140,1184.9149,797.5207
141,1193.0273,813.6178
142,1201.9979,838.4848
143,1210.0763,854.1507
144,1218.3947,870.5658
145,1223.1351,895.5869
146,1231.8144,912.9244
147,1238.5410,931.4344
148,1237.9938,955.8777
