frame_number,u,v
42,154.8632,587.6021
43,165.6503,572.8790
44,174.2530,557.0898
45,190.7927,543.1615
46,200.5629,527.8959
47,209.0265,512.3839
48,225.7251,501.8851
49,235.7570,487.8629
50,248.4182,467.7218
51,263.0324,464.5884
52,273.1038,446.5523
53,287.0795,435.3396
54,301.0486,426.3717
55,313.1754,416.1379
56,326.0655,404.8584
57,339.6363,395.4390
58,348.5470,382.2975
59,364.1582,376.4739
60,381.7083,370.7179
61,389.6739,355.8116
62,405.3748,350.9515
63,423.1046,344.7896
64,432.0514,334.1318
65,447.7019,331.1799
66,463.6136,327.6173
67,474.9762,319.2989
68,490.1926,315.6033
69,505.3489,312.4702
70,518.5227,305.2771
71,534.3639,301.4480
72,549.1226,296.4395
73,562.1770,291.4634
74,577.7834,292.2686
75,592.0336,289.8834
77,619.0925,284.0855
78,633.6843,282.9829
79,647.3025,282.0968
80,663.0280,285.1524
81,677.9555,287.1457
82,691.9655,286.3433
83,708.1449,289.8210
84,719.7571,291.0247
85,739.6960,289.3538
86,750.5872,293.3008
87,772.1907,295.4667
88,788.4821,302.8540
89,802.3770,308.8172
90,813.4699,310.2101
91,826.1809,316.6613
92,848.4179,329.1056
93,862.9493,333.6450
94,880.5866,344.9712
95,896.0354,349.3694
96,912.5693,361.5677
97,926.7694,375.9672
98,945.5497,380.3834
99,958.8102,388.6273
100,976.3216,397.4261
101,993.1335,414.0468
102,1009.1140,424.5345
103,1027.7992,430.8571
104,1043.4390,457.1320
105,1058.8406,465.3089
106,1081.8327,477.6219
107,1093.0550,504.1418
108,1111.9285,512.8469
109,1129.0374,529.8221
110,1147.5987,555.7712
111,1159.9409,572.6088
112,1175.4901,585.9942
113,1192.1084,602.8456
114,1209.2620,619.2457
115,1218.3438,638.5349
116,1229.4120,662.3682
117,1242.1606,683.0130
118,1255.3347,704.5116
119,1267.7514,727.6772
120,1281.4749,746.6934
121,1291.8460,767.2537
122,1301.5149,793.3505
123,1314.6854,805.8146
124,1324.2827,824.8111
125,1331.0151,847.7026
126,1342.4094,866.1129
127,1349.4150,887.1616
