frame_number,u,v
55,196.9867,646.6425
56,218.9982,651.4925
57,239.0626,651.6150
58,259.7315,651.9200
59,282.7601,655.8889
60,305.3264,654.1746
61,329.5421,652.7770
62,353.1543,661.3685
63,381.6667,657.8843
64,407.3014,662.2946
65,430.6876,672.2763
66,460.8564,673.5404
67,487.1840,679.3805
68,515.3348,686.2860
69,540.4536,690.8713
70,567.3618,695.8587
71,594.8314,704.9524
72,623.8893,710.6445
73,652.5867,717.5622
74,677.1328,725.3500
75,706.6502,728.7083
76,734.7564,741.4748
77,765.7815,749.7820
78,793.6292,760.5207
79,819.6193,767.5462
80,848.1605,777.1540
81,875.2270,781.9132
82,896.3725,789.4608
83,926.4105,805.7736
84,950.5027,813.3435
85,976.7195,819.4857
86,999.4816,836.8253
87,1025.2695,839.0103
88,1046.1959,846.5703
89,1067.9864,866.3166
90,1091.0883,867.5665
91,1110.0099,880.4557
92,1128.6755,892.3744
93,1150.0871,902.6894
94,1163.5881,912.7398
95,1181.6547,921.9384
