frame_number,u,v
32,151.2576,690.1919
33,164.0508,674.6528
34,170.8272,656.9396
35,182.0353,641.3823
36,197.8828,628.3957
37,209.3258,612.2879
38,219.3194,601.4174
39,230.5782,588.6417
40,243.5250,569.2720
41,251.2160,562.1851
42,264.7322,551.5448
43,275.5581,539.9563
44,289.5983,526.7111
45,303.4294,516.7011
46,308.4511,505.0805
47,327.4462,496.9342
48,340.0082,489.3336
49,348.9501,473.9865
50,362.9250,469.7181
51,376.0193,464.7099
52,386.3378,455.0725
53,397.7215,449.3950
54,411.2741,444.2663
55,420.3714,434.0075
56,433.9041,427.1702
57,449.3051,426.4777
58,460.3745,418.8163
59,471.9023,421.2853
60,483.7384,418.9935
61,492.9921,410.7927
62,503.8532,409.6645
63,518.3071,408.2645
64,528.7639,407.7800
65,542.2348,406.2791
66,556.5222,403.0816
67,565.6306,400.6256
68,579.6992,402.2853
69,592.0274,402.9374
70,603.8566,401.1628
71,615.8939,412.4474
72,627.1911,414.7115
73,640.8739,412.8142
74,650.8777,419.9918
75,662.3739,423.7780
76,671.6984,426.7131
77,684.1439,432.1207
78,695.5808,434.7447
79,706.3436,438.2018
80,721.7013,446.7042
81,732.9501,452.3603
82,746.6591,456.4827
83,753.2436,472.7989
84,763.0943,478.5771
85,776.0695,486.9921
86,786.7523,496.1924
87,800.2241,503.7740
88,815.8145,516.0277
89,822.8540,524.9060
90,838.8146,535.7284
91,851.6794,553.4399
92,861.7716,561.6521
93,873.9542,576.1385
94,879.7072,586.1161
95,892.8958,596.9552
96,905.6766,614.0037
97,913.1992,629.2164
98,925.6305,642.0728
99,935.6353,657.4095
100,947.6309,674.8869
101,957.0564,691.4371
102,967.9756,707.1215
103,977.7530,723.8433
104,992.3090,734.0225
105,999.5886,750.6293
106,1007.9157,765.7663
107,1015.6417,786.4926
108,1024.0821,802.8780
109,1031.9988,820.1326
110,1043.6230,844.5244
112,1056.0939,876.2388
113,1065.4692,900.4787
114,1076.5213,913.7118
115,1077.2500,935.2589
