frame_number,u,v
44,199.4327,629.4618
45,220.5459,638.1550
46,238.4609,640.1206
47,256.8165,638.9803
48,277.1415,648.3224
49,295.9734,651.8677
50,320.8011,656.3378
51,340.4478,661.9235
52,359.6980,664.8475
53,380.0472,669.3822
54,400.6922,679.2558
55,422.3976,684.3032
56,444.7045,691.9205
57,467.0079,701.1128
58,487.7882,706.7632
59,512.0556,718.5652
60,538.6289,729.6238
61,561.8907,740.4350
62,584.4133,747.6818
63,610.6434,762.8456
64,639.1120,769.0771
65,656.7009,786.0264
66,683.9318,797.1216
67,703.7052,808.3977
68,731.2949,819.6172
69,757.3727,837.9972
70,781.8855,843.4417
71,798.8755,858.8468
72,823.4299,879.0835
73,851.2743,888.7781
74,872.0161,902.7158
75,889.6997,921.1937
76,907.7867,935.4521
77,933.1124,949.2649
78,952.0361,965.0465
79,972.4356,981.9309
