frame_number,u,v
35,133.0407,689.5407
36,147.9420,680.1855
37,158.5625,661.8294
38,168.5821,647.5801
39,178.6747,638.5737
40,184.7203,623.3166
41,192.9969,608.1816
42,206.3105,600.3396
43,218.4829,586.3145
44,224.9123,573.0769
45,240.2696,558.4623
46,250.5089,554.5227
47,256.4788,539.0689
48,269.7986,531.0735
49,277.7084,517.0021
50,291.0416,504.9442
51,304.5047,503.4546
52,317.0329,490.6344
53,326.6262,482.3342
54,341.1330,473.6166
55,349.0580,464.2776
56,359.9334,453.7613
57,375.4907,456.3906
58,385.3953,446.8992
59,395.6058,444.5833
60,407.0746,441.5306
61,415.3678,433.8695
62,426.6818,426.5203
63,444.1305,422.4350
64,455.3712,419.4281
65,469.9042,417.7636
66,484.6021,421.7968
67,493.5841,419.9842
68,503.5746,417.9753
69,517.0060,417.6034
70,526.4115,413.6770
71,537.4975,414.7331
72,553.2272,418.1476
73,561.6658,414.7548
74,581.1889,412.4399
75,596.1864,420.3092
76,608.6212,419.6410
77,621.4026,423.3802
78,631.7201,434.7129
79,645.2002,438.9444
80,657.5914,447.2590
81,670.2400,454.3044
82,682.1939,459.8268
83,694.8174,467.3628
84,708.9341,474.3833
85,726.8725,479.7160
86,742.9184,490.7772
87,753.4592,506.3294
88,765.7803,516.5944
89,778.9949,528.7978
90,791.8792,540.9582
91,808.3248,553.2502
92,821.1929,565.2578
93,834.7224,576.1289
94,844.4238,592.8419
95,862.6502,608.8718
96,882.5907,622.0829
97,893.4002,640.6823
98,906.1258,653.4474
99,919.4116,676.7037
100,932.7654,697.4106
101,945.5466,714.4262
102,959.5375,735.1671
103,969.0692,744.3920
104,986.4315,767.4371
105,997.6079,784.8059
106,1012.3505,805.3564
107,1023.1225,832.7431
108,1035.8137,853.6539
109,1044.4765,871.1578
110,1054.6894,898.9644
111,1063.6675,924.2599
112,1070.3217,950.1232
113,1078.3841,966.4163
