frame_number,u,v
68,292.3841,749.8253
69,305.6811,728.2771
70,322.8766,716.8737
71,331.3324,701.6377
72,345.6918,685.6785
73,361.0728,671.9904
74,376.2995,657.8832
75,390.4425,644.4932
76,408.0912,630.3336
77,424.3115,612.8595
78,434.5465,607.3194
79,450.0685,594.0626
80,465.5894,582.7012
81,480.2596,571.7095
82,495.3810,562.2700
83,509.3610,552.1535
84,522.8977,536.3238
85,539.3902,533.9567
86,554.3807,524.7423
87,569.6309,516.4710
88,583.8542,511.0476
89,597.8249,503.9821
90,611.8584,496.1380
91,628.6527,490.0734
92,641.1650,485.7229
93,652.4418,477.7662
94,670.5406,477.5916
95,684.1071,473.0738
96,692.3076,465.4684
97,713.5050,469.7562
98,728.8853,467.3571
99,739.7299,467.3502
100,754.8479,466.0481
101,767.4226,463.1816
102,778.1200,461.9398
103,792.6564,464.4432
104,806.3929,461.5027
105,819.5258,461.8910
106,833.6534,471.2792
107,847.3118,468.1782
108,859.6703,471.5268
109,871.2378,478.0673
110,881.6603,479.5007
111,893.8305,482.7793
112,909.1419,490.9409
113,926.8089,485.7533
114,941.5608,488.8783
115,949.6931,498.0638
117,977.6230,512.6248
118,987.9534,527.4469
119,999.0032,531.0510
120,1008.2915,539.4803
121,1022.4408,551.2228
122,1035.8903,552.1222
123,1047.9711,563.3507
124,1057.8864,577.1927
125,1066.3593,583.5301
126,1080.1273,594.7616
127,1089.3553,608.6711
128,1098.6955,621.1635
129,1111.0181,624.3527
130,1123.3711,643.0540
132,1147.4299,670.4736
133,1155.0930,677.1896
134,1164.4291,702.8802
135,1174.9463,704.3609
136,1176.9231,712.1915
137,1197.5527,737.1664
138,1207.4661,742.4944
139,1213.6167,760.3394
140,1224.1470,772.0131
141,1232.3920,785.6230
142,1239.6634,803.2869
143,1248.6741,816.9255
144,1254.8889,832.5586
145,1259.4639,849.2205
146,1264.8051,865.1102
147,1277.0840,881.2547
148,1278.4487,896.5828
149,1281.9593,915.3699
150,1293.3723,926.0357
151,1297.6730,945.4895
