frame_number,u,v
30,165.2321,620.3952
31,185.9668,615.3642
32,206.3239,615.7002
33,226.5208,616.1100
34,245.8972,609.3830
35,266.5521,605.8942
36,290.6110,611.0564
37,307.9790,609.3733
39,357.6205,610.4203
40,381.5700,609.6087
41,402.7059,611.4282
42,424.1688,613.2142
43,450.5660,614.6572
44,473.3158,617.5662
45,496.4742,619.8631
46,524.1572,622.8689
47,549.3053,625.2380
48,570.8626,630.5185
49,592.7353,631.0729
50,616.3280,639.3844
51,641.1666,644.9295
52,664.8595,647.2006
53,686.3104,654.6802
54,709.2903,661.4448
55,735.0106,667.3163
56,754.4595,674.6525
57,779.9484,680.0641
58,805.2969,690.8214
59,827.2843,699.9423
60,849.5695,703.0852
61,875.2708,719.7162
62,894.6239,721.2092
63,912.9911,736.8549
64,931.7050,744.0005
65,949.1130,749.2583
66,971.0731,756.1851
67,992.3316,768.6615
68,1012.1130,782.3293
69,1026.9939,788.4283
70,1045.9802,798.3829
71,1061.9893,813.3604
72,1079.0970,822.6221
73,1092.9327,831.9865
74,1108.3798,845.1545
75,1124.7998,853.1439
76,1139.4258,861.6495
77,1149.4052,879.0727
78,1161.8724,888.7149
