frame_number,u,v
43,181.1696,597.5624
44,191.5749,577.8593
45,205.6747,566.4839
46,219.4123,562.9126
47,231.3250,544.7153
48,243.8817,532.7616
49,254.7905,520.7711
50,267.5859,509.2875
51,281.8761,500.9188
52,292.8452,488.0896
53,307.0485,477.5013
54,320.6745,475.3816
55,332.4298,459.6581
56,342.7951,457.6385
57,357.0484,453.2623
58,369.4520,436.4829
59,379.3286,436.7839
60,397.6078,433.7813
61,401.1696,424.9913
63,432.1700,418.8478
64,440.2888,410.8227
65,455.9278,411.0705
66,469.2247,408.4441
67,477.5279,404.7772
68,493.4321,402.8654
69,505.8509,404.0391
70,515.7333,402.5553
71,527.0756,399.7165
72,535.0406,401.0005
73,545.6319,400.4444
74,558.4892,399.1269
75,571.3562,403.0616
76,581.6599,400.6792
77,593.1253,403.6225
78,605.5393,406.5411
79,617.6730,404.9920
80,631.1898,406.4952
81,642.3144,408.8434
82,650.6684,410.7744
83,663.7069,417.8049
84,674.0764,421.6802
85,684.0478,425.2471
86,695.3302,431.0611
87,706.7959,436.7949
88,718.8976,443.3596
89,730.4228,455.1960
90,742.9565,460.5144
91,755.7269,470.7025
92,760.9314,478.1366
93,775.3341,485.8397
94,787.8590,496.4415
95,794.5946,506.2485
96,807.5363,516.4120
97,817.7516,527.6198
98,828.2860,537.3984
99,839.5043,550.8351
100,848.9704,565.1882
101,860.5621,576.1366
102,870.9862,585.4211
103,880.6490,600.4611
104,893.3757,612.5931
105,904.2597,624.4928
106,912.6843,641.8320
107,923.4071,655.3882
108,931.9249,669.8254
109,947.4242,683.9708
110,955.3450,700.4692
111,964.0618,714.9509
112,974.8964,730.6351
113,985.0200,740.6168
114,994.8273,754.4395
115,1000.0913,770.9573
116,1013.0271,791.8124
117,1019.9831,803.3983
118,1026.0950,820.1359
119,1038.3864,840.9786
121,1052.4325,873.9037
122,1061.6220,893.9710
124,1070.0406,928.7098
