frame_number,u,v
27,136.5004,681.8279
28,143.3558,660.0372
29,154.0084,644.1738
30,167.1630,628.9914
31,174.9611,610.7405
32,188.9112,596.6067
33,202.7144,582.9980
34,211.8101,562.0270
35,223.8514,553.0316
36,240.0400,537.2189
37,249.1454,523.1839
38,263.5003,509.5542
39,274.5285,496.2960
40,284.1723,483.4559
41,301.1617,470.5604
42,313.3280,462.7951
43,315.5609,443.8260
44,337.2453,435.6693
45,352.0099,428.3480
46,364.0622,415.8256
47,377.2368,406.7259
48,391.0669,399.8188
49,402.7231,385.6729
50,414.7924,374.4298
51,429.1712,376.4072
52,441.0606,367.0508
53,451.3615,360.1930
54,464.9769,356.2677
55,477.6562,348.6539
56,494.7040,340.7834
57,509.0462,338.2074
58,518.1861,334.3378
59,87.3946,781.8163
60,545.8591,329.7872
62,565.9799,328.1892
63,581.6975,322.4177
64,595.7019,314.5319
65,607.5789,317.2531
66,618.8948,319.8625
67,629.7463,317.6063
68,642.4947,317.3592
69,656.1939,317.3293
70,667.4412,316.3719
71,683.0090,318.9863
72,692.8714,326.0079
73,703.1950,326.8558
74,715.5471,330.5835
75,729.4324,333.7046
76,742.9510,339.9954
78,773.4727,342.6621
79,785.5285,345.6643
80,793.0810,357.8072
81,805.3718,365.2547
82,823.8298,375.4493
83,831.6428,381.3448
84,841.6271,388.1813
85,860.3346,392.9215
86,870.8715,409.8073
87,883.2084,419.0023
88,897.9816,423.8206
89,912.4750,439.4484
90,925.3952,450.2692
91,940.4272,456.6200
92,948.6812,474.2829
93,960.4686,487.2204
94,972.6557,499.0727
95,984.6291,515.4432
96,1000.6453,528.6338
97,1010.7395,543.8767
98,1023.0925,557.3864
99,1033.2469,579.0490
100,1045.6260,597.0134
101,1059.3645,607.9272
102,1069.1509,631.3256
103,1082.5821,649.4297
104,1092.1164,661.3638
105,1103.9981,679.7443
106,1111.8445,697.7020
107,1123.4414,719.4651
108,1135.3384,733.9257
109,1144.5838,752.6636
110,1150.9344,778.5800
111,1158.1298,797.2503
112,1164.8005,817.3567
113,1174.3097,837.2771
114,1180.9188,858.1273
115,1190.3459,876.1038
116,1194.9946,899.2972
117,1199.9364,917.0975
