frame_number,u,v
42,389.9984,728.3302
43,413.6028,729.5625
44,438.9989,741.7750
45,463.1631,746.5447
46,487.3395,752.3020
47,513.4442,763.8937
48,538.5517,771.1210
49,563.2820,780.4696
50,589.5216,790.2482
51,614.1116,794.0957
52,645.4462,805.3079
53,668.7322,821.7014
54,697.2033,829.3079
55,726.1346,842.0349
56,758.2658,855.1587
57,782.3276,866.9555
58,811.0177,880.9689
59,843.6479,890.6285
60,867.2922,904.9016
61,896.9271,908.4309
62,925.2368,933.3228
63,949.9888,939.9695
64,975.0226,950.6206
65,997.8444,972.9063
66,1021.5653,986.3624
67,1047.2091,1001.0537
68,1071.3910,1014.2752
