frame_number,u,v
46,373.9859,674.1064
47,400.5323,676.4407
48,418.6417,672.3587
49,441.3665,671.8474
50,466.4044,670.8590
51,490.2886,667.7211
52,514.5300,667.0904
53,536.9087,667.3508
54,559.8135,664.6642
55,582.9710,666.2090
56,609.1342,666.0270
57,635.6420,664.3607
58,660.1709,666.9619
59,684.2521,669.5919
60,709.9466,671.2003
61,733.0699,675.2143
62,757.7624,676.9922
63,784.2512,677.9796
64,810.9317,687.4700
65,836.9034,688.7501
66,859.9761,694.0309
67,890.0924,703.1166
68,913.8364,709.7741
69,942.2510,715.9663
70,966.5186,726.8202
71,987.7939,731.2676
72,1008.4634,740.1845
73,1038.0337,748.1191
74,1059.7166,758.3291
75,1079.5417,766.8251
76,1103.1222,775.9876
77,1123.0219,777.7810
78,1142.4091,789.4762
79,1162.6171,801.1584
80,1180.9473,810.0614
81,1201.7762,818.0027
82,1222.2154,830.6516
83,1240.3869,838.7106
84,1258.1344,847.7643
85,1269.9179,861.9315
86,1291.7863,871.6838
87,1299.6247,885.3326
88,1311.5735,892.2402
89,1329.4856,903.6351
90,1338.3865,912.4928
91,1348.0676,934.5859
92,1362.9131,939.2364
