frame_number,u,v
33,140.0288,694.8422
34,1140.9202,650.4836
35,159.9528,661.2201
36,165.3153,648.7844
37,175.6820,634.1411
38,186.0004,622.8342
39,193.9744,610.7123
40,201.8434,594.9016
41,214.5173,585.5252
42,224.3321,568.9564
43,235.1459,558.9341
44,246.3541,549.8281
45,257.3055,541.2414
46,263.3792,524.0073
47,279.1476,520.5855
48,290.1286,507.7650
49,295.5895,498.2414
50,311.6915,488.0491
51,320.0487,483.3602
52,325.4826,466.8731
53,348.7560,470.3788
54,357.2366,463.1122
55,369.8332,453.9763
56,378.1131,451.4403
57,387.4408,440.6440
58,399.3045,436.0875
59,410.3096,435.5940
60,419.8074,428.9414
61,429.5172,424.5941
62,443.0860,424.4246
63,453.5364,418.6225
64,466.1282,415.8224
65,479.5778,418.8559
66,491.4006,415.8103
67,499.7446,417.3194
68,512.0887,420.5962
69,521.7262,419.9081
70,530.3006,418.1222
71,545.3313,420.3335
72,555.9513,420.5684
73,571.3449,419.5255
74,590.1292,419.0769
75,598.7471,423.2604
76,613.0066,428.5586
77,619.9014,439.4965
78,631.8882,445.5353
79,645.7980,449.4245
80,655.7061,462.5366
81,668.6040,467.5179
82,681.5577,474.4157
83,693.8337,484.7593
84,705.1939,493.5303
85,718.4990,502.7200
86,730.2093,513.3422
87,744.0021,523.9470
88,759.9409,533.2253
89,770.2185,550.1779
90,786.1631,562.5020
91,796.8281,575.7358
92,806.3536,589.2614
93,820.8202,603.4704
94,833.5242,618.3520
95,846.4663,632.4094
96,858.1596,653.0209
97,871.0149,667.7544
98,885.2646,684.5201
99,898.8908,705.2374
100,909.1252,724.0053
101,919.3917,740.8877
102,932.2713,763.9386
103,944.3486,776.6509
104,956.4040,799.7762
105,962.4612,816.6956
106,976.8376,835.3051
107,989.5193,863.7752
108,1001.8648,877.1766
109,1012.2808,900.2094
110,1017.9917,928.0064
111,1027.1578,952.2940
112,1034.2767,978.0120
