frame_number,u,v
39,342.6135,674.9976
40,357.5818,662.0973
41,372.8769,654.3312
42,389.5008,643.4063
43,405.9936,632.3055
44,423.0493,620.2593
45,441.0951,609.8933
46,454.7400,602.8103
47,468.3622,595.2686
48,483.8093,586.8950
49,500.1350,577.7926
50,516.5071,573.1704
51,532.3318,565.9188
52,548.3607,557.3461
53,564.1829,555.1482
54,579.6566,548.5213
55,595.9149,543.1237
56,611.1786,539.9587
57,627.2373,535.6799
58,643.1988,533.2900
59,659.0439,531.8597
60,673.5874,527.8634
61,689.5789,525.7864
62,705.7294,527.3787
63,719.9440,524.7427
64,734.9849,526.1852
65,751.5615,526.8097
66,764.9881,526.4730
67,778.6074,528.4103
68,793.2598,533.0704
69,809.3046,531.9795
70,823.9771,534.6458
71,841.0933,538.5593
72,851.0404,538.5402
73,870.2174,543.7765
74,884.5513,549.4797
75,895.3250,550.5193
76,913.1739,558.4328
77,927.3239,567.0931
78,939.0711,562.9289
79,956.9965,579.1040
80,969.9836,589.0763
81,981.1509,591.9957
82,994.9549,602.8831
83,1008.0161,609.9685
84,1025.3026,621.5679
85,1037.3351,623.8348
86,1049.4065,638.5667
87,1061.3288,645.7186
88,1073.5081,656.3336
89,1084.9226,670.6496
90,1099.3615,682.8443
91,1107.6722,687.8584
92,1120.1904,703.9251
93,1134.3593,711.7325
94,1146.4818,721.7229
95,1154.1623,736.1049
96,1161.8886,752.1114
97,1175.3152,763.9147
98,1184.6553,769.0228
99,1194.5774,783.9843
100,1204.3797,799.1179
101,1215.0902,812.1343
102,1224.7329,826.8664
103,1233.9931,841.3828
104,1243.3736,855.1294
105,1251.6133,869.7300
106,1257.5906,886.3691
107,1268.4888,900.2048
108,1273.3887,916.5816
109,1277.7554,929.7152
