frame_number,u,v
53,205.7634,660.2601
54,224.5384,660.8540
55,244.5180,664.8041
56,266.2977,673.4024
57,290.3398,671.1334
58,313.3378,676.8012
59,333.7606,688.9726
60,356.8208,691.2897
61,383.3709,699.4575
62,404.5669,708.6063
63,430.1418,716.2787
64,454.0226,724.8682
65,476.2270,733.3493
66,503.5878,742.1115
67,529.5819,748.8091
68,552.0399,760.7538
69,581.9177,770.0159
70,607.4880,778.2992
71,632.9860,793.5026
72,658.2059,803.3192
73,684.8293,812.1029
74,708.2882,825.3877
75,737.0310,835.7185
76,761.0513,844.6771
77,786.3516,861.9566
78,810.3124,872.1260
79,837.5415,880.8790
80,861.3001,897.6110
81,890.6099,901.7534
82,908.9598,924.6660
83,928.7680,935.4407
84,951.7148,946.5738
85,972.5700,947.7543
