frame_number,u,v
50,320.9761,746.4645
51,332.8084,732.1937
52,344.8106,718.2041
53,353.3504,696.4351
54,371.3817,688.6314
55,383.6074,673.9800
56,394.5793,661.5031
57,408.1669,648.0877
58,423.8759,635.5851
59,435.6292,622.2931
60,449.8054,612.1802
61,463.9205,602.9172
62,476.2948,591.8560
63,491.2333,582.1814
64,504.7245,571.5032
65,512.4334,560.9234
66,532.1109,556.2951
67,543.5929,550.8995
68,557.2866,543.6383
69,573.2185,539.1544
70,584.6990,533.8579
71,595.7809,525.8796
72,608.3719,523.3989
73,620.5349,515.5845
74,638.4167,509.9215
75,650.6607,513.4940
76,660.9379,510.0935
77,672.2363,506.5420
78,684.3395,505.3527
79,695.1500,499.0561
80,707.8866,498.2881
81,724.0814,503.5003
82,737.0895,503.5374
83,746.2438,501.4945
84,758.4162,505.5328
85,766.9079,503.1090
86,777.6967,503.7130
87,792.4520,506.3443
89,824.2808,508.0217
90,835.6464,522.4207
91,848.6205,525.4423
92,859.4287,532.2071
93,868.2605,537.3325
94,879.5495,538.3031
95,895.5228,544.7023
96,909.0811,552.0128
97,915.2044,557.8796
98,929.2354,571.0240
99,939.5572,579.5713
100,950.7880,580.6511
101,965.9200,587.6351
102,977.6248,599.4825
103,989.3257,614.7987
104,999.6991,622.1970
105,1007.0768,637.2484
106,1017.8276,647.1268
107,1029.7936,656.7169
108,1045.5734,667.5177
109,1057.4031,685.6671
110,1066.4303,690.1651
111,1076.7925,706.4476
112,1080.5408,720.8913
113,1096.3799,736.1524
114,1105.4428,751.4704
115,1111.9194,764.0173
116,1127.7814,772.3127
117,1136.2178,786.6098
118,1145.3250,800.7750
119,1153.6040,817.3473
120,1162.9671,831.7695
121,1166.5281,844.5455
122,1180.4375,862.8446
123,1188.8100,879.2990
124,1192.9062,894.8393
125,1199.7610,911.4507
126,1204.6832,926.6489
127,1207.7347,950.2030
