frame_number,u,v
39,138.3520,693.5173
41,163.6741,671.9508
42,167.5483,652.5661
43,178.1374,640.4687
44,199.3169,634.6641
45,207.5371,622.6983
46,216.7744,614.0722
47,230.6510,605.9278
48,238.1548,595.3307
49,253.5235,584.0130
50,267.8502,568.5480
51,273.8909,566.5412
52,284.9887,557.8565
53,297.7264,548.7892
54,306.8237,539.0558
55,321.5744,530.3358
56,336.2505,527.3425
57,345.2035,521.1175
58,359.3604,520.5661
59,372.4427,514.8376
60,380.7068,505.6492
61,396.9750,503.3455
62,407.2480,502.0861
63,408.9772,490.8356
64,425.0174,482.9201
65,433.0054,480.2177
66,444.2722,478.8556
68,482.1924,494.4430
69,490.0290,490.6910
70,499.8265,491.2921
71,512.8689,491.8179
72,524.5300,488.9830
73,537.4573,495.4364
74,550.1441,497.8644
75,560.3196,502.1068
76,571.8396,506.3208
77,582.3977,510.9985
78,595.1917,513.2245
79,606.3979,519.3431
80,614.1632,523.6933
81,627.2834,524.9345
82,640.3106,537.8966
83,649.7849,546.2339
84,664.8018,552.9695
85,674.0308,561.1972
86,693.1350,576.6102
87,706.6758,585.9740
88,713.1304,590.9083
89,727.7543,597.6052
90,745.4332,610.6447
91,752.2402,621.1344
92,766.5539,636.7531
93,780.4153,649.5334
94,789.7137,659.4285
95,802.6206,677.2119
96,812.7904,691.4167
97,826.6284,701.7243
98,838.4646,719.6069
99,849.6375,737.0685
100,862.7481,748.4635
101,874.1807,766.9003
102,883.2553,784.9573
103,898.0133,801.3268
104,909.9610,816.3662
105,922.7314,834.3809
106,925.5084,853.6387
107,937.8326,875.7179
108,941.2236,888.1069
109,956.3017,907.9755
110,974.4684,922.4140
111,979.1777,940.0992
112,983.2937,958.5805
113,993.0593,988.8463
