frame_number,u,v
39,156.1637,636.1994
40,176.3326,639.8972
41,200.9062,640.1999
42,224.1397,650.1859
43,247.8766,654.0419
44,270.8034,653.6921
45,296.2447,661.9688
46,322.3280,667.2888
47,350.1582,668.7968
48,376.7721,681.0919
49,408.6762,686.2183
50,437.6469,690.8759
51,465.9120,702.7295
52,496.5807,710.3484
53,525.6473,717.2713
54,560.7010,727.0957
55,592.9498,738.3840
56,622.8767,746.3477
57,655.8929,756.9234
58,687.2968,767.2042
59,721.5599,772.1365
60,752.7208,789.3705
61,784.3363,797.3478
62,816.1358,807.5048
63,844.6211,821.8849
64,876.7395,829.6670
65,905.5245,846.2439
66,931.9912,856.8898
67,962.6105,862.8118
68,990.0530,873.7465
69,1014.8913,892.4396
70,1040.3786,892.6192
71,1064.9218,903.2112
72,1084.3293,921.7749
73,1107.7726,935.4860
74,1127.6557,951.6605
