frame_number,u,v
51,135.5000,580.1333
52,150.3493,570.3533
53,162.3176,562.5189
54,172.0323,550.0509
55,181.5839,534.8049
56,192.3028,523.5784
57,202.0795,514.0612
58,213.7447,503.9025
59,223.1917,493.9973
60,232.1950,485.9468
61,243.5657,477.1543
62,253.9145,468.4849
63,263.0912,459.0341
64,275.4762,452.9199
65,284.3280,444.4522
66,294.3264,437.1787
67,307.1558,433.4653
68,316.7188,424.6823
69,328.4397,420.0561
70,338.9761,417.7282
71,349.1565,411.7430
72,359.4120,408.1153
73,370.5092,405.5182
74,380.5079,402.1667
75,390.6732,400.1544
76,401.0586,399.5733
77,411.0631,397.0755
78,423.1437,392.3796
79,433.0864,392.2305
80,445.7210,390.0511
81,455.5266,388.1640
82,463.5027,391.1932
83,473.9215,388.6174
84,483.5573,388.7688
85,493.8324,392.9005
86,505.0111,393.5968
87,514.9502,393.1378
88,524.7918,399.1251
89,535.8337,401.1699
90,546.1526,404.5837
91,557.0496,412.2050
92,567.3307,414.3664
93,577.2041,423.6673
94,588.2307,430.9515
95,599.5382,432.5141
96,609.5282,442.5375
97,620.5876,450.0459
98,631.6095,455.4088
99,642.9264,468.5129
100,654.2190,477.8253
101,666.9276,486.7026
102,675.9125,494.3193
103,687.7377,505.1738
104,699.4816,516.2324
105,711.1112,528.8465
106,722.1773,541.6001
107,735.3277,552.4465
108,746.7313,566.7973
109,759.4810,579.2096
110,772.6139,594.8971
111,782.6849,608.2969
112,790.8635,623.4147
113,802.2115,639.8307
114,814.4029,655.2714
115,827.0239,672.8885
116,835.1112,692.5131
117,847.7831,706.5214
118,856.0591,725.9378
119,867.3861,748.3831
120,878.6822,763.1648
121,887.3859,777.2725
122,894.8986,800.1331
123,908.7874,820.9012
124,920.6918,840.0995
125,929.4768,860.9858
126,938.1391,882.2727
127,942.5946,898.8210
128,948.4156,916.4063
129,958.9683,936.4438
130,967.7018,958.0301
