frame_number,u,v
39,327.4995,659.8940
40,338.9774,646.1370
41,351.1627,631.6198
42,365.5306,618.8673
43,377.3816,605.3595
44,389.8566,589.2526
45,403.0726,574.4573
46,417.2867,561.7474
47,428.2694,552.3998
48,440.4286,538.6820
49,455.5947,531.8466
50,466.5740,519.9719
51,477.0942,510.1231
52,493.9381,503.8699
53,502.8348,492.4126
54,518.0767,486.0249
55,533.0928,480.1199
56,539.9612,468.0436
57,557.1215,464.6891
58,571.1792,459.6189
59,583.0287,452.7804
60,596.0163,448.9629
61,606.2503,445.7665
62,618.4314,439.7815
63,630.8161,436.6105
64,641.4419,434.2006
65,651.8159,431.7063
66,663.4930,428.2884
67,676.1474,427.3726
68,686.1491,425.5879
69,697.7493,424.8697
70,710.1235,424.3318
71,720.4267,423.9480
72,732.4556,423.2111
73,743.1256,424.7306
74,754.6065,425.0236
75,766.7402,427.4769
76,778.3068,429.8560
77,788.2025,428.9608
78,799.8709,435.0185
79,809.5968,439.6340
80,819.5457,441.6329
81,829.7236,448.3053
82,840.0531,454.2651
83,848.4631,457.1268
84,861.0807,462.9313
85,871.8394,468.1854
86,881.6481,472.4837
87,895.0497,482.6394
88,903.9646,486.7584
89,916.1786,493.9099
90,926.3823,503.1247
91,936.7647,509.7930
92,947.7821,516.8074
93,958.7748,527.5098
94,967.7003,533.3015
95,979.6084,542.7778
96,988.8569,555.1173
97,998.6223,563.9245
98,1011.8618,571.8779
99,1018.1081,586.5087
100,1028.0835,601.0098
101,1041.0035,612.2611
102,1054.0250,622.4963
103,1058.9472,633.2675
104,1068.0656,649.6014
105,1077.2092,659.4488
106,1087.4326,676.2664
107,1100.1029,689.5631
108,1106.6373,698.2138
109,1110.9176,713.5152
110,1120.7858,729.9809
111,1129.2128,744.0284
112,1138.2833,761.3711
113,1146.1682,773.9244
114,1154.9034,788.2718
115,1162.8222,800.4804
116,1167.3018,817.4820
117,1176.4690,834.2933
118,1181.7517,850.6720
119,1188.0988,865.5432
120,1194.7385,884.2364
121,1202.3304,898.1250
122,1207.5308,913.6540
123,1212.6438,931.7461
124,1219.4475,951.7131
