frame_number,u,v
42,166.4570,667.0538
43,179.6414,655.1911
44,192.4428,642.0821
45,204.3078,625.3564
46,212.4428,615.1962
47,227.7654,604.8404
48,238.1252,591.9524
49,250.0405,581.1868
50,262.8637,569.6538
51,273.1908,556.7836
52,289.6295,547.5186
53,302.6728,537.2560
54,316.1346,524.5237
55,329.0084,518.9527
56,344.4152,507.5668
57,352.2331,496.3043
58,367.0092,488.0917
59,380.4855,480.9693
61,411.4925,472.9951
62,422.7932,467.4965
63,433.8263,458.0752
64,446.6248,454.9280
65,461.7303,448.1240
66,475.3519,443.1179
67,489.6495,444.4959
68,502.8455,440.0715
69,514.1591,432.4168
70,530.4586,435.1002
71,543.5587,428.8652
72,559.4672,428.1087
73,572.7364,433.3862
74,585.2788,433.2155
75,596.6656,432.7765
76,609.6013,435.4842
77,621.0707,434.5536
78,635.8228,431.5534
79,651.6296,436.7413
80,670.5290,440.9300
81,683.6010,441.4308
82,696.2393,452.7537
83,708.0527,457.0790
84,720.6254,458.8130
85,734.4567,465.2009
86,749.6201,469.0999
87,763.7786,476.2368
88,776.2411,486.5948
89,789.7073,493.7903
90,807.4197,498.9101
91,818.5847,509.6336
92,833.8323,514.6833
93,849.2775,524.4350
94,860.5709,542.3714
95,872.5105,552.9364
96,883.7942,561.4371
97,896.0765,569.2504
98,911.4051,586.9057
99,928.0412,598.1522
100,940.5861,609.5556
101,957.5584,626.7441
102,971.0835,641.3707
103,982.3825,654.7900
104,992.0459,672.1575
105,1001.0116,686.3811
106,1015.9646,699.1879
107,1033.4067,718.5403
108,1047.9653,728.9645
109,1056.4403,748.8726
110,1069.8276,757.5974
111,1079.3231,776.5102
112,1089.0967,799.7480
113,1096.9990,811.7729
114,1106.8830,830.7405
115,1116.5843,852.3444
116,1122.3615,865.2385
117,1132.9865,882.6599
118,1141.4893,908.6003
119,1156.0886,922.4931
