frame_number,u,v
43,348.2346,662.2717
44,360.3587,647.5354
45,373.9563,630.4359
46,387.2768,622.7778
47,400.6579,608.9990
48,414.8163,593.2732
49,426.7554,577.5194
50,442.4026,567.3206
51,456.6184,559.3291
52,467.9400,542.4602
53,483.5755,534.3732
54,497.4356,530.0580
55,509.9485,511.5971
56,522.8540,511.1021
57,537.1713,505.1970
58,549.1008,487.2545
59,561.6933,488.9244
60,576.6877,484.8028
61,586.4719,473.0393
62,604.2979,471.2195
63,615.1225,467.8387
64,624.3788,461.6286
65,639.6788,459.4151
66,652.0283,456.7411
67,662.4178,453.9738
68,675.5882,452.5380
69,688.0426,450.6872
70,700.5667,451.2393
71,712.2023,451.0785
72,721.7581,450.7993
73,733.4370,448.3934
74,743.2138,447.3667
75,754.6130,449.6487
76,766.5140,448.3168
77,777.5049,452.1012
78,789.2940,450.1325
79,801.6373,450.8907
80,812.2684,453.2029
81,824.7656,455.3792
82,834.5097,458.1578
83,846.1358,463.4601
84,855.3113,468.4318
85,866.7346,468.4374
86,876.9820,480.4950
87,888.5350,485.2842
88,902.1716,489.2635
89,911.6632,499.8741
90,923.6667,505.0543
91,936.7057,513.0501
92,940.6733,522.6884
93,956.7558,528.3564
94,967.4413,537.0346
95,973.9437,547.2972
96,988.2699,556.5835
97,996.0448,567.4785
98,1004.2982,577.5035
99,1012.4244,587.7056
100,1023.8013,604.0551
101,1033.7310,614.2643
102,1044.3611,627.7027
103,1059.0784,630.2139
104,1063.5043,644.4017
105,1072.4258,660.1070
106,1081.2698,675.2301
107,1090.1963,686.8829
108,1100.6444,702.0925
109,1110.2514,706.0743
110,1118.6599,726.8673
111,1128.9214,739.5880
112,1133.0444,755.3390
113,1143.5424,771.1981
114,1153.0542,778.4177
115,1158.8686,793.9926
116,1167.6161,809.7472
117,1177.6053,824.1316
118,1180.4847,839.9694
119,1188.5681,855.7826
120,343.9012,861.0879
121,1201.7300,886.4937
122,1209.1161,906.1023
123,323.8041,883.4339
124,1221.6625,937.8792
