frame_number,u,v
38,322.4385,764.6049
39,332.5878,749.7183
40,341.3692,728.8824
41,358.7018,717.6379
42,369.6484,702.8662
43,380.2589,685.1324
44,391.5208,672.7630
45,405.1279,658.4288
46,415.8939,645.7665
47,430.0061,634.3049
48,438.5241,619.9543
49,450.1359,609.0035
50,460.9120,597.0593
51,472.5988,587.7435
52,484.7426,576.5432
53,496.5255,568.5355
54,506.0624,558.7652
55,514.6339,543.7828
56,533.0950,542.6607
57,540.0009,532.4897
58,552.3481,526.5852
59,564.1038,523.0376
60,574.1714,517.5085
61,584.3917,510.8494
62,595.1153,508.1525
63,604.5873,503.3707
64,611.8053,496.8854
65,626.3180,495.9560
66,634.0389,489.2726
67,643.8758,479.9309
68,656.5528,475.8833
69,669.1562,476.0146
70,673.8764,472.2322
71,695.9610,483.2277
72,705.8509,483.5632
73,713.9580,481.6656
74,722.0226,484.6577
75,730.5810,484.0586
76,738.2121,484.8497
77,749.0211,486.0542
78,760.4408,488.3497
79,769.4729,490.6867
80,781.1962,493.6321
81,793.8340,498.2827
82,800.9740,503.7923
83,809.3118,509.7162
84,817.0346,513.1000
85,827.8669,516.5858
86,837.2775,524.6602
87,849.3257,525.4554
88,859.5527,533.8875
89,867.0498,538.7192
90,877.3809,548.0968
91,888.4152,559.5965
92,894.2019,570.9854
93,903.4448,578.0322
94,912.7024,588.7481
95,919.2120,596.9804
96,929.6446,609.6764
97,939.1518,613.6032
98,949.8058,627.0864
99,954.4630,639.0646
100,971.4296,650.7847
101,976.4725,662.6008
102,988.4340,679.5487
103,996.7919,688.9246
104,1003.0559,703.4797
105,1010.7435,720.2883
106,1021.3196,729.5609
107,1026.9694,747.7751
108,1033.8104,762.4295
109,1042.6390,776.1501
110,1051.4251,789.7606
111,1062.3261,805.5987
112,1068.3434,819.6520
113,1073.2574,836.6894
114,1081.3372,851.8193
115,1084.8818,865.8851
116,1096.5587,880.4808
117,1102.1880,895.3494
118,1107.9271,912.4046
119,1112.2115,933.7931
120,1118.7893,945.7893
121,1121.2912,967.7755
