frame_number,u,v
46,335.2612,669.3689
47,355.9779,662.9887
48,382.4296,659.1905
49,404.5782,654.1442
50,426.3300,650.1492
51,450.7651,646.4054
52,478.8678,642.1754
53,500.0433,636.8127
54,527.5786,635.9844
55,557.1068,632.6045
56,586.0371,631.3734
57,614.4263,630.1673
58,645.0219,628.0715
59,674.3355,627.8023
60,703.9411,627.9110
61,736.3681,630.4796
62,769.0011,630.1431
63,797.9519,634.3341
64,830.0477,636.1123
65,860.2892,639.2473
66,895.6108,643.5789
67,928.6584,647.9821
68,959.0183,652.3671
69,992.6661,660.4817
70,1023.3459,663.5245
71,1052.1973,664.4058
72,1081.5508,671.5350
73,1108.4081,675.2784
75,1170.2571,699.8657
76,1188.7421,699.1489
77,1221.9264,704.3224
78,1246.1298,725.4883
79,1270.1232,734.4552
80,1291.7059,741.6984
81,1312.8749,759.5934
82,1342.8064,756.4086
83,1363.9626,763.0509
84,1384.4856,772.5769
85,1399.4766,785.8567
86,1415.2607,793.1197
87,1432.1136,804.4579
88,1450.7515,815.1170
