frame_number,u,v
38,142.1980,685.9176
39,154.2468,673.9425
40,165.2600,660.8264
41,173.5271,644.9889
42,185.1446,632.5919
43,197.5921,622.9784
44,206.0752,612.8554
45,219.7362,598.4888
46,232.2003,588.1541
47,234.7808,565.3881
48,251.7138,564.8610
49,264.0234,558.5314
50,268.6797,541.8298
51,287.3499,536.8283
52,301.8476,529.9921
53,312.7218,520.3088
54,324.3339,511.9221
55,335.4451,504.7275
56,344.7263,495.5022
57,359.5183,490.1964
58,369.8527,483.3408
59,378.9929,477.1618
60,393.9184,479.1196
61,405.6045,471.8767
62,416.0311,467.4101
63,427.5385,466.7087
64,437.7446,463.4889
65,447.5223,461.9655
66,457.5371,463.2131
67,467.8219,462.2606
68,476.4190,458.7044
69,492.4234,458.9064
70,504.2273,453.1571
71,512.3428,452.1461
72,525.2554,458.6362
73,535.8842,462.5420
74,546.7131,458.6369
75,560.8910,469.6862
76,574.2411,471.5270
77,582.2432,474.9204
78,589.4295,480.6519
79,597.9002,485.0818
80,607.7369,487.4770
81,619.8980,493.6121
82,633.2104,494.1109
83,644.3921,498.5253
84,650.1803,510.3515
85,663.8208,518.0046
86,672.3225,525.4618
87,682.6593,539.2105
88,692.8500,546.8701
89,702.4637,555.7237
90,714.2498,564.7224
91,721.3482,572.8178
92,730.9110,580.4740
93,740.9645,597.1110
94,756.2689,609.6505
95,766.1948,618.6793
96,773.5434,628.5138
97,785.2274,646.5724
98,794.8475,654.9989
99,799.9990,666.2214
100,812.4621,684.2821
101,821.6567,696.4998
102,831.6732,713.5203
103,840.6702,725.2083
104,848.7277,741.5340
105,859.3506,757.8489
106,875.4636,767.0205
107,878.6551,785.7914
108,885.1623,805.2455
109,895.1465,823.9310
110,901.1178,835.9790
111,905.9933,851.4751
112,918.7276,871.7036
113,924.9584,889.4287
114,931.1616,904.3133
115,932.3946,921.1691
116,942.7398,941.0993
117,950.8798,955.8920
