frame_number,u,v
42,324.4456,636.4600
43,338.5024,618.5124
44,351.0367,601.8193
45,366.6795,588.2161
46,378.8190,571.9684
47,393.6721,559.2062
48,407.2448,544.4216
49,420.7729,526.5851
50,436.3114,519.0164
51,449.7463,502.1566
52,466.0731,486.1841
53,483.0528,479.6628
54,496.1060,465.5781
55,511.7884,454.3470
56,526.8188,445.2586
57,538.6297,436.9265
58,552.4122,425.1455
59,1393.5408,457.1440
60,581.7416,409.9857
61,597.9142,398.8020
62,615.7234,395.2450
63,627.3672,385.4397
64,643.1510,378.9884
65,659.2218,376.0450
66,672.3319,367.7132
67,688.2427,364.5320
68,702.7592,361.7884
69,716.3186,355.9303
70,731.9659,351.2806
71,745.4296,349.5996
72,763.0245,342.9745
73,782.1760,342.6976
74,794.7426,339.5283
75,804.9550,334.3293
76,821.5606,335.2902
77,837.9000,335.9019
78,850.8283,333.5078
79,866.7932,335.7235
80,880.9441,338.4118
81,892.3054,336.4634
82,910.1313,339.9519
83,922.4619,341.9997
84,950.5385,336.3675
85,955.4295,344.2786
86,973.5360,349.1413
87,988.3571,344.9504
88,1005.4412,359.8476
89,1014.6796,361.7295
90,1029.0126,367.6839
91,1044.9894,375.1784
92,1060.7458,384.1685
93,1073.7434,391.8480
94,1093.8413,400.3804
95,1109.7057,409.1164
96,1125.2651,413.0794
97,1141.6450,425.6277
98,1149.8799,434.9686
99,1161.9413,441.1090
100,1181.7078,456.3305
101,1192.9716,466.8863
102,1214.6188,475.4274
103,1226.3030,496.1755
104,1240.0769,504.8727
105,1256.0718,517.3314
106,1271.6270,536.8983
107,1285.9006,555.0459
108,1294.5803,580.4048
109,1311.9580,582.3112
110,1320.0724,593.6966
112,1347.7745,631.8085
113,1361.7441,644.6270
114,1369.4559,660.0196
115,1378.8005,681.7581
116,263.4000,799.5151
117,259.1457,808.3116
118,1409.7588,738.6978
119,247.8528,825.9695
120,246.4906,834.8428
121,243.5284,844.1444
122,240.1243,853.4873
123,235.7270,861.5518
127,1132.0370,686.9418
