frame_number,u,v
62,443.7657,715.2721
63,472.4603,720.5951
64,499.0885,726.4919
65,525.4916,732.2026
66,552.6530,738.9340
67,580.7557,745.8361
68,607.8445,750.6877
69,635.8107,758.7747
70,663.6536,766.5320
71,691.9182,773.8176
72,721.0026,784.2843
73,749.0566,792.7232
74,778.4203,799.1517
75,808.7646,807.7076
76,834.3945,818.4869
77,867.2131,824.8764
78,897.1267,829.2304
79,919.8748,846.5405
80,948.1775,857.1084
81,975.7091,863.1654
82,1000.3080,877.8511
83,943.5271,1079.3438
84,1051.8304,893.0154
85,1075.9989,902.9219
86,1099.9074,910.2222
87,1118.2081,923.6640
88,1137.8824,934.3436
89,1156.0314,943.7527
90,1175.7188,954.0868
91,1191.6152,967.6130
92,1210.5433,988.5012
