frame_number,u,v
21,117.7883,588.1365
24,144.4895,550.1141
25,156.7290,531.1579
28,185.5831,492.6619
29,191.1019,479.7054
31,211.8660,460.6201
33,223.9837,433.3028
34,240.1535,429.1078
35,242.5637,415.6199
36,252.4099,405.6161
37,262.8527,398.6999
38,273.3492,389.6974
39,282.8454,383.3932
40,292.6416,376.5699
41,303.3333,369.9054
42,312.8522,363.8180
43,322.2422,358.8058
44,333.0328,353.5533
45,342.2099,349.6311
46,348.6983,346.3107
47,358.0487,341.8666
48,366.9004,339.3355
49,376.5025,336.5306
50,385.0626,333.1553
51,393.3582,331.3720
52,402.0598,329.4850
53,409.6267,327.9266
54,418.9006,327.1254
55,428.2623,326.6983
56,436.2952,326.5823
57,445.9845,327.1396
58,455.0033,328.1302
59,463.2717,329.6634
60,472.4797,331.5528
61,481.5486,333.4537
62,490.0768,335.9417
63,499.6267,339.5713
64,508.4767,342.7349
65,517.3627,346.0752
66,526.4694,352.2741
67,535.6341,356.5056
68,544.1970,360.4278
69,553.6540,368.6124
70,562.1687,372.4919
71,569.9676,379.6002
72,580.2646,387.7949
73,589.1729,393.4073
74,597.5503,400.3227
75,606.9224,406.5404
76,616.3555,417.6401
77,624.3454,426.2228
78,633.7052,435.7149
79,643.6357,447.0821
80,653.2938,459.4693
81,663.6303,470.5766
82,673.8527,483.6701
83,683.3350,498.9608
84,692.7104,510.3315
85,703.7350,525.8477
86,713.8275,543.5131
87,721.5922,555.1761
88,735.1076,576.2892
89,741.0826,587.6113
90,750.6204,605.4032
91,762.0975,623.0280
92,770.0705,636.8355
93,782.2015,660.8934
94,791.8918,673.4421
95,801.5624,692.8255
96,809.8722,719.6253
97,817.0751,739.2918
98,828.1764,754.3634
99,838.2950,780.2348
100,848.7125,795.8832
101,857.2848,817.5966
102,865.2867,845.2936
103,878.2302,861.4477
104,886.8611,883.5891
105,891.2376,911.7070
106,899.7539,931.8634
107,905.6206,951.8798
108,914.0294,975.4300
