frame_number,u,v
39,389.8898,692.4419
40,416.3121,698.5729
41,438.4879,695.2789
42,466.2860,700.1009
43,495.7316,708.0770
44,522.8262,709.2769
45,550.3590,713.8079
46,576.2671,721.3849
47,604.0925,724.2670
48,626.1953,729.8822
49,655.1014,739.6294
50,680.8637,745.5709
51,707.9624,753.9464
52,734.1148,762.1528
53,761.4135,769.0665
54,786.2099,777.4531
55,811.3959,786.0234
56,837.1109,793.7898
57,864.0712,801.7734
58,885.3375,809.0477
59,910.0720,819.7037
60,932.1260,824.7441
61,954.8290,833.1948
62,976.0275,845.8338
63,1001.1185,850.8788
64,1024.6692,860.3876
65,1046.1002,868.4831
66,1061.4775,880.7864
67,1078.3366,898.0980
68,1092.7676,911.5869
69,1109.6280,910.9570
70,1128.6986,919.6806
71,1146.1203,928.5272
72,1162.7215,940.7325
73,1177.0443,954.4901
74,1190.2590,967.4522
75,1199.3100,979.3155
