frame_number,u,v
60,319.4895,625.1598
61,330.0867,613.8223
62,342.3685,601.4902
63,355.5850,584.5758
64,366.1885,570.2591
65,379.9886,559.3562
66,393.0322,546.5461
67,403.7300,532.8495
68,417.3261,525.2807
69,428.9638,513.5799
70,441.9079,502.3941
71,458.9823,493.6647
72,470.0675,484.1670
73,480.5669,474.6250
74,497.7774,466.1514
75,509.1418,459.2642
76,521.3947,451.3245
77,535.1130,445.0396
78,547.7980,438.9563
79,558.9534,435.1635
80,572.2844,430.4128
81,585.1358,426.4434
82,597.3068,422.4888
83,607.9532,419.8711
84,620.0168,417.0057
85,634.0855,410.8725
86,643.5149,410.7718
87,654.8419,407.5182
88,669.9753,404.2679
89,680.1290,401.3417
90,689.8153,398.6382
91,701.4752,398.8215
92,712.3438,404.1091
93,725.4844,400.6262
94,735.8725,402.4168
95,748.0883,408.4274
96,759.3930,409.3284
98,782.1982,415.9197
99,793.6490,413.2922
100,805.1991,417.3861
101,817.7221,427.6045
102,827.7658,431.3271
103,838.6287,439.5313
104,851.6586,446.4142
105,862.3272,450.8940
106,873.9556,457.2374
107,886.7240,465.8231
108,894.5343,470.1348
109,908.7522,478.9612
110,918.3711,485.1445
111,929.9205,494.2509
112,943.4782,501.9761
113,953.8185,514.4976
114,967.7286,521.8200
115,979.0105,533.5680
116,985.9886,549.3706
117,999.7540,558.4258
118,1009.8022,569.7388
119,1020.2423,585.0802
120,1030.5776,598.3011
121,1042.1712,610.7828
122,1055.7522,621.4302
123,1065.1407,640.5438
124,1074.1529,650.4103
125,1083.6580,668.3302
126,1097.4275,683.8465
127,1106.1737,688.8708
128,1114.1562,713.2728
129,1123.7201,732.4304
130,1135.4837,737.6514
131,1143.7752,760.4769
132,1396.2540,397.4853
133,1162.0633,789.9967
134,1169.9817,808.3929
135,1180.0000,824.5904
136,1182.4195,841.3937
137,1190.6750,859.4261
138,1201.6574,876.2454
139,1203.3705,893.8251
140,1208.5839,911.6417
141,1396.9188,397.4902
142,1220.4545,946.0741
