frame_number,u,v
33,197.9428,634.9292
34,219.3496,636.3405
35,238.1459,637.7701
36,260.4871,636.6776
37,282.2270,629.8851
38,305.5184,638.2962
39,329.0096,638.3246
40,356.6846,636.3129
41,382.4931,643.0579
42,407.8590,645.7162
43,429.1775,646.2276
44,454.3441,653.7341
45,482.7554,657.2802
46,515.4476,657.8358
47,540.2818,667.1860
48,570.0895,671.3075
49,596.3457,672.7150
50,627.5384,686.7461
51,660.5774,689.7652
52,688.9096,694.3056
53,718.9371,706.4787
54,748.3949,714.0983
55,777.9535,716.4919
56,805.7503,732.1468
57,836.1372,740.5073
58,865.8217,748.8609
59,895.7760,753.4016
60,925.4304,767.3542
61,949.3643,777.7264
62,975.2483,789.6187
63,1002.8634,792.6727
64,1031.0794,801.1778
65,1055.6815,817.5947
66,1081.0654,826.2055
67,1105.5484,834.8954
68,1125.7386,853.6422
69,1150.5717,856.5879
70,1165.0021,874.4794
71,1185.7891,886.7430
72,1206.8916,895.8824
73,1223.3566,906.1108
74,1240.1512,917.4708
