frame_number,u,v
19,119.4273,594.5363
20,130.2537,579.6841
21,137.7665,570.7792
22,149.2119,559.1261
23,157.6221,538.5902
24,167.5456,524.5343
25,176.5541,512.8511
26,187.0720,500.6811
27,196.6401,487.3312
28,207.6849,476.6825
29,218.5268,465.3628
30,225.6304,453.9553
31,236.1084,443.4015
32,246.9981,433.5005
33,254.0529,420.9755
34,265.5273,413.3092
35,277.2899,404.2380
36,284.0402,394.6908
37,295.9007,387.7273
38,306.3169,380.4487
39,313.8770,371.5760
40,326.1163,366.7361
41,337.2375,360.4203
42,347.6931,353.3648
43,359.2064,350.3357
44,368.9659,345.0938
45,378.2270,340.6308
46,387.9910,337.3168
47,397.9654,333.5086
48,404.8041,331.2066
49,416.8562,322.7639
50,422.2623,313.9874
51,433.1701,309.5365
52,443.3301,311.6281
53,454.6641,307.5169
54,463.9687,309.4442
55,474.7050,309.7134
56,485.6943,310.3215
57,491.9281,314.0709
58,506.0163,314.1705
59,516.0652,316.3744
60,526.9877,319.3401
61,537.4681,322.1702
62,547.9522,326.0978
63,554.1940,328.8709
64,567.7082,336.6958
65,576.8845,340.0395
66,586.4118,343.1586
67,599.2858,352.1059
68,609.1336,355.5910
69,623.0752,361.2962
70,633.2019,370.0340
71,644.9764,377.2475
72,657.8637,386.3825
73,668.7684,397.9654
74,682.2183,405.6895
75,694.1219,415.5152
76,706.0486,430.2843
77,719.5557,442.2390
78,731.8792,452.8969
79,744.1979,466.7110
80,757.4997,481.6500
81,768.4377,495.9600
82,781.2327,513.6257
83,793.7139,530.4023
84,806.6496,548.2433
85,824.6080,559.5926
86,832.8872,586.2014
87,844.7895,605.5295
88,860.0335,625.8847
89,875.8263,642.8609
90,888.0820,665.5503
91,899.6160,689.1884
92,912.3416,712.8377
93,924.4434,735.8403
94,937.1398,758.5059
95,946.0113,777.2710
96,959.5393,802.1424
97,973.4361,829.1322
98,984.5847,845.6955
99,995.3140,871.0113
100,1006.4684,903.2783
101,1011.3715,931.8405
102,1020.5981,958.9617
103,1033.6874,983.9714
104,1041.2659,1016.8136
