frame_number,u,v
23,130.4236,583.4150
24,140.0818,563.2484
25,151.5649,554.5191
26,156.2747,531.8407
27,168.8968,517.5683
28,179.2814,501.8260
29,1006.2688,643.5430
30,194.6927,466.7002
31,209.4240,455.6135
32,211.6735,439.0425
33,225.7444,426.4950
34,237.6021,416.1232
35,244.2031,402.1496
36,256.4314,391.2895
37,266.9621,381.3319
38,274.7542,368.6057
39,285.8800,360.6009
40,297.7037,348.6463
41,300.1785,335.3785
43,326.8162,317.2456
44,338.8248,308.3142
45,348.2955,302.0489
46,358.6536,294.6643
47,370.3068,286.8195
48,380.2208,279.6531
49,389.3434,274.1539
50,399.0224,268.6158
51,408.3366,263.6062
52,415.6763,259.6771
53,428.5329,251.9420
54,438.1763,249.8799
55,449.8910,243.8878
56,459.0073,240.3375
57,469.5610,235.9340
58,478.1359,232.7661
59,487.0103,230.1406
60,497.7239,228.5227
61,506.4106,227.0172
62,515.0243,225.5411
63,524.5243,224.7217
64,533.7987,224.3030
65,542.1535,224.8771
66,552.7948,225.8911
67,561.6701,227.3610
68,571.0268,229.2430
69,581.8389,231.8623
70,592.0696,235.1897
71,599.0718,234.3195
72,612.3443,239.1072
73,619.2996,242.8243
74,634.8992,244.1194
75,643.0238,246.7320
76,656.4212,257.5180
77,671.9522,252.2304
78,672.5370,264.8859
79,692.8945,264.7952
80,697.5677,271.5893
81,705.2958,283.6004
82,713.4567,286.2019
83,723.5380,296.1640
84,738.7632,308.4388
85,749.1615,315.7468
86,760.1889,325.9407
87,772.6146,332.9449
88,785.2111,350.6629
89,796.2289,359.2643
90,808.7789,372.9630
91,822.7074,390.3453
92,838.9736,401.3114
93,845.5428,416.2471
94,864.2289,421.4571
95,871.7919,445.3873
96,882.8402,464.5774
97,900.2362,471.5356
98,908.6447,494.4865
99,915.5997,511.9738
100,929.0491,529.0888
101,942.9439,555.7120
102,956.7822,575.9495
103,968.2555,598.2874
104,979.1285,620.1700
105,997.4242,639.0660
106,1002.8892,667.6454
107,1017.1643,679.9656
108,1030.2836,702.7928
109,1038.2345,728.8285
110,1051.7802,751.6088
111,1060.3938,777.0870
112,1071.7373,795.2036
113,1075.5346,824.3814
114,1084.0126,850.2655
115,1094.7951,872.0616
116,1101.7198,901.6396
117,1108.8668,930.6254
118,1118.0324,957.2539
