frame_number,u,v
8,434.2703,667.1493
9,454.4044,657.1495
10,467.7443,645.6594
11,478.9044,628.9666
12,500.5486,617.0118
13,512.9878,605.4415
14,526.0189,595.9870
15,544.1878,581.9783
16,558.1569,570.7400
17,572.0047,559.9109
18,589.3790,549.7528
19,601.8116,539.5292
20,618.4276,527.2847
21,635.0931,521.3355
22,647.7350,513.1317
23,661.8928,503.2820
24,681.0407,497.0383
25,692.1424,490.6588
26,707.0352,481.5736
27,723.5827,478.5783
28,736.4437,471.8386
29,750.1509,465.5268
30,767.7466,463.5616
31,780.7849,456.8998
32,795.1744,453.9256
33,811.4136,453.5078
34,823.8815,448.4272
35,838.7763,446.4908
36,852.6326,448.4508
37,867.2659,443.8676
38,877.1953,443.1867
39,894.4511,447.2593
40,903.9211,441.0200
41,405.1959,798.8085
42,416.1294,809.6246
43,945.5878,442.7532
44,959.0525,444.4470
45,973.5223,455.7608
46,987.6495,451.1062
47,395.2558,873.8867
48,386.2731,879.4113
49,361.0884,886.9799
50,1043.5887,470.9261
51,1056.3175,480.9088
52,1069.6038,478.4885
53,1084.0720,489.6269
54,1095.9223,500.8502
55,1109.1270,498.9925
56,1123.2476,511.1321
57,1133.3990,524.5894
58,1148.9957,524.0544
59,1161.1799,538.1357
60,1171.6399,552.0066
61,1182.9672,551.0535
62,1198.4113,567.3458
63,1208.0035,572.9658
64,1215.9361,589.4568
65,1226.2170,603.2578
66,1243.5212,613.8314
67,1253.3097,618.2978
68,1265.1028,633.5273
69,1277.3039,648.0057
70,1284.3514,662.1884
71,1292.4518,682.7446
72,1303.5187,696.4207
73,1317.6000,703.4435
74,1323.7095,721.4485
75,1331.3447,738.4822
76,1341.6350,749.2520
77,1351.9861,758.2163
78,1360.0226,773.2407
79,362.3333,896.1250
80,1374.6848,806.6878
81,377.7205,893.0202
82,385.2237,890.9754
83,395.3965,892.1043
84,1401.7938,868.4742
