frame_number,u,v
38,249.3144,582.5077
39,258.4212,563.7041
40,273.5194,552.3135
41,285.7169,538.2068
42,294.3923,518.5421
43,309.9840,506.1653
44,321.9092,495.9881
45,331.4728,479.4336
46,347.6786,468.2077
47,359.7627,459.7505
48,369.6623,446.1810
49,386.2524,434.6383
50,398.0383,427.5469
51,409.4737,415.6582
52,423.6442,409.0144
53,436.2540,398.7961
54,447.3789,390.3753
55,460.4975,386.0256
56,473.5468,378.5634
57,485.0262,368.6827
58,497.4416,365.6766
59,507.9716,360.2046
60,521.5697,351.4258
61,531.5924,349.7028
62,543.1258,345.2092
63,555.8964,339.5776
64,567.2224,337.6051
65,578.9959,333.8745
66,591.8763,330.5142
67,604.0313,330.4675
68,616.1327,327.3818
69,628.6782,325.1310
70,639.8002,327.0631
71,654.1773,324.2026
72,666.6728,324.6450
73,677.2234,328.3199
74,690.3223,325.5209
75,702.0867,329.2096
76,712.2536,330.5149
77,725.8754,333.2334
78,736.2435,332.4572
79,748.6956,338.7324
80,761.3426,340.9590
81,772.8204,345.0419
82,785.3105,351.1898
83,796.9729,357.3706
84,811.4522,356.7837
85,821.1923,370.1716
86,833.3390,374.3432
87,848.2016,379.7196
88,857.0567,390.4561
89,870.6950,401.3063
90,884.6460,404.1403
91,894.0587,415.6262
92,907.6289,428.6317
93,922.2457,433.1515
94,931.2865,447.2793
95,943.3989,458.8613
96,958.7247,467.1174
97,968.3095,483.3453
98,981.3299,492.1975
99,995.4224,506.4005
100,1004.9059,522.9573
101,1017.3229,541.3677
102,1029.5876,554.7717
103,1040.1867,567.1551
104,1054.2274,591.6540
105,1064.5702,602.5422
106,1073.5638,612.9133
107,1089.0528,639.8607
108,1094.9317,646.8931
109,1100.9278,654.2660
110,1119.9965,689.3682
111,1130.1848,695.5343
112,1140.1020,718.4283
113,200.1951,790.4628
114,1158.6483,758.4063
115,1165.2852,778.1199
116,1173.2761,797.9510
117,1182.0030,817.8539
118,1189.8280,836.5846
119,1197.1361,856.5691
120,1203.4568,874.8500
121,1209.7185,894.4904
