frame_number,u,v
38,431.3145,634.5947
39,444.3629,616.7433
40,457.8396,602.4172
41,470.9311,587.3331
42,481.3077,566.9607
43,498.7048,556.6578
44,511.0545,543.2795
45,520.5788,527.4979
46,538.1745,519.5421
47,550.4702,507.3563
48,562.1665,492.1155
49,579.9165,485.2694
50,590.6273,475.6078
51,603.2266,460.8277
52,617.9725,453.7861
53,631.9462,444.1847
54,642.3786,435.3499
55,656.4942,430.6389
56,669.2683,423.5154
57,680.3823,413.9857
58,691.9391,411.3094
59,704.1038,406.2310
60,715.6805,398.5036
61,728.1429,396.7768
62,741.0680,391.4343
63,752.0376,386.4244
64,764.5525,383.6106
65,777.6324,380.9207
66,788.3936,377.6068
67,800.7176,375.9476
68,815.2709,375.5453
69,826.6087,373.7255
70,838.0406,372.3324
71,850.0277,372.9214
72,862.1184,373.4604
73,874.2416,372.7466
74,884.9760,373.4915
75,896.2068,375.8139
76,908.7736,377.9657
77,919.9247,380.2771
78,932.0208,383.4288
79,944.2266,387.2149
80,955.2861,391.0722
81,967.2016,394.3419
82,979.0950,399.8378
83,991.7323,404.3709
84,1003.0114,413.0017
85,1014.2599,418.5167
86,1027.5622,422.9660
87,1038.6778,433.3037
88,1048.6474,441.6039
89,1063.4262,446.8756
90,1071.2593,454.7271
91,1082.1380,467.6478
92,1101.4684,472.0327
93,1106.4555,482.0789
94,1117.4320,496.2171
95,1130.9280,505.5844
96,1140.3389,515.5003
97,1149.0912,532.1038
98,1164.0439,540.5242
99,1173.1664,552.1800
100,1181.4566,566.3854
101,1193.5768,587.1664
102,1204.0529,598.4702
103,1210.9808,608.1604
104,1225.1035,623.2578
105,1235.0054,634.8020
106,1245.0040,649.1033
107,408.2916,798.0330
108,1263.8259,689.6741
109,1269.2963,701.2716
110,1278.1711,716.6143
111,1285.7762,735.7031
112,1294.9986,750.9903
113,1302.7282,766.0991
114,387.1900,867.8655
115,381.5376,878.2950
116,357.9072,882.5278
117,348.4393,886.9630
118,1331.0291,857.1804
119,331.3205,888.9385
120,1348.0552,888.6629
121,1349.9489,908.7203
