frame_number,u,v
6,229.8087,586.3364
7,242.3704,570.3695
8,251.4611,551.4379
9,264.4940,535.6613
10,274.8885,520.0898
11,285.1701,500.1323
12,300.2346,491.8647
13,310.5871,473.8757
14,322.6637,457.3321
15,338.2287,447.2136
16,348.3685,433.0820
17,360.0677,418.2453
18,376.3564,409.1728
19,384.7271,396.3266
20,401.1907,382.8473
21,415.5867,375.3787
22,424.1939,362.9046
23,438.1408,354.2499
24,451.7251,345.5074
25,463.2514,337.7895
26,476.2231,329.6744
27,489.5550,321.6052
28,500.5811,314.7664
29,513.5067,308.2739
30,526.1429,302.7109
31,536.8146,295.4678
32,548.8269,289.6886
33,562.0584,285.1295
34,570.7093,279.6621
35,580.8839,275.2863
36,596.2340,272.3027
37,605.2576,268.5630
38,617.3257,264.9924
39,632.2886,265.0700
40,642.6998,261.6700
41,655.3539,261.5631
42,668.3742,262.9279
43,679.3057,260.7242
44,692.6788,260.4937
45,705.7303,262.0353
46,717.6012,262.0936
47,730.6682,263.3217
48,742.5448,265.8761
49,755.4800,265.1778
50,768.3273,267.0126
51,779.0136,271.3340
52,796.3169,272.5568
53,811.1872,272.0608
54,819.2443,279.7527
55,183.9236,801.1914
56,176.2858,809.6092
57,857.2330,294.8441
58,867.5040,296.1376
59,881.2571,306.8830
60,894.9304,313.8445
61,908.9864,322.7338
62,920.6627,332.2033
63,934.2901,343.0307
64,955.2249,350.4235
65,965.9243,363.9189
66,980.3365,376.2337
67,994.2855,381.2584
68,1001.7591,399.2314
69,1014.6265,408.7139
70,1025.9219,420.2848
71,1038.8070,433.0233
72,1051.4241,448.7324
73,1063.9381,461.3259
74,1077.2004,481.6155
75,1089.3967,497.3132
76,1099.1702,509.2945
77,1115.3763,534.9420
78,1130.4597,549.2794
79,1139.3448,574.5596
80,1156.0654,590.2946
81,1166.0263,604.8778
83,1186.2794,646.4769
84,1198.3004,666.9255
85,1209.0147,685.3698
86,1219.2766,709.2151
87,1228.4310,730.0574
88,1238.0836,745.1955
89,1245.3009,771.0255
90,1254.8977,790.8659
91,1263.3174,805.9575
92,1269.3371,830.0252
93,1275.5953,850.3455
94,1283.5285,866.5312
95,1287.0470,892.3402
