frame_number,u,v
22,262.6238,572.6013
23,274.8959,556.2501
24,284.3441,539.2719
25,300.4949,524.5453
26,310.4138,506.0295
27,324.3513,491.7749
28,338.9719,484.7500
29,349.4420,465.5467
30,362.5698,452.9512
31,378.1052,446.7853
32,387.7786,431.9785
33,401.3238,420.7058
34,417.5406,413.6507
35,425.6632,401.3043
36,439.4444,391.3945
37,455.6072,387.8357
38,463.7921,370.9247
40,493.6133,366.2214
42,511.2319,348.3671
43,529.5918,347.6329
44,534.7507,335.8406
45,549.6436,333.7813
46,567.3319,332.9395
48,585.9167,326.6931
49,603.4289,322.6280
51,626.5975,317.9205
52,639.2637,314.1721
54,660.3261,312.4011
55,255.1726,758.6945
56,681.5978,309.0556
57,692.5188,310.3617
58,706.7470,310.6982
59,715.9690,310.6439
60,727.6712,312.3111
61,739.5051,314.6763
62,750.8677,317.8462
63,764.4712,320.8815
64,773.2779,325.0630
65,784.6246,328.0981
66,798.9647,333.5212
67,806.2922,336.7896
68,820.6138,340.7529
69,832.7487,348.1129
70,842.0966,353.9332
71,852.4127,358.5788
72,867.3175,366.4655
73,874.4223,373.1012
74,887.3195,378.1542
75,900.0501,388.3145
76,911.0532,396.6444
77,919.9520,405.1751
78,934.1099,413.6309
79,944.0663,424.7921
80,954.6248,430.5520
81,968.9509,443.3101
82,978.4475,453.4956
83,987.4947,461.5334
84,1002.1545,478.6816
85,1011.8929,487.1235
86,1019.7577,495.7339
87,1034.2699,516.9855
88,1042.9431,529.8904
89,1051.4000,543.7412
90,1064.8608,556.3548
91,1074.3016,572.8670
92,1083.6131,586.8289
93,1094.5213,608.5291
94,1099.7837,619.8917
95,1103.1607,633.0572
97,1131.8338,666.6748
98,1143.6260,682.0631
99,1152.2211,697.6311
100,1159.3837,715.7999
101,1165.6691,734.5757
102,1174.4691,751.0576
103,1181.4498,768.9045
104,1188.5911,786.8574
105,1196.3530,803.6597
106,1202.6495,821.6888
107,1209.4498,839.9000
108,1215.3360,855.2812
109,1220.8039,874.2522
