frame_number,u,v
23,234.6873,603.4192
24,248.3551,590.2157
25,256.1327,574.4867
26,268.2621,552.0557
27,279.4963,540.6995
28,289.0957,529.5852
29,301.6356,515.9169
30,314.9326,506.6057
31,325.0698,490.3117
32,339.9480,475.9004
33,352.6323,466.2678
34,362.8605,454.5154
35,376.8118,443.1850
36,389.4105,433.1166
37,397.8044,423.1724
38,411.2639,414.2996
39,424.5298,406.8675
40,432.1659,395.3115
41,444.7934,387.8713
42,460.3032,382.5382
43,467.2164,371.6594
44,481.3781,360.8065
45,499.4046,362.2335
46,508.4263,351.4638
47,522.1650,346.3531
48,537.3542,347.3444
49,549.2413,336.8674
50,561.7838,337.5379
51,579.0248,336.2853
52,592.1592,328.4281
54,618.6371,329.8819
55,630.2075,323.1371
56,644.9740,324.2514
57,659.2080,325.3036
58,672.9496,324.9318
59,685.7422,324.0444
60,701.0687,325.6963
61,714.3784,326.9301
62,729.2703,329.2728
63,742.2732,333.8394
64,756.5458,334.0180
65,771.4287,336.4677
66,784.1583,343.0536
67,797.4837,343.7076
68,813.8665,352.2122
69,827.4138,360.8596
70,842.3685,361.3718
71,857.1474,374.1001
72,870.8455,383.8387
73,887.8906,390.0093
74,903.8573,401.4564
75,919.3609,412.9307
76,168.6471,821.8207
77,953.4777,432.8408
78,972.0232,447.2461
79,992.4221,451.3896
80,1007.1300,471.3393
81,1021.2822,487.4299
82,1038.1671,492.5934
83,1049.6762,517.8788
84,1066.2307,522.7106
85,1078.7578,552.0096
86,1095.6950,569.8586
87,1110.5104,585.9202
88,1121.5567,602.9057
89,1141.5647,609.2428
90,1152.6677,658.3215
91,1169.2288,663.2200
92,1181.9547,683.2848
93,1198.9470,703.2408
94,1210.8710,725.3123
95,1220.5522,748.7095
96,1231.4751,769.9100
97,1245.7595,781.9788
98,1256.4572,812.7445
99,1265.2184,834.3651
100,1275.8197,852.5633
101,1283.1681,880.4683
102,1293.3642,903.0248
