frame_number,u,v
18,402.3601,640.4466
19,418.0747,623.0618
20,431.1621,600.5375
21,444.4525,592.4083
22,459.7946,575.3527
23,473.7006,558.2870
24,483.0092,542.4619
25,503.4789,527.6420
26,516.8984,514.2491
27,524.8555,496.8402
28,543.6431,488.6998
29,557.8020,475.5162
30,567.5419,457.5657
31,583.6278,455.7605
32,595.0808,440.8532
33,609.7608,429.1965
34,625.0784,426.7290
35,637.7341,415.7921
36,651.9388,407.0714
37,666.6387,403.3681
38,678.9872,394.8391
39,693.5129,388.6287
40,706.4778,384.8628
41,722.2747,379.7024
42,735.4875,374.0250
43,744.6252,370.2243
44,756.9762,365.7959
45,769.5663,361.9340
46,782.3229,359.9634
47,794.6021,357.7822
48,806.3698,355.2854
49,819.0689,354.7652
50,830.8608,353.1886
51,842.7398,352.3492
52,856.0120,352.7942
53,867.0534,352.3627
54,879.7307,353.0756
55,892.0812,355.8915
56,903.3051,355.8692
57,915.5531,357.3886
58,927.5878,361.3208
59,937.0644,361.5887
60,950.6693,364.4866
61,962.9324,371.2906
62,973.2358,373.0752
63,986.5779,375.9888
64,997.5926,383.9007
65,1007.6901,387.5936
66,1021.7255,387.6601
67,1031.9377,397.3978
68,1039.8369,405.1510
69,1056.4108,406.8710
70,1063.5010,417.5277
71,1080.9542,423.3532
72,1092.9119,432.2561
73,1100.3411,442.9916
74,1113.2423,449.3056
75,1124.8807,458.7289
76,1135.9690,471.8901
77,1149.0038,479.5966
78,1159.9000,490.5076
79,1168.4442,505.6977
80,1182.4394,513.9113
81,1193.7706,529.1582
82,1202.0680,542.3333
83,1215.2667,553.6667
84,1223.6394,568.5327
85,1230.9757,583.6602
86,1233.5917,604.1132
88,1257.5359,622.7587
89,1267.2788,646.2751
90,1275.9730,654.8110
91,1283.5704,664.3971
92,1290.0982,689.6047
93,1299.8706,706.6524
94,1306.7390,723.4780
95,1315.2405,733.6947
96,1323.1016,755.2623
97,1326.2201,769.2361
98,1335.3775,787.3026
99,1341.4435,800.6210
100,1348.1793,820.7772
101,1352.9136,837.2917
102,1358.7872,854.9521
103,1364.3032,871.7841
104,1369.4383,888.0750
