frame_number,u,v
9,244.0499,690.7786
10,254.4745,672.7035
11,264.4440,658.9808
12,274.5518,642.8576
13,283.9729,622.9511
14,295.8314,611.5282
15,306.7746,598.4283
16,317.4172,581.7953
17,331.0288,568.3817
18,337.4238,554.0101
20,361.5351,531.9954
21,371.9784,520.3899
22,383.2144,508.3964
23,394.6643,499.3816
24,405.4692,489.4304
25,416.1265,477.7891
26,426.9311,472.2099
27,436.3087,459.6980
28,444.4581,448.6301
29,459.7827,444.0587
30,464.6733,436.1473
31,484.9764,425.7083
32,494.0366,427.0548
33,503.6254,420.0778
34,514.3655,411.3767
35,525.1889,406.2109
36,536.1536,402.4500
37,546.2320,401.0051
38,556.5181,401.7447
39,564.6650,397.2433
40,572.9979,394.7773
41,585.9500,395.0487
42,595.8836,387.8764
43,605.3075,386.2942
44,617.3550,385.5075
45,630.2074,388.3495
46,640.7460,389.4514
47,650.4107,391.2576
48,658.1198,393.5255
49,666.5638,396.3167
50,676.6567,397.0612
51,684.9768,397.9027
52,695.9867,398.5081
53,709.3407,401.7308
54,720.4398,405.0359
56,740.9983,422.8681
57,751.3400,425.1071
58,759.6939,434.9661
59,769.5631,440.7452
60,779.9179,444.2275
61,792.2483,451.8354
62,801.1765,461.6405
63,809.5559,470.2496
64,818.6466,480.0008
65,829.0337,489.1075
66,841.9649,490.8191
67,851.6659,504.6866
68,862.7581,515.6094
69,868.7335,536.2801
70,879.6999,544.9876
71,888.5235,556.6194
72,899.8907,565.9918
73,909.0147,582.7588
74,919.0447,594.7364
75,925.1760,604.9972
76,936.8324,617.2967
77,951.5925,635.0636
78,957.0985,652.3888
79,964.7210,669.1454
80,973.5536,684.5290
81,982.5131,704.0171
82,990.9808,720.8688
83,998.9252,737.7317
84,1007.5003,755.1739
85,1015.0023,772.8022
86,1024.7873,786.1658
87,1031.5698,807.1387
88,1038.0997,827.0320
89,1046.5198,845.3780
90,1052.3017,863.3549
91,1057.1093,881.8704
92,1060.5959,901.2602
93,1066.8039,921.0533
