frame_number,u,v
6,213.8553,595.3777
7,222.9308,577.7582
8,233.6095,563.2007
9,242.1073,546.4126
10,251.5021,534.8901
11,262.6931,517.7566
12,271.7693,502.6745
13,280.7737,487.6892
14,291.8940,476.0240
15,302.7350,461.9052
16,310.2625,447.7917
17,321.6205,438.3960
18,331.8345,425.7004
19,339.7471,412.3874
20,351.5252,403.8812
21,361.5698,393.5010
22,371.7174,379.5229
23,381.9149,374.9677
24,392.2915,365.7733
25,399.2470,352.1169
26,412.8116,350.0447
27,422.6318,341.8157
28,431.7076,333.5670
29,442.6148,329.6839
30,450.5881,320.1096
31,460.5850,314.5633
32,470.8703,310.6622
33,481.2191,306.3144
34,492.6964,302.0866
35,501.4884,299.0514
36,512.2745,296.1159
37,521.5832,291.2303
38,531.5177,288.9112
39,541.3837,286.9516
40,551.1248,284.9801
41,561.0595,283.4375
42,570.4332,282.4398
43,581.2660,280.6353
44,590.1381,281.1254
45,599.7681,281.3582
46,609.6084,281.5188
47,619.9541,283.0732
48,628.3943,284.2094
49,638.5608,285.3237
50,649.8091,288.7171
51,658.2265,290.8426
52,669.2688,294.1750
53,680.0664,299.0911
54,689.8480,302.4489
55,700.5315,307.9885
56,711.0200,313.9312
57,721.9254,318.3737
58,732.6407,325.4403
59,743.0862,333.1120
60,749.9719,336.6941
61,760.2905,344.6245
62,774.5696,355.6404
63,782.4429,360.6716
64,795.1852,369.7900
65,804.7655,381.1578
66,818.6243,388.9914
67,829.3294,397.2216
68,839.6308,411.9458
69,850.8512,422.8190
70,862.5840,437.0188
71,871.5524,452.3041
72,887.4280,462.8939
73,899.2936,479.8228
74,907.5748,498.5230
75,925.4856,510.8919
76,934.4247,531.0075
77,942.3459,548.8625
78,953.6697,567.0954
79,965.4188,581.5311
80,975.5229,601.3269
81,984.9436,620.4197
82,995.7736,637.3330
83,1007.4809,665.1342
84,1019.5523,681.4641
85,1028.7776,704.9502
86,1038.1629,726.5807
87,1047.2159,746.1391
88,1058.1563,768.9333
89,1070.7119,790.0359
90,1077.6034,814.4328
91,1085.3801,837.2263
92,1092.5438,857.2986
93,1105.9166,878.5320
94,1107.7536,904.6878
95,1113.3699,925.4166
