frame_number,u,v
24,518.1838,719.7370
25,541.4919,722.6322
26,565.0694,736.1607
27,590.0819,741.1582
28,618.6752,746.5939
29,646.0061,758.1647
30,673.4979,768.2150
31,701.8527,778.5313
32,730.1625,788.6782
33,761.5019,800.5055
34,790.6521,810.6381
35,821.4670,824.2271
36,853.4299,835.9779
37,884.9264,848.5837
38,916.2218,861.7851
39,944.7480,874.7157
40,975.8567,888.4283
41,1006.8579,902.7057
42,1037.9528,916.4611
43,1066.4696,929.5079
44,1097.3569,944.7926
45,1125.1934,958.0470
46,1151.5785,966.4025
47,1177.7831,976.0667
48,1201.4714,1000.2837
