frame_number,u,v
29,270.6242,654.6397
30,289.6545,659.1242
31,309.0600,664.8427
32,329.8838,673.0843
33,358.0988,675.3767
34,376.0954,690.0155
35,400.1877,697.8144
36,424.0760,705.9744
37,446.2191,717.7113
38,468.3373,727.3397
39,494.8728,738.5368
40,518.1576,748.0063
41,547.3368,761.6210
42,573.4846,773.1551
43,597.6059,785.7847
44,625.1151,799.2454
45,649.3807,810.7154
46,677.3613,824.2278
47,705.1513,838.6989
48,731.8323,851.0536
49,757.4854,866.6882
50,784.3345,880.3701
51,809.5810,894.1437
52,837.6748,909.8216
53,863.2807,924.8091
54,887.2420,938.2835
55,911.1610,952.1999
56,934.2790,965.8571
