frame_number,u,v
6,407.8308,639.3005
7,422.3281,621.2609
8,433.7815,601.1500
9,447.3664,585.2775
10,461.3851,569.1705
11,473.6158,550.6119
12,488.0250,538.2078
13,500.8101,520.9085
14,513.3221,505.8918
15,528.3153,494.0038
16,541.2471,479.7259
17,552.3343,463.4365
18,568.0452,455.1850
19,578.6145,442.2485
20,593.9447,429.4092
21,608.4068,420.8915
22,619.6410,410.4201
23,635.6201,399.3829
24,646.3720,395.1779
25,661.9042,382.4748
26,674.4338,375.4127
27,685.1903,370.8182
28,699.8312,360.9032
29,712.2650,354.8941
30,724.5770,348.4950
31,736.9647,343.1684
32,748.2960,337.7914
33,760.9713,332.3392
34,769.5596,327.0509
35,782.8896,323.4301
36,796.2213,321.7766
37,806.2291,317.9361
38,818.3778,315.5657
39,831.8822,316.2808
40,842.6369,312.9643
41,855.6367,312.8892
42,868.1041,314.3940
43,879.8693,314.2520
44,892.3142,314.1581
45,905.1558,315.8191
46,916.7941,315.7560
47,929.0584,317.2937
48,940.7779,319.5452
49,953.3651,318.0846
50,387.0488,801.5442
51,982.0710,318.3729
52,992.2065,322.1323
53,365.8971,837.3192
54,1015.4191,331.2840
55,365.9348,867.4052
56,354.9402,875.6185
57,345.3645,883.5123
58,335.6543,885.1795
59,1075.1021,362.4834
60,1085.3196,371.5589
64,1140.3593,404.8037
65,1152.3598,420.6127
66,1165.0622,431.4436
67,1175.5892,436.5312
68,1184.8000,447.7750
69,1192.4014,461.4826
70,1203.3984,473.1173
71,1216.9094,486.2305
72,1227.9470,499.5240
73,1233.9986,510.0043
74,1250.4604,528.3842
75,1260.6651,542.8410
76,1269.8052,556.1114
77,1281.8692,573.1302
78,1294.3545,590.8432
80,1314.6133,623.3148
81,1325.5056,641.1433
82,1334.7153,664.8114
83,1342.8749,676.9338
84,1352.1256,692.7233
85,1363.2324,706.1131
86,1370.0013,731.2704
87,1377.1376,748.4390
88,1386.9661,763.7083
89,1391.9157,783.3990
90,1400.4344,803.5230
91,1403.4397,821.1797
92,1408.0974,841.4287
93,1412.6111,860.2937
95,1419.9890,898.0344
