frame_number,u,v
51,313.6683,621.6833
52,334.6202,618.6441
53,356.1825,623.5610
54,376.9922,620.2937
55,398.3167,617.8896
56,422.0135,625.9532
57,442.5115,621.9345
58,468.2789,625.0581
59,491.8603,634.1567
60,515.3560,632.6241
61,538.9519,637.2966
62,561.9688,642.8245
63,585.2900,647.4619
64,608.5340,654.5289
65,631.5064,659.2621
66,654.6059,664.7110
67,677.3357,670.9897
68,702.7046,676.9799
69,727.3671,684.9476
70,748.1952,690.1526
71,771.8055,699.1974
72,797.8799,708.9572
73,819.9193,714.8697
74,839.3574,724.7829
75,863.7908,737.2850
76,887.3077,741.0662
77,904.7880,753.0593
78,928.4859,762.4957
79,948.3351,774.4284
80,965.9752,784.7202
81,984.0575,797.6493
82,1007.5920,808.5800
83,1019.9304,818.9744
84,1042.2101,832.0462
85,1059.6817,841.8127
86,1073.1661,850.2024
87,1090.4240,862.7543
88,1106.6370,873.2394
89,1121.1514,888.4514
90,1137.4738,898.6839
91,1149.7920,909.4220
