frame_number,u,v
36,224.5808,688.3935
37,231.1333,666.5893
38,239.6358,645.2699
39,249.1829,628.7267
40,257.2588,612.2527
41,266.5903,592.7419
42,277.6236,575.9895
43,286.8808,556.4548
44,296.4787,550.0683
45,306.6667,530.6664
46,316.3215,515.6117
47,324.8988,499.5255
48,334.7237,486.4013
49,343.5132,472.8576
50,346.4622,455.8933
51,361.6533,447.4368
52,370.4776,435.2706
53,376.7957,420.6270
54,391.6155,414.8701
55,400.4414,405.0156
56,409.8160,391.7509
57,417.2790,386.4822
58,424.2529,374.5426
59,432.6413,365.8573
60,443.8553,360.5531
61,454.2700,352.8455
62,464.0812,346.1496
63,473.9560,341.6578
64,483.3259,336.5569
65,489.4393,333.5813
66,499.1775,327.4283
67,506.8221,322.2731
68,513.6944,317.8420
69,528.7866,312.5237
71,536.3651,300.7302
72,551.4369,302.1096
74,560.8682,295.4729
75,579.3799,302.5927
76,588.2944,301.1302
77,595.2350,302.9132
78,601.4409,302.2245
79,612.7864,303.0057
80,617.5398,301.1503
81,624.3718,302.2104
82,632.0181,303.5477
83,642.2606,305.8179
84,652.0445,309.5341
85,660.0268,312.4827
86,669.9198,315.6888
87,678.5420,322.6248
88,683.1990,325.8774
89,690.0959,334.0399
90,698.6442,340.9123
91,703.6210,342.2749
92,714.0401,347.1895
93,723.6313,356.9035
94,729.9804,361.3839
95,740.7537,371.4020
96,747.6287,378.9873
97,756.4067,388.5814
98,767.0027,395.8973
99,770.7086,409.0179
100,779.4834,419.7742
101,790.5428,428.9310
102,801.4158,439.0407
103,808.6975,453.9053
104,816.4920,464.2253
105,823.8784,475.2655
106,833.9095,490.0322
107,842.9348,504.5801
108,850.8085,517.2662
109,859.3215,534.8941
110,865.3789,550.2163
111,874.8026,565.3769
112,884.7533,581.0604
113,892.0400,600.1582
114,903.4863,614.4368
115,909.5408,633.4991
116,918.1271,651.5292
117,929.3093,673.3474
118,935.6606,692.0755
119,940.7006,713.0000
120,947.3086,732.0666
121,952.6759,753.3290
122,959.3702,772.8502
123,965.1813,792.8775
124,971.9946,814.4464
125,978.8988,837.7051
126,984.7537,859.1076
127,990.6582,879.7819
128,995.7943,902.1533
129,1000.0625,924.1838
130,1003.8276,945.4448
