session,flight,fps,phase,T_ms,status,airborne,n_detected,n_points_used,cy_own,cz_own,cy_ref,cz_ref,position_error_mm,velocity_error_mm_s,cls_own,hit_miss_match,t_cross_own_ms
2026_07_15_gym,flight_11,30,1,700,ok,True,20,20,1289.3825448102016,2774.9965043446728,1314.3592502562951,2917.588176914399,144.76263641275986,191.80620012179205,MISS_HIGH_WIDE,True,1219.7370816138118
2026_07_15_gym,flight_11,30,1,750,ok,True,21,21,1382.8627214759251,2767.642044442891,1314.3592502562951,2917.588176914399,164.85317167801688,186.0014811479134,MISS_HIGH_WIDE,True,1212.7981952549392
2026_07_15_gym,flight_11,30,1,800,ok,True,23,23,1333.644296985922,2762.680298094342,1314.3592502562951,2917.588176914399,156.10369613783428,177.9569774998624,MISS_HIGH_WIDE,True,1216.0816569166634
2026_07_15_gym,flight_11,30,1,850,ok,True,24,24,1292.853178608376,2804.2240365009197,1314.3592502562951,2917.588176914399,115.38604529756813,137.4316989429619,MISS_HIGH_WIDE,True,1212.9823321781028
2026_07_15_gym,flight_11,30,1,900,ok,True,25,25,1320.3410216411855,2773.2937493015115,1314.3592502562951,2917.588176914399,144.41836250640668,159.65028103297385,MISS_HIGH_WIDE,True,1214.684303061768
2026_07_15_gym,flight_11,30,1,950,ok,True,26,26,1369.7748235756,2774.3926551640507,1314.3592502562951,2917.588176914399,153.54427119128124,167.31547789103567,MISS_HIGH_WIDE,True,1212.1249134690872
2026_07_15_gym,flight_11,30,1,1000,ok,True,26,26,1369.7748235756,2774.3926551640507,1314.3592502562951,2917.588176914399,153.54427119128124,167.31547789103567,MISS_HIGH_WIDE,True,1212.1249134690872
2026_07_15_gym,flight_11,30,1,1050,ok,True,27,27,1349.742672385305,2794.480272211855,1314.3592502562951,2917.588176914399,128.09193090046807,140.33414607576867,MISS_HIGH_WIDE,True,1210.6173801672119
2026_07_15_gym,flight_11,30,1,1100,ok,True,28,28,1345.390942135859,2773.7811247098193,1314.3592502562951,2917.588176914399,147.11707638706957,158.32901142448318,MISS_HIGH_WIDE,True,1213.0876911897583
2026_07_15_gym,flight_11,30,1,1150,ok,True,28,28,1345.390942135859,2773.7811247098193,1314.3592502562951,2917.588176914399,147.11707638706957,158.32901142448318,MISS_HIGH_WIDE,True,1213.0876911897583
2026_07_15_gym,flight_11,30,1,1200,ok,True,28,28,1345.390942135859,2773.7811247098193,1314.3592502562951,2917.588176914399,147.11707638706957,158.32901142448318,MISS_HIGH_WIDE,True,1213.0876911897583
2026_07_15_gym,flight_11,30,1,1250,ok,False,28,28,1345.390942135859,2773.7811247098193,1314.3592502562951,2917.588176914399,147.11707638706957,158.32901142448318,MISS_HIGH_WIDE,True,1213.0876911897583
2026_07_15_gym,flight_12,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_12,30,1,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_12,30,1,250,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_12,30,1,300,fit_failed,True,9,9,,,,,,,,,
2026_07_15_gym,flight_12,30,1,350,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_12,30,1,400,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_12,30,1,450,fit_failed,True,13,13,,,,,,,,,
2026_07_15_gym,flight_12,30,1,490,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_12,30,1,500,fit_failed,True,15,15,,,,,,,,,
2026_07_15_gym,flight_12,30,1,550,fit_failed,True,16,16,,,,,,,,,
2026_07_15_gym,flight_12,30,1,600,ok,True,18,18,387.95811448711737,1130.0424190674628,415.1586485041634,1259.7583479405307,132.5371316055063,89.1904771765124,HIT,True,1367.8366459397396
2026_07_15_gym,flight_12,30,1,650,ok,True,19,19,534.3803947487087,1100.7119009559926,415.1586485041634,1259.7583479405307,198.77021174211248,132.75968129377353,HIT,True,1365.3415431948742
2026_07_15_gym,flight_12,30,1,700,ok,True,21,21,432.71138230169106,1115.6968960874997,415.1586485041634,1259.7583479405307,145.12684236132904,87.19138771793685,HIT,True,1367.9780819179716
2026_07_15_gym,flight_12,30,1,750,ok,True,22,22,335.4228946563512,1172.0291218976076,415.1586485041634,1259.7583479405307,118.55044303489207,106.7809475439542,HIT,True,1375.1472098539125
2026_07_15_gym,flight_12,30,1,800,ok,True,24,24,419.0118654975772,1220.396294036228,415.1586485041634,1259.7583479405307,39.55020314440323,34.04222401334887,HIT,True,1367.2695703587847
2026_07_15_gym,flight_12,30,1,850,ok,True,25,25,478.7248855622249,1161.1493359628334,415.1586485041634,1259.7583479405307,117.32179566022383,61.829962317535106,HIT,True,1365.9576144146286
2026_07_15_gym,flight_12,30,1,900,fit_failed,True,27,27,,,,,,,,,
2026_07_15_gym,flight_12,30,1,950,fit_failed,True,28,28,,,,,,,,,
2026_07_15_gym,flight_12,30,1,1000,fit_failed,True,30,30,,,,,,,,,
2026_07_15_gym,flight_12,30,1,1050,fit_failed,True,31,31,,,,,,,,,
2026_07_15_gym,flight_12,30,1,1100,fit_failed,True,33,33,,,,,,,,,
2026_07_15_gym,flight_12,30,1,1150,fit_failed,True,34,34,,,,,,,,,
2026_07_15_gym,flight_12,30,1,1200,ok,True,36,36,361.7612670176475,1293.6352914941906,415.1586485041634,1259.7583479405307,63.23707499682735,37.17288466155661,HIT,True,1362.80611965294
2026_07_15_gym,flight_12,30,1,1250,ok,True,37,37,490.66591108253334,1265.6163297811554,415.1586485041634,1259.7583479405307,75.73415777127248,182.65250977525602,HIT,True,1363.9922943217498
2026_07_15_gym,flight_14,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_14,30,1,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_14,30,1,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_14,30,1,300,ok,True,10,10,1555.467013333264,1706.3249091458974,1543.2300851558507,1793.9838819110776,88.50897083045177,112.8484958892866,HIT,True,1243.594609057624
2026_07_15_gym,flight_14,30,1,350,ok,True,11,11,1497.535963662546,1745.5063593141908,1543.2300851558507,1793.9838819110776,66.61848794573885,122.50567100984692,HIT,True,1243.2952471886883
2026_07_15_gym,flight_14,30,1,400,ok,True,13,13,1457.4645654678438,1733.8248992421436,1543.2300851558507,1793.9838819110776,104.76081119920268,125.81861779350979,HIT,True,1246.6155981276113
2026_07_15_gym,flight_14,30,1,450,ok,True,14,14,1457.1991572142665,1729.2453507073028,1543.2300851558507,1793.9838819110776,107.66799888969874,121.78214853977173,HIT,True,1248.7937595671985
2026_07_15_gym,flight_14,30,1,490,ok,True,15,15,1423.4561376635027,1735.8451642596035,1543.2300851558507,1793.9838819110776,133.13868328948416,134.4661019244732,HIT,True,1252.055816491066
2026_07_15_gym,flight_14,30,1,500,ok,True,16,16,1454.599929713926,1718.7952776542866,1543.2300851558507,1793.9838819110776,116.2266349153414,117.71119278915171,HIT,True,1254.4936809577998
2026_07_15_gym,flight_14,30,1,550,ok,True,17,17,1432.6711856696008,1734.8949950096842,1543.2300851558507,1793.9838819110776,125.3585530024033,125.78143518513087,HIT,True,1257.1892391139781
2026_07_15_gym,flight_14,30,1,600,ok,True,19,19,1446.2135851328385,1736.4257460805418,1543.2300851558507,1793.9838819110776,112.805763491949,116.55386193234615,HIT,True,1259.857739278555
2026_07_15_gym,flight_14,30,1,650,ok,True,20,20,1448.8285594359897,1730.1263496264612,1543.2300851558507,1793.9838819110776,113.9711914815248,119.47773657998835,HIT,True,1261.6732939295393
2026_07_15_gym,flight_14,30,1,700,ok,True,22,22,1481.2473798643794,1714.434890303031,1543.2300851558507,1793.9838819110776,100.8459112760972,104.7825327321912,HIT,True,1260.5996560210665
2026_07_15_gym,flight_14,30,1,750,fit_failed,True,23,23,,,,,,,,,
2026_07_15_gym,flight_14,30,1,800,fit_failed,True,25,25,,,,,,,,,
2026_07_15_gym,flight_14,30,1,850,ok,True,26,26,1481.5107132469916,1731.90605996677,1543.2300851558507,1793.9838819110776,87.53820221008205,99.5179690942388,HIT,True,1265.529806876136
2026_07_15_gym,flight_14,30,1,900,ok,True,28,28,1490.1068895973983,1742.1443958270488,1543.2300851558507,1793.9838819110776,74.22537452783774,90.68979055990748,HIT,True,1267.5721570412056
2026_07_15_gym,flight_14,30,1,950,ok,True,29,29,1498.8334325454086,1741.1439170748852,1543.2300851558507,1793.9838819110776,69.01539427477265,88.46010640904467,HIT,True,1269.1977557984894
2026_07_15_gym,flight_14,30,1,1000,ok,True,31,31,1495.8416387374627,1744.3040315979063,1543.2300851558507,1793.9838819110776,68.6567722885917,89.65261874030531,HIT,True,1270.1730435750387
2026_07_15_gym,flight_14,30,1,1050,ok,True,31,31,1495.8416387374627,1744.3040315979063,1543.2300851558507,1793.9838819110776,68.6567722885917,89.65261874030531,HIT,True,1270.1730435750387
2026_07_15_gym,flight_14,30,1,1100,ok,True,33,33,1508.2607930177733,1772.8777519047796,1543.2300851558507,1793.9838819110776,40.84507456818941,66.09451611950573,HIT,True,1269.8976984158285
2026_07_15_gym,flight_14,30,1,1150,ok,True,34,34,1507.678770538933,1795.164114374947,1543.2300851558507,1793.9838819110776,35.57089989949432,52.97584544083593,HIT,True,1270.4324982048279
2026_07_15_gym,flight_14,30,1,1200,ok,True,36,36,1436.2936479853583,1740.395467153347,1543.2300851558507,1793.9838819110776,119.61237306802843,143.25503675466615,HIT,True,1272.4561318008214
2026_07_15_gym,flight_14,30,1,1250,ok,True,37,37,1508.680648860139,1807.9835515731183,1543.2300851558507,1793.9838819110776,37.278067264783324,55.47754875215066,HIT,True,1271.050900663251
2026_07_15_gym,flight_15,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_15,30,1,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_15,30,1,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_15,30,1,300,ok,True,10,10,1339.5598655803985,368.48728617693513,1106.3254149406393,567.9423568328247,306.8886348100499,212.34978647738203,HIT,True,1549.6267684525653
2026_07_15_gym,flight_15,30,1,350,ok,True,11,11,1419.4821538048252,405.7261935314138,1106.3254149406393,567.9423568328247,352.6772274081244,220.0422525430164,HIT,True,1534.6300138854156
2026_07_15_gym,flight_15,30,1,400,ok,True,11,11,1419.4821538048252,405.7261935314138,1106.3254149406393,567.9423568328247,352.6772274081244,220.0422525430164,HIT,True,1534.6300138854156
2026_07_15_gym,flight_15,30,1,450,ok,True,11,11,1419.4821538048252,405.7261935314138,1106.3254149406393,567.9423568328247,352.6772274081244,220.0422525430164,HIT,True,1534.6300138854156
2026_07_15_gym,flight_15,30,1,490,ok,True,12,12,1392.6753610951296,171.53913923169281,1106.3254149406393,567.9423568328247,489.0110454654473,333.894164459444,HIT,True,1567.3505210564297
2026_07_15_gym,flight_15,30,1,500,ok,True,13,13,1392.6754540854192,171.5377530719673,1106.3254149406393,567.9423568328247,489.01222357014683,333.8950761476133,HIT,True,1567.3506938172209
2026_07_15_gym,flight_15,30,1,550,ok,True,13,13,1392.6754540854192,171.5377530719673,1106.3254149406393,567.9423568328247,489.01222357014683,333.8950761476133,HIT,True,1567.3506938172209
2026_07_15_gym,flight_15,30,1,600,ok,True,14,14,1362.095757935772,110.35803608347966,1106.3254149406393,567.9423568328247,524.2154890419466,372.97166452937205,HIT,True,1577.4780908015437
2026_07_15_gym,flight_15,30,1,650,ok,True,14,14,1362.095757935772,110.35803608347966,1106.3254149406393,567.9423568328247,524.2154890419466,372.97166452937205,HIT,True,1577.4780908015437
2026_07_15_gym,flight_15,30,1,700,ok,True,16,16,994.7362256182444,559.8373973828078,1106.3254149406393,567.9423568328247,111.88314234644882,58.439882874477924,HIT,True,1548.5874692218988
2026_07_15_gym,flight_15,30,1,750,fit_failed,True,17,17,,,,,,,,,
2026_07_15_gym,flight_15,30,1,800,ok,True,19,19,1047.5225916384825,497.16927213763734,1106.3254149406393,567.9423568328247,92.01413774837452,74.35914430388192,HIT,True,1546.3006804781585
2026_07_15_gym,flight_15,30,1,850,ok,True,20,20,1179.148222372679,388.73004074161844,1106.3254149406393,567.9423568328247,193.44305498274764,137.24779430382725,HIT,True,1543.6653419390536
2026_07_15_gym,flight_15,30,1,900,ok,True,21,21,1132.9591214528164,456.44736816491525,1106.3254149406393,567.9423568328247,114.63196247397158,88.17231421949035,HIT,True,1539.9712291348458
2026_07_15_gym,flight_15,30,1,950,ok,True,21,21,1132.9591214528164,456.44736816491525,1106.3254149406393,567.9423568328247,114.63196247397158,88.17231421949035,HIT,True,1539.9712291348458
2026_07_15_gym,flight_15,30,1,1000,ok,True,23,23,1149.475314492494,502.4947693665275,1106.3254149406393,567.9423568328247,78.3919672957233,69.24191246144079,HIT,True,1534.898233927842
2026_07_15_gym,flight_15,30,1,1050,ok,True,24,24,1108.818231019937,540.8936641541007,1106.3254149406393,567.9423568328247,27.1633191571512,17.268450967953793,HIT,True,1534.0868107244914
2026_07_15_gym,flight_15,30,1,1100,ok,True,26,26,1148.98120450345,548.5357850652637,1106.3254149406393,567.9423568328247,46.862900155627216,73.1575039484664,HIT,True,1530.9952060526305
2026_07_15_gym,flight_15,30,1,1150,ok,True,27,27,1111.181862317345,553.7905262189952,1106.3254149406393,567.9423568328247,14.961931387532537,31.786820005840283,HIT,True,1535.0095891720466
2026_07_15_gym,flight_15,30,1,1200,ok,True,29,29,1148.3762276709724,523.4220237531296,1106.3254149406393,567.9423568328247,61.239945369085156,63.55214712822619,HIT,True,1536.8847090548643
2026_07_15_gym,flight_15,30,1,1250,ok,True,30,30,1062.1628626220563,604.705421138091,1106.3254149406393,567.9423568328247,57.4617605404214,35.959271168865584,HIT,True,1535.6614410349275
2026_07_15_gym,flight_17,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_17,30,1,200,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_17,30,1,250,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_17,30,1,300,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,30,1,350,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,30,1,400,fit_failed,True,9,9,,,,,,,,,
2026_07_15_gym,flight_17,30,1,450,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_17,30,1,490,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_17,30,1,500,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_17,30,1,550,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_17,30,1,600,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_17,30,1,650,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_17,30,1,700,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_17,30,1,750,fit_failed,True,15,15,,,,,,,,,
2026_07_15_gym,flight_17,30,1,800,ok,True,16,16,414.5736028126671,2346.422894343018,308.745036456572,2440.223426116098,141.41508129580453,197.62572834453908,MISS_HIGH_WIDE,True,1099.1173014427302
2026_07_15_gym,flight_17,30,1,850,ok,True,16,16,414.5736028126671,2346.422894343018,308.745036456572,2440.223426116098,141.41508129580453,197.62572834453908,MISS_HIGH_WIDE,True,1099.1173014427302
2026_07_15_gym,flight_17,30,1,900,ok,True,18,18,427.2656557952383,2320.774947802461,308.745036456572,2440.223426116098,168.27084173992947,198.1445708931313,MISS_HIGH_WIDE,True,1105.2424644242878
2026_07_15_gym,flight_17,30,1,950,ok,True,19,19,331.39512840782777,2376.4510896914726,308.745036456572,2440.223426116098,67.67523593203009,54.34601159307589,MISS_HIGH_WIDE,True,1099.5743673536479
2026_07_15_gym,flight_17,30,1,1000,fit_failed,True,21,21,,,,,,,,,
2026_07_15_gym,flight_17,30,1,1050,fit_failed,True,21,21,,,,,,,,,
2026_07_15_gym,flight_17,30,1,1100,ok,True,23,23,348.0950079853197,2400.185616819726,308.745036456572,2440.223426116098,56.13774516816562,89.21433511027801,MISS_HIGH_WIDE,True,1100.3071547798043
2026_07_15_gym,flight_17,30,1,1150,fit_failed,False,24,24,,,,,,,,,
2026_07_15_gym,flight_17,30,1,1200,fit_failed,False,26,26,,,,,,,,,
2026_07_15_gym,flight_17,30,1,1250,fit_failed,False,27,27,,,,,,,,,
2026_07_15_gym,flight_19,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_19,30,1,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_19,30,1,250,ok,True,8,8,566.8686030573008,2479.7978096856395,316.77349563971256,2404.6608315670896,261.13814013851453,364.7472840338949,MISS_HIGH_WIDE,True,1054.8404159523286
2026_07_15_gym,flight_19,30,1,300,ok,True,10,10,658.0736702125132,2417.101732062242,316.77349563971256,2404.6608315670896,341.5268439940768,397.60461824511265,MISS_HIGH_WIDE,True,1053.723431694543
2026_07_15_gym,flight_19,30,1,350,ok,True,11,11,482.34601158934066,2470.266034590834,316.77349563971256,2404.6608315670896,178.0963242228108,253.0812572658109,MISS_HIGH_WIDE,True,1067.0511278721135
2026_07_15_gym,flight_19,30,1,400,ok,True,13,13,425.87911422720714,2422.2664508028374,316.77349563971256,2404.6608315670896,110.51693913619746,154.60914478418442,MISS_HIGH_WIDE,True,1075.3813435716363
2026_07_15_gym,flight_19,30,1,450,ok,True,14,14,404.4515271790215,2393.7578244531624,316.77349563971256,2404.6608315670896,88.35334050693503,94.93679493373618,MISS_HIGH_WIDE,True,1083.0205460408122
2026_07_15_gym,flight_19,30,1,490,ok,True,15,15,372.68741036274986,2386.510620134833,316.77349563971256,2404.6608315670896,58.786019041016075,65.36798532241284,MISS_HIGH_WIDE,True,1084.4811263241188
2026_07_15_gym,flight_19,30,1,500,ok,True,16,16,343.9138171884788,2375.120435538077,316.77349563971256,2404.6608315670896,40.11523465369905,43.985035841223166,MISS_HIGH_WIDE,True,1086.5168510203732
2026_07_15_gym,flight_19,30,1,550,ok,True,17,17,365.8322660395236,2372.2720908827728,316.77349563971256,2404.6608315670896,58.78599728045188,52.17884480383176,MISS_HIGH_WIDE,True,1085.9112021255942
2026_07_15_gym,flight_19,30,1,600,ok,True,19,19,314.6762844884667,2368.976454082737,316.77349563971256,2404.6608315670896,35.74595209333073,27.66341802992708,MISS_HIGH_WIDE,True,1089.0051872030822
2026_07_15_gym,flight_19,30,1,650,ok,True,20,20,302.5074838045671,2354.5377002952655,316.77349563971256,2404.6608315670896,52.11379262894831,46.27919661715103,MISS_HIGH_WIDE,True,1092.6296103083357
2026_07_15_gym,flight_19,30,1,700,ok,True,22,22,321.3323651444419,2357.3858098088886,316.77349563971256,2404.6608315670896,47.49432569686128,32.5321480968812,MISS_HIGH_WIDE,True,1091.0071220766374
2026_07_15_gym,flight_19,30,1,750,ok,True,23,23,304.73132458918104,2354.4784400230014,316.77349563971256,2404.6608315670896,51.607037356298946,44.510512765407505,MISS_HIGH_WIDE,True,1092.4557353012333
2026_07_15_gym,flight_19,30,1,800,ok,True,25,25,320.4848895616614,2367.3640798009446,316.77349563971256,2404.6608315670896,37.48095699350964,24.52214396859986,MISS_HIGH_WIDE,True,1091.00177418742
2026_07_15_gym,flight_19,30,1,850,ok,True,26,26,295.40926164699135,2377.681033702422,316.77349563971256,2404.6608315670896,34.41424104806121,38.42252310635244,MISS_HIGH_WIDE,True,1092.6857056860306
2026_07_15_gym,flight_19,30,1,900,ok,True,28,28,308.1897579920286,2379.661520089661,316.77349563971256,2404.6608315670896,26.431914920220425,21.44214608027889,MISS_HIGH_WIDE,True,1091.392275399809
2026_07_15_gym,flight_19,30,1,950,ok,True,29,29,313.1130752582717,2386.314103519839,316.77349563971256,2404.6608315670896,18.708316530587037,13.356601338200402,MISS_HIGH_WIDE,True,1092.6241343661427
2026_07_15_gym,flight_19,30,1,1000,fit_failed,True,30,30,,,,,,,,,
2026_07_15_gym,flight_19,30,1,1050,ok,True,31,31,307.9268894687574,2408.6754138459846,316.77349563971256,2404.6608315670896,9.714901523844679,21.75898773492768,MISS_HIGH_WIDE,True,1092.5294833084145
2026_07_15_gym,flight_19,30,1,1100,fit_failed,False,33,33,,,,,,,,,
2026_07_15_gym,flight_19,30,1,1150,fit_failed,False,33,33,,,,,,,,,
2026_07_15_gym,flight_19,30,1,1200,ok,False,34,34,296.2914027491871,2382.730759257279,316.77349563971256,2404.6608315670896,30.007402431560873,48.082759353419085,MISS_HIGH_WIDE,True,1095.3920668921796
2026_07_15_gym,flight_19,30,1,1250,ok,False,35,35,316.4705922184664,2403.349843465387,316.77349563971256,2404.6608315670896,1.345526025541106,9.471603959811214,MISS_HIGH_WIDE,True,1094.0529843762226
2026_07_15_gym,flight_20,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_20,30,1,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_20,30,1,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_20,30,1,300,ok,True,10,10,266.4423184488134,2454.832942713147,564.612701189692,2470.8439248657473,298.5999475775789,276.67436948965525,MISS_HIGH_WIDE,True,1153.2106640445352
2026_07_15_gym,flight_20,30,1,350,ok,True,11,11,328.18836804655916,2424.7823798993195,564.612701189692,2470.8439248657473,240.86953154533535,238.94031588200716,MISS_HIGH_WIDE,True,1155.1427298678154
2026_07_15_gym,flight_20,30,1,400,ok,True,13,13,373.5917398063391,2439.5193991138317,564.612701189692,2470.8439248657473,193.57229554200885,191.68396732754084,MISS_HIGH_WIDE,True,1151.2801116980902
2026_07_15_gym,flight_20,30,1,450,ok,True,14,14,367.07164630566206,2460.3867014533507,564.612701189692,2470.8439248657473,197.81764806556592,191.61159412619867,MISS_HIGH_WIDE,True,1151.4861361609994
2026_07_15_gym,flight_20,30,1,490,ok,True,15,15,367.0716472297385,2460.386626539469,564.612701189692,2470.8439248657473,197.81765110296408,191.6116268984684,MISS_HIGH_WIDE,True,1151.4861506323093
2026_07_15_gym,flight_20,30,1,500,ok,True,16,16,446.8750656647451,2466.642423812526,564.612701189692,2470.8439248657473,117.81257755479868,117.01662525216334,MISS_HIGH_WIDE,True,1141.8402757325414
2026_07_15_gym,flight_20,30,1,550,ok,True,17,17,539.020624822196,2477.1123167847904,564.612701189692,2470.8439248657473,26.348569411838422,94.1625057227872,MISS_HIGH_WIDE,True,1129.276039585771
2026_07_15_gym,flight_20,30,1,600,ok,True,19,19,595.8585623799755,2472.778315001172,564.612701189692,2470.8439248657473,31.30568170026803,144.98925952479865,MISS_HIGH_WIDE,True,1123.185414991437
2026_07_15_gym,flight_20,30,1,650,ok,True,20,20,528.2890096976536,2456.976848726901,564.612701189692,2470.8439248657473,38.880668258780474,78.65402712077955,MISS_HIGH_WIDE,True,1132.3052758487788
2026_07_15_gym,flight_20,30,1,700,ok,True,22,22,537.7416423942886,2442.2898887498773,564.612701189692,2470.8439248657473,39.20952408908369,63.57371106840019,MISS_HIGH_WIDE,True,1134.5327366668598
2026_07_15_gym,flight_20,30,1,750,ok,True,23,23,586.9857684503885,2442.910686252634,564.612701189692,2470.8439248657473,35.78854506778347,101.89332036183484,MISS_HIGH_WIDE,True,1130.0845270041484
2026_07_15_gym,flight_20,30,1,800,ok,True,25,25,533.2324925184149,2457.7928605596057,564.612701189692,2470.8439248657473,33.98599381768811,62.60692662450211,MISS_HIGH_WIDE,True,1135.6633311499281
2026_07_15_gym,flight_20,30,1,850,ok,True,26,26,586.5620546962067,2442.3113900520825,564.612701189692,2470.8439248657473,35.99832860351916,94.83927355575383,MISS_HIGH_WIDE,True,1131.8057828364579
2026_07_15_gym,flight_20,30,1,900,ok,True,28,28,592.141321906723,2461.918927278255,564.612701189692,2470.8439248657473,28.939256046396416,123.74503860640851,MISS_HIGH_WIDE,True,1129.2365837126024
2026_07_15_gym,flight_20,30,1,950,ok,True,29,29,572.0874606332939,2428.183299395101,564.612701189692,2470.8439248657473,43.310518286975785,69.48240471737445,MISS_HIGH_WIDE,True,1135.2874679497859
2026_07_15_gym,flight_20,30,1,1000,ok,True,31,31,596.619227085332,2472.5751146061957,564.612701189692,2470.8439248657473,32.05331055953051,123.05539757011525,MISS_HIGH_WIDE,True,1130.6424914245372
2026_07_15_gym,flight_20,30,1,1050,ok,True,32,32,636.7715256900124,2439.361710278646,564.612701189692,2470.8439248657473,78.72754148693029,149.62909376070263,MISS_HIGH_WIDE,True,1137.4041980297304
2026_07_15_gym,flight_20,30,1,1100,fit_failed,True,34,34,,,,,,,,,
2026_07_15_gym,flight_20,30,1,1150,ok,False,35,35,684.5647640219773,2423.002355842728,564.612701189692,2470.8439248657473,129.1406717665077,195.3243429086527,MISS_HIGH_WIDE,True,1135.1634110816542
2026_07_15_gym,flight_20,30,1,1200,ok,False,37,37,565.2667646576632,2486.194044952096,564.612701189692,2470.8439248657473,15.36404847966398,63.94105278933026,MISS_HIGH_WIDE,True,1139.0063654767946
2026_07_15_gym,flight_20,30,1,1250,ok,False,38,38,594.8145851194184,2464.6087604358304,564.612701189692,2470.8439248657473,30.838791616611246,69.60900336973884,MISS_HIGH_WIDE,True,1142.1771712826003
2026_07_15_gym,flight_21,30,1,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_21,30,1,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_21,30,1,250,ok,True,8,8,802.2591138576805,2227.6964672932277,737.4066720812041,2189.8066932697857,75.10974756926538,115.31715000348137,MISS_HIGH_WIDE,True,1152.4116765543358
2026_07_15_gym,flight_21,30,1,300,ok,True,10,10,801.0793266578183,2148.849254232653,737.4066720812041,2189.8066932697857,75.708115504966,112.86627058441307,MISS_HIGH_WIDE,True,1142.0536784483318
