session,flight,fps,phase,T_ms,status,airborne,n_detected,n_points_used,cy_own,cz_own,cy_ref,cz_ref,position_error_mm,velocity_error_mm_s,cls_own,hit_miss_match,t_cross_own_ms
2026_07_15_gym,flight_11,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_11,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_11,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_11,30,0,300,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_11,30,0,350,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_11,30,0,400,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_11,30,0,450,fit_failed,True,13,13,,,,,,,,,
2026_07_15_gym,flight_11,30,0,490,fit_failed,True,13,13,,,,,,,,,
2026_07_15_gym,flight_11,30,0,500,fit_failed,True,13,13,,,,,,,,,
2026_07_15_gym,flight_11,30,0,550,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_11,30,0,600,fit_failed,True,15,15,,,,,,,,,
2026_07_15_gym,flight_11,30,0,650,fit_failed,True,16,16,,,,,,,,,
2026_07_15_gym,flight_11,30,0,700,ok,True,18,18,1344.1204349801078,2707.4039683015885,1314.3592502562951,2917.588176914399,212.28078025661742,240.2060039641017,MISS_HIGH_WIDE,True,1204.5433122455793
2026_07_15_gym,flight_11,30,0,750,ok,True,19,19,1328.4756320082943,2730.22338903522,1314.3592502562951,2917.588176914399,187.89581147747253,215.4335637843507,MISS_HIGH_WIDE,True,1202.3269896670186
2026_07_15_gym,flight_11,30,0,800,ok,True,21,21,1353.6380982334313,2747.6679582042057,1314.3592502562951,2917.588176914399,174.40099949521755,172.86813733739768,MISS_HIGH_WIDE,True,1197.496463728311
2026_07_15_gym,flight_11,30,0,850,ok,True,21,21,1353.6380982334313,2747.6679582042057,1314.3592502562951,2917.588176914399,174.40099949521755,172.86813733739768,MISS_HIGH_WIDE,True,1197.496463728311
2026_07_15_gym,flight_11,30,0,900,ok,True,22,22,1356.3623639957455,2735.993527001442,1314.3592502562951,2917.588176914399,186.38905129008663,196.24856006864795,MISS_HIGH_WIDE,True,1200.5293129689637
2026_07_15_gym,flight_11,30,0,950,ok,True,22,22,1356.3623639957455,2735.993527001442,1314.3592502562951,2917.588176914399,186.38905129008663,196.24856006864795,MISS_HIGH_WIDE,True,1200.5293129689637
2026_07_15_gym,flight_11,30,0,1000,ok,True,24,24,1326.3330742949684,2781.9314671065335,1314.3592502562951,2917.588176914399,136.18412307609321,144.10547203461678,MISS_HIGH_WIDE,True,1195.5842860174423
2026_07_15_gym,flight_11,30,0,1050,ok,True,25,25,1393.1593112086741,2733.433390495921,1314.3592502562951,2917.588176914399,200.30585355134767,190.15767547032573,MISS_HIGH_WIDE,True,1198.3935532555927
2026_07_15_gym,flight_11,30,0,1100,fit_failed,True,26,26,,,,,,,,,
2026_07_15_gym,flight_11,30,0,1150,fit_failed,True,26,26,,,,,,,,,
2026_07_15_gym,flight_11,30,0,1200,fit_failed,True,27,27,,,,,,,,,
2026_07_15_gym,flight_11,30,0,1250,fit_failed,False,28,28,,,,,,,,,
2026_07_15_gym,flight_12,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_12,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_12,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_12,30,0,300,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_12,30,0,350,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_12,30,0,400,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_12,30,0,450,ok,True,13,13,649.9688078998344,1065.7408400077632,415.1586485041634,1259.7583479405307,304.59580486254555,214.16829135517986,HIT,True,1391.7011675861568
2026_07_15_gym,flight_12,30,0,490,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_12,30,0,500,fit_failed,True,15,15,,,,,,,,,
2026_07_15_gym,flight_12,30,0,550,fit_failed,True,16,16,,,,,,,,,
2026_07_15_gym,flight_12,30,0,600,fit_failed,True,18,18,,,,,,,,,
2026_07_15_gym,flight_12,30,0,650,ok,True,19,19,432.3860276779363,1104.5765420373923,415.1586485041634,1259.7583479405307,156.13511929273398,120.65728253360314,HIT,True,1389.9986509707376
2026_07_15_gym,flight_12,30,0,700,ok,True,21,21,549.1174171714661,1083.7178609399318,415.1586485041634,1259.7583479405307,221.21303028137365,150.31436936938925,HIT,True,1385.2300602595926
2026_07_15_gym,flight_12,30,0,750,ok,True,22,22,423.45952415102806,1141.1361094190258,415.1586485041634,1259.7583479405307,118.91232067518278,96.34451649139994,HIT,True,1389.4165030118309
2026_07_15_gym,flight_12,30,0,800,ok,True,24,24,500.80653199741494,1092.5646908966198,415.1586485041634,1259.7583479405307,187.85440879199635,132.0344826963389,HIT,True,1387.9268478478552
2026_07_15_gym,flight_12,30,0,850,ok,True,24,24,500.80653199741494,1092.5646908966198,415.1586485041634,1259.7583479405307,187.85440879199635,132.0344826963389,HIT,True,1387.9268478478552
2026_07_15_gym,flight_12,30,0,900,ok,True,26,26,464.7131079318811,1126.9589993296663,415.1586485041634,1259.7583479405307,141.7438232892115,98.57833368480009,HIT,True,1387.6987308344771
2026_07_15_gym,flight_12,30,0,950,fit_failed,True,27,27,,,,,,,,,
2026_07_15_gym,flight_12,30,0,1000,ok,True,29,29,523.443048921175,1110.86642617962,415.1586485041634,1259.7583479405307,184.10408941500685,147.03595656265014,HIT,True,1385.0575752731017
2026_07_15_gym,flight_12,30,0,1050,fit_failed,True,30,30,,,,,,,,,
2026_07_15_gym,flight_12,30,0,1100,fit_failed,True,32,32,,,,,,,,,
2026_07_15_gym,flight_12,30,0,1150,fit_failed,True,33,33,,,,,,,,,
2026_07_15_gym,flight_12,30,0,1200,fit_failed,True,34,34,,,,,,,,,
2026_07_15_gym,flight_12,30,0,1250,fit_failed,True,35,35,,,,,,,,,
2026_07_15_gym,flight_14,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_14,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_14,30,0,250,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_14,30,0,300,fit_failed,True,9,9,,,,,,,,,
2026_07_15_gym,flight_14,30,0,350,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_14,30,0,400,ok,True,12,12,1438.9963262705382,1714.0177459723282,1543.2300851558507,1793.9838819110776,131.3745005255434,127.99801984892059,HIT,True,1233.1770769589677
2026_07_15_gym,flight_14,30,0,450,ok,True,13,13,1341.2833894041416,1691.5731829138779,1543.2300851558507,1793.9838819110776,226.42972241763752,206.1763250198939,HIT,True,1242.3840191078384
2026_07_15_gym,flight_14,30,0,490,ok,True,14,14,1424.9880725012888,1703.1593828144712,1543.2300851558507,1793.9838819110776,149.09816629573626,136.6540867296316,HIT,True,1241.270960329044
2026_07_15_gym,flight_14,30,0,500,ok,True,15,15,1424.9881064523822,1703.1590979713449,1543.2300851558507,1793.9838819110776,149.09831288586273,136.65423383707076,HIT,True,1241.271006895637
2026_07_15_gym,flight_14,30,0,550,ok,True,16,16,1333.9995978033496,1719.3448321500707,1543.2300851558507,1793.9838819110776,222.1449630016201,211.62877743153877,HIT,True,1249.7830430103027
2026_07_15_gym,flight_14,30,0,600,ok,True,18,18,1466.1591023715625,1716.4910371278434,1543.2300851558507,1793.9838819110776,109.29353768606116,108.56775769252674,HIT,True,1245.2525802559428
2026_07_15_gym,flight_14,30,0,650,ok,True,19,19,1478.4318772667034,1709.3318131930362,1543.2300851558507,1793.9838819110776,106.6057244424011,105.96725000595599,HIT,True,1245.2823895529411
2026_07_15_gym,flight_14,30,0,700,fit_failed,True,21,21,,,,,,,,,
2026_07_15_gym,flight_14,30,0,750,ok,True,22,22,1320.729739257197,1728.6287746940855,1543.2300851558507,1793.9838819110776,231.90018103564532,219.62560258723192,HIT,True,1251.1516812963873
2026_07_15_gym,flight_14,30,0,800,ok,True,24,24,1302.427240287421,1728.665601998073,1543.2300851558507,1793.9838819110776,249.50448450383138,243.91762356095248,HIT,True,1253.2261504371268
2026_07_15_gym,flight_14,30,0,850,ok,True,25,25,1455.9008490664303,1719.206074768723,1543.2300851558507,1793.9838819110776,114.97006530823967,127.14611966174546,HIT,True,1251.9429406377367
2026_07_15_gym,flight_14,30,0,900,ok,True,27,27,1490.3689473006568,1708.2707963148591,1543.2300851558507,1793.9838819110776,100.7026957820419,124.61744781380393,HIT,True,1256.7982345244775
2026_07_15_gym,flight_14,30,0,950,ok,True,28,28,1457.472637249295,1723.7467205003272,1543.2300851558507,1793.9838819110776,110.8494416516628,132.89397662936997,HIT,True,1255.4820482369767
2026_07_15_gym,flight_14,30,0,1000,ok,True,28,28,1457.472637249295,1723.7467205003272,1543.2300851558507,1793.9838819110776,110.8494416516628,132.89397662936997,HIT,True,1255.4820482369767
2026_07_15_gym,flight_14,30,0,1050,ok,True,29,29,1520.6815464508913,1718.065183242211,1543.2300851558507,1793.9838819110776,79.1964986934599,100.34053001816268,HIT,True,1256.8191491165555
2026_07_15_gym,flight_14,30,0,1100,ok,True,31,31,1514.927405056995,1752.913703789552,1543.2300851558507,1793.9838819110776,49.87786314300157,75.00428075318867,HIT,True,1255.420042841782
2026_07_15_gym,flight_14,30,0,1150,ok,True,32,32,1519.2302688769244,1731.9380899828725,1543.2300851558507,1793.9838819110776,66.5257204201528,94.85080292426353,HIT,True,1258.1930719186312
2026_07_15_gym,flight_14,30,0,1200,ok,True,34,34,1597.2745875145422,1707.6521651060661,1543.2300851558507,1793.9838819110776,101.85270522523837,122.96223943798633,HIT,True,1256.3710098826878
2026_07_15_gym,flight_14,30,0,1250,ok,True,35,35,1575.041610093236,1748.0238531226903,1543.2300851558507,1793.9838819110776,55.895414526338996,79.51523766619832,HIT,True,1258.5151966034493
2026_07_15_gym,flight_15,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_15,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_15,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_15,30,0,300,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_15,30,0,350,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_15,30,0,400,ok,True,12,12,1054.7828064267133,204.09065659111832,1106.3254149406393,567.9423568328247,367.48428573369006,293.9824672954584,HIT,True,1590.6608679951792
2026_07_15_gym,flight_15,30,0,450,ok,True,13,13,1313.505675512822,146.07436002655237,1106.3254149406393,567.9423568328247,469.9960288131108,343.75254206868243,HIT,True,1589.5083960971879
2026_07_15_gym,flight_15,30,0,490,ok,True,14,14,1330.768391837188,144.59921762898077,1106.3254149406393,567.9423568328247,479.1597472546601,341.8108866630077,HIT,True,1588.34789749325
2026_07_15_gym,flight_15,30,0,500,ok,True,15,15,1355.0090814402745,20.38044995678396,1106.3254149406393,567.9423568328247,601.3880675948164,435.0303192243606,HIT,True,1601.8156293064067
2026_07_15_gym,flight_15,30,0,550,ok,True,15,15,1355.0090814402745,20.38044995678396,1106.3254149406393,567.9423568328247,601.3880675948164,435.0303192243606,HIT,True,1601.8156293064067
2026_07_15_gym,flight_15,30,0,600,fit_failed,True,16,16,,,,,,,,,
2026_07_15_gym,flight_15,30,0,650,ok,True,17,17,1418.5658190954061,105.94471759214744,1106.3254149406393,567.9423568328247,557.6162557267238,377.2652931456431,HIT,True,1586.556707069485
2026_07_15_gym,flight_15,30,0,700,fit_failed,True,19,19,,,,,,,,,
2026_07_15_gym,flight_15,30,0,750,fit_failed,True,20,20,,,,,,,,,
2026_07_15_gym,flight_15,30,0,800,ok,True,22,22,1167.5219557373262,361.58207488137447,1106.3254149406393,567.9423568328247,215.24307787374389,147.97582742871427,HIT,True,1562.888995881597
2026_07_15_gym,flight_15,30,0,850,ok,True,23,23,1202.1358087147535,323.15808951311453,1106.3254149406393,567.9423568328247,262.86682765689187,176.47992601272006,HIT,True,1566.0561642283094
2026_07_15_gym,flight_15,30,0,900,ok,True,25,25,1168.2811115051386,387.80944331177835,1106.3254149406393,567.9423568328247,190.48982878456542,133.20444188816546,HIT,True,1559.2026395332289
2026_07_15_gym,flight_15,30,0,950,ok,True,25,25,1168.2811115051386,387.80944331177835,1106.3254149406393,567.9423568328247,190.48982878456542,133.20444188816546,HIT,True,1559.2026395332289
2026_07_15_gym,flight_15,30,0,1000,ok,True,26,26,1521.9961038340336,248.79111794147255,1106.3254149406393,567.9423568328247,524.0607167981531,349.2332650351245,HIT,True,1566.6719582923206
2026_07_15_gym,flight_15,30,0,1050,ok,True,27,27,1142.6659602657699,394.102911296319,1106.3254149406393,567.9423568328247,177.597263658446,120.84382844823354,HIT,True,1562.7582489724232
2026_07_15_gym,flight_15,30,0,1100,fit_failed,True,29,29,,,,,,,,,
2026_07_15_gym,flight_15,30,0,1150,ok,True,30,30,1085.7528605078505,577.0529304630751,1106.3254149406393,567.9423568328247,22.499612169152456,24.99292567988997,HIT,True,1551.68397132271
2026_07_15_gym,flight_15,30,0,1200,ok,True,32,32,1067.5804410449766,526.3628764332583,1106.3254149406393,567.9423568328247,56.83331938637325,41.521858750630464,HIT,True,1559.0562211524887
2026_07_15_gym,flight_15,30,0,1250,ok,True,33,33,1044.2050567190588,505.65272295774645,1106.3254149406393,567.9423568328247,87.97123048968214,72.57844314680524,HIT,True,1562.7146916278696
2026_07_15_gym,flight_17,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_17,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_17,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,30,0,300,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_17,30,0,350,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_17,30,0,400,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_17,30,0,450,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_17,30,0,490,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_17,30,0,500,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_17,30,0,550,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_17,30,0,600,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_17,30,0,650,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_17,30,0,700,fit_failed,True,16,16,,,,,,,,,
2026_07_15_gym,flight_17,30,0,750,ok,True,17,17,330.823586223901,2405.3283773627722,308.745036456572,2440.223426116098,41.293180881658884,95.91366190829025,MISS_HIGH_WIDE,True,1110.2905561707178
2026_07_15_gym,flight_17,30,0,800,fit_failed,True,18,18,,,,,,,,,
2026_07_15_gym,flight_17,30,0,850,ok,True,19,19,345.1617333952548,2396.37208699152,308.745036456572,2440.223426116098,57.001015420276545,115.73899919004542,MISS_HIGH_WIDE,True,1112.100363364499
2026_07_15_gym,flight_17,30,0,900,ok,True,21,21,333.1993238179225,2407.9566979419965,308.745036456572,2440.223426116098,40.48646585481202,105.6740581835007,MISS_HIGH_WIDE,True,1111.9506365516456
2026_07_15_gym,flight_17,30,0,950,ok,True,22,22,335.68082680833515,2403.6262786167904,308.745036456572,2440.223426116098,45.44103879710728,104.96339838783885,MISS_HIGH_WIDE,True,1112.587497909435
2026_07_15_gym,flight_17,30,0,1000,ok,True,24,24,317.8633846891017,2396.9322224694956,308.745036456572,2440.223426116098,44.24107353649173,41.59584146536053,MISS_HIGH_WIDE,True,1119.8277037578173
2026_07_15_gym,flight_17,30,0,1050,ok,True,25,25,304.6556985958623,2407.019412286519,308.745036456572,2440.223426116098,33.45488332865463,28.225446652663113,MISS_HIGH_WIDE,True,1117.1231910691833
2026_07_15_gym,flight_17,30,0,1100,ok,True,25,25,304.6556985958623,2407.019412286519,308.745036456572,2440.223426116098,33.45488332865463,28.225446652663113,MISS_HIGH_WIDE,True,1117.1231910691833
2026_07_15_gym,flight_17,30,0,1150,fit_failed,False,26,26,,,,,,,,,
2026_07_15_gym,flight_17,30,0,1200,ok,False,28,28,327.06752447814324,2377.657523117808,308.745036456572,2440.223426116098,65.19360233406371,59.16399549771078,MISS_HIGH_WIDE,True,1120.938433528181
2026_07_15_gym,flight_17,30,0,1250,ok,False,28,28,327.06752447814324,2377.657523117808,308.745036456572,2440.223426116098,65.19360233406371,59.16399549771078,MISS_HIGH_WIDE,True,1120.938433528181
2026_07_15_gym,flight_19,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_19,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_19,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_19,30,0,300,ok,True,10,10,260.5572979999376,2467.6131764498605,316.77349563971256,2404.6608315670896,84.39939930659202,152.63133154334443,MISS_HIGH_WIDE,True,1060.3561268547778
2026_07_15_gym,flight_19,30,0,350,ok,True,11,11,252.66490547728438,2449.379909356086,316.77349563971256,2404.6608315670896,78.16461636132104,125.13075290968875,MISS_HIGH_WIDE,True,1064.1874627252896
2026_07_15_gym,flight_19,30,0,400,ok,True,13,13,277.7503757105828,2410.249378473017,316.77349563971256,2404.6608315670896,39.42126007020824,60.878286695664656,MISS_HIGH_WIDE,True,1070.1029945558969
2026_07_15_gym,flight_19,30,0,450,ok,True,14,14,303.06785837026024,2391.1541256838877,316.77349563971256,2404.6608315670896,19.242546525268466,39.26744177776387,MISS_HIGH_WIDE,True,1070.5112853448534
2026_07_15_gym,flight_19,30,0,490,ok,True,15,15,313.81867152081566,2393.6640188249335,316.77349563971256,2404.6608315670896,11.386872971086637,46.43355023369751,MISS_HIGH_WIDE,True,1069.4656942477357
2026_07_15_gym,flight_19,30,0,500,ok,True,16,16,356.8365867983482,2359.0442319481463,316.77349563971256,2404.6608315670896,60.711822851732386,59.0443263764489,MISS_HIGH_WIDE,True,1071.4574911779653
2026_07_15_gym,flight_19,30,0,550,ok,True,17,17,363.8879944905442,2351.442784477656,316.77349563971256,2404.6608315670896,71.07697614543117,66.76624516889076,MISS_HIGH_WIDE,True,1071.5966412230093
2026_07_15_gym,flight_19,30,0,600,ok,True,19,19,317.9996626257544,2368.462956716237,316.77349563971256,2404.6608315670896,36.21863649001235,34.80617629113555,MISS_HIGH_WIDE,True,1072.619897488142
2026_07_15_gym,flight_19,30,0,650,ok,True,20,20,315.61118775470857,2362.1860333763775,316.77349563971256,2404.6608315670896,42.49069828752248,30.678340158475713,MISS_HIGH_WIDE,True,1073.5957721907473
2026_07_15_gym,flight_19,30,0,700,ok,True,22,22,330.7698415745766,2354.434258043475,316.77349563971256,2404.6608315670896,52.14025687941569,49.47001464350361,MISS_HIGH_WIDE,True,1074.7111585069424
2026_07_15_gym,flight_19,30,0,750,ok,True,23,23,322.2131478116857,2355.8763915941913,316.77349563971256,2404.6608315670896,49.08677417819765,38.17028102473665,MISS_HIGH_WIDE,True,1075.4752613404846
2026_07_15_gym,flight_19,30,0,800,ok,True,25,25,329.8086471928875,2354.5497502851904,316.77349563971256,2404.6608315670896,51.77871805341799,45.08478513557148,MISS_HIGH_WIDE,True,1077.1825634274226
2026_07_15_gym,flight_19,30,0,850,ok,True,26,26,329.8086496685027,2354.549645549372,316.77349563971256,2404.6608315670896,51.77882003924549,45.08494465956521,MISS_HIGH_WIDE,True,1077.1825845123824
2026_07_15_gym,flight_19,30,0,900,ok,True,28,28,329.8086617042703,2354.5491363522437,316.77349563971256,2404.6608315670896,51.7793158668228,45.08572022502457,MISS_HIGH_WIDE,True,1077.1826870217246
2026_07_15_gym,flight_19,30,0,950,ok,True,29,29,341.15575655912227,2354.861660485415,316.77349563971256,2404.6608315670896,55.447741955503155,62.37126143348029,MISS_HIGH_WIDE,True,1076.481197297796
2026_07_15_gym,flight_19,30,0,1000,ok,True,31,31,311.77773748639305,2387.075751561184,316.77349563971256,2404.6608315670896,18.280936473292627,35.82921931304534,MISS_HIGH_WIDE,True,1072.7791140577838
2026_07_15_gym,flight_19,30,0,1050,fit_failed,True,32,32,,,,,,,,,
2026_07_15_gym,flight_19,30,0,1100,ok,False,34,34,269.0924523592902,2410.502615469592,316.77349563971256,2404.6608315670896,48.037572039738315,52.32524105879905,MISS_HIGH_WIDE,True,1070.9020267787898
2026_07_15_gym,flight_19,30,0,1150,ok,False,35,35,177.37560485901065,2354.553013026853,316.77349563971256,2404.6608315670896,148.13023132692996,169.21821154017007,MISS_HIGH_WIDE,True,1084.2879075357498
2026_07_15_gym,flight_19,30,0,1200,fit_failed,False,36,36,,,,,,,,,
2026_07_15_gym,flight_19,30,0,1250,ok,False,37,37,349.29458843251643,2365.7282099506338,316.77349563971256,2404.6608315670896,50.72839936730005,64.17965073387302,MISS_HIGH_WIDE,True,1078.7768894906374
2026_07_15_gym,flight_20,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_20,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_20,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_20,30,0,300,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_20,30,0,350,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_20,30,0,400,ok,True,13,13,365.19653603051546,2522.194169047646,564.612701189692,2470.8439248657473,205.9214765495153,203.96743555422495,MISS_HIGH_WIDE,True,1122.112292885909
2026_07_15_gym,flight_20,30,0,450,ok,True,14,14,401.1412202022024,2518.986366244047,564.612701189692,2470.8439248657473,170.4130856422305,176.7500946285303,MISS_HIGH_WIDE,True,1120.4081992738982
2026_07_15_gym,flight_20,30,0,490,ok,True,15,15,432.0579359842392,2520.8433187204687,564.612701189692,2470.8439248657473,141.6711161970296,158.9723705589751,MISS_HIGH_WIDE,True,1118.1758259329847
2026_07_15_gym,flight_20,30,0,500,ok,True,16,16,527.6573865743197,2522.6698315644976,564.612701189692,2470.8439248657473,63.6523360409397,130.8740992094121,MISS_HIGH_WIDE,True,1111.51337389154
2026_07_15_gym,flight_20,30,0,550,ok,True,17,17,498.1736642096186,2486.8668988282357,564.612701189692,2470.8439248657473,68.3438463172957,111.96872795415368,MISS_HIGH_WIDE,True,1114.6968162527435
2026_07_15_gym,flight_20,30,0,600,ok,True,19,19,578.0367234939724,2479.8431404184735,564.612701189692,2470.8439248657473,16.16138160524178,110.38692371893747,MISS_HIGH_WIDE,True,1111.9629036552064
2026_07_15_gym,flight_20,30,0,650,ok,True,20,20,578.6823700315674,2467.9364332236355,564.612701189692,2470.8439248657473,14.366944315650116,100.97305414348716,MISS_HIGH_WIDE,True,1112.8002633759374
2026_07_15_gym,flight_20,30,0,700,ok,True,22,22,544.6411582629378,2440.7545665637795,564.612701189692,2470.8439248657473,36.11415248762441,64.47985682120243,MISS_HIGH_WIDE,True,1117.6092181086744
2026_07_15_gym,flight_20,30,0,750,ok,True,23,23,535.8445241789811,2450.039549369659,564.612701189692,2470.8439248657473,35.502535801007554,67.78529454227875,MISS_HIGH_WIDE,True,1117.7283632100139
2026_07_15_gym,flight_20,30,0,800,ok,True,24,24,523.3680233914571,2472.1224318739255,564.612701189692,2470.8439248657473,41.264488690036735,84.04067461734398,MISS_HIGH_WIDE,True,1116.9017915109318
2026_07_15_gym,flight_20,30,0,850,ok,True,24,24,523.3680233914571,2472.1224318739255,564.612701189692,2470.8439248657473,41.264488690036735,84.04067461734398,MISS_HIGH_WIDE,True,1116.9017915109318
2026_07_15_gym,flight_20,30,0,900,ok,True,25,25,523.3680468174205,2472.1218552600435,564.612701189692,2470.8439248657473,41.26444741397612,84.04023447127985,MISS_HIGH_WIDE,True,1116.9019046983906
2026_07_15_gym,flight_20,30,0,950,ok,True,26,26,539.624117595015,2475.065460763546,564.612701189692,2470.8439248657473,25.342665120396475,73.54471060979022,MISS_HIGH_WIDE,True,1117.7844172591556
2026_07_15_gym,flight_20,30,0,1000,ok,True,28,28,538.7045766894555,2496.4672178895817,564.612701189692,2470.8439248657473,36.438771391267146,81.93410324118267,MISS_HIGH_WIDE,True,1118.274720991912
2026_07_15_gym,flight_20,30,0,1050,ok,True,29,29,544.5417221409456,2488.3656598819,564.612701189692,2470.8439248657473,26.643111641688524,77.43179603199242,MISS_HIGH_WIDE,True,1118.2997860809924
2026_07_15_gym,flight_20,30,0,1100,ok,True,31,31,547.7326517562124,2488.4973283133077,564.612701189692,2470.8439248657473,24.424961047237097,62.52171654583123,MISS_HIGH_WIDE,True,1121.052301525386
2026_07_15_gym,flight_20,30,0,1150,ok,False,32,32,553.3929466117952,2485.7336627900127,564.612701189692,2470.8439248657473,18.643690306415742,53.04185889671098,MISS_HIGH_WIDE,True,1122.4339547709471
2026_07_15_gym,flight_20,30,0,1200,ok,False,34,34,550.2793586306944,2492.6447313903045,564.612701189692,2470.8439248657473,26.090608924184657,59.42707230742432,MISS_HIGH_WIDE,True,1122.6985490114844
2026_07_15_gym,flight_20,30,0,1250,ok,False,34,34,550.2793586306944,2492.6447313903045,564.612701189692,2470.8439248657473,26.090608924184657,59.42707230742432,MISS_HIGH_WIDE,True,1122.6985490114844
2026_07_15_gym,flight_21,30,0,150,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_21,30,0,200,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_21,30,0,250,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_21,30,0,300,ok,True,10,10,536.2054839008098,2225.7588810787865,737.4066720812041,2189.8066932697857,204.38805721826338,196.88524977969718,MISS_HIGH_WIDE,True,1165.5493418782269
2026_07_15_gym,flight_21,30,0,350,ok,True,11,11,606.1884381855466,2173.514134583823,737.4066720812041,2189.8066932697857,132.22583853101864,145.15989124520942,MISS_HIGH_WIDE,True,1158.4820468007365
2026_07_15_gym,flight_21,30,0,400,ok,True,13,13,695.7471132435182,2157.1147340783377,737.4066720812041,2189.8066932697857,52.95548166456336,52.41916627393044,MISS_HIGH_WIDE,True,1140.984850912764
2026_07_15_gym,flight_21,30,0,450,ok,True,14,14,666.8480445546439,2162.97354287752,737.4066720812041,2189.8066932697857,75.48866059485894,74.0432408352604,MISS_HIGH_WIDE,True,1141.587657387715
2026_07_15_gym,flight_21,30,0,490,ok,True,15,15,661.6627951615426,2160.3606508457533,737.4066720812041,2189.8066932697857,81.26625563700313,78.643820201939,MISS_HIGH_WIDE,True,1141.473792886643
2026_07_15_gym,flight_21,30,0,500,ok,True,16,16,679.8943205756214,2149.5323948521723,737.4066720812041,2189.8066932697857,70.21174893657529,61.62294427195767,MISS_HIGH_WIDE,True,1142.4048325331823
2026_07_15_gym,flight_21,30,0,550,ok,True,17,17,657.7751365905056,2155.3132134490056,737.4066720812041,2189.8066932697857,86.78122835471356,82.87830346524342,MISS_HIGH_WIDE,True,1142.1242810149784
2026_07_15_gym,flight_21,30,0,600,ok,True,18,18,679.7891338588186,2144.5491342857654,737.4066720812041,2189.8066932697857,73.26682302379524,67.82358752018823,MISS_HIGH_WIDE,True,1142.2705580413256
2026_07_15_gym,flight_21,30,0,650,ok,True,19,19,691.0332920111048,2139.012429705212,737.4066720812041,2189.8066932697857,68.77897636773358,62.04286710137628,MISS_HIGH_WIDE,True,1142.5641324372275
2026_07_15_gym,flight_21,30,0,700,ok,True,21,21,691.1401468310062,2140.359074478322,737.4066720812041,2189.8066932697857,67.71748934265892,60.813413585959964,MISS_HIGH_WIDE,True,1142.144340037489
