session,flight,fps,phase,T_ms,status,airborne,n_detected,n_points_used,cy_own,cz_own,cy_ref,cz_ref,position_error_mm,velocity_error_mm_s,cls_own,hit_miss_match,t_cross_own_ms
2026_07_15_gym,flight_11,20,0,1150,fit_failed,True,19,19,,,,,,,,,
2026_07_15_gym,flight_11,20,0,1200,fit_failed,True,19,19,,,,,,,,,
2026_07_15_gym,flight_11,20,0,1250,fit_failed,False,20,20,,,,,,,,,
2026_07_15_gym,flight_12,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_12,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_12,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_12,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_12,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_12,20,0,400,fit_failed,True,9,9,,,,,,,,,
2026_07_15_gym,flight_12,20,0,450,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_12,20,0,490,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_12,20,0,500,ok,True,11,11,451.3552965091642,1112.2183564609973,415.1586485041634,1259.7583479405307,151.9152606309805,113.28770933183718,HIT,True,1374.1681531100985
2026_07_15_gym,flight_12,20,0,550,ok,True,12,12,357.31539409003597,1108.9235601072432,415.1586485041634,1259.7583479405307,161.5455827372891,144.8879711651088,HIT,True,1376.358654905097
2026_07_15_gym,flight_12,20,0,600,ok,True,13,13,358.2054790784517,1089.1080710459473,415.1586485041634,1259.7583479405307,179.9032531996901,157.56755237450633,HIT,True,1376.4915398490682
2026_07_15_gym,flight_12,20,0,650,ok,True,14,14,428.86540375760137,1079.4398997213837,415.1586485041634,1259.7583479405307,180.83865158681886,138.23338500570605,HIT,True,1375.502169393009
2026_07_15_gym,flight_12,20,0,700,ok,True,15,15,428.8654036502812,1079.439850578321,415.1586485041634,1259.7583479405307,180.8387005803814,138.23343506690097,HIT,True,1375.502176500981
2026_07_15_gym,flight_12,20,0,750,ok,True,16,16,397.4275298438712,1128.1097241013747,415.1586485041634,1259.7583479405307,132.83731677389815,109.9822877952493,HIT,True,1374.841066662872
2026_07_15_gym,flight_12,20,0,800,ok,True,17,17,408.4636083843853,1168.4887153474915,415.1586485041634,1259.7583479405307,91.51485888025945,73.27479143084709,HIT,True,1371.8970007984658
2026_07_15_gym,flight_12,20,0,850,ok,True,18,18,397.3717085388602,1184.3976067427798,415.1586485041634,1259.7583479405307,77.43136668820779,68.73519834127528,HIT,True,1371.906231683355
2026_07_15_gym,flight_12,20,0,900,ok,True,19,19,389.22345838151773,1186.233380217416,415.1586485041634,1259.7583479405307,77.96508811886794,74.75354065455323,HIT,True,1373.0527434637154
2026_07_15_gym,flight_12,20,0,950,ok,True,20,20,426.27638501873656,1189.0590025466215,415.1586485041634,1259.7583479405307,71.56815985013687,46.79527501452946,HIT,True,1369.0476235911208
2026_07_15_gym,flight_12,20,0,1000,fit_failed,True,21,21,,,,,,,,,
2026_07_15_gym,flight_12,20,0,1050,ok,True,22,22,366.83593238032825,1238.3945601138805,415.1586485041634,1259.7583479405307,52.83461293401217,87.81881069022049,HIT,True,1367.1948968000931
2026_07_15_gym,flight_12,20,0,1100,ok,True,23,23,345.50886828555537,1234.1136100874146,415.1586485041634,1259.7583479405307,74.22091662095968,104.61574320074222,HIT,True,1368.6739150616706
2026_07_15_gym,flight_12,20,0,1150,ok,True,24,24,494.9058213557454,1158.3795804509475,415.1586485041634,1259.7583479405307,128.98552661258964,88.92464849216479,HIT,True,1373.3817668467946
2026_07_15_gym,flight_12,20,0,1200,fit_failed,True,25,25,,,,,,,,,
2026_07_15_gym,flight_12,20,0,1250,ok,True,26,26,440.34341063673077,1229.2812993259108,415.1586485041634,1259.7583479405307,39.53634702311157,22.425090858090687,HIT,True,1368.4118457108432
2026_07_15_gym,flight_14,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_14,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_14,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_14,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_14,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_14,20,0,400,ok,True,9,9,1437.85697053215,1697.5319156372104,1543.2300851558507,1793.9838819110776,142.85123409895618,141.01593414628584,HIT,True,1219.4405365773723
2026_07_15_gym,flight_14,20,0,450,ok,True,10,10,1416.3591715099362,1693.85137044616,1543.2300851558507,1793.9838819110776,161.62533397218687,157.46852691613623,HIT,True,1226.5541526763382
2026_07_15_gym,flight_14,20,0,490,ok,True,10,10,1416.3591715099362,1693.85137044616,1543.2300851558507,1793.9838819110776,161.62533397218687,157.46852691613623,HIT,True,1226.5541526763382
2026_07_15_gym,flight_14,20,0,500,ok,True,11,11,1388.1259992816867,1725.7955190293962,1543.2300851558507,1793.9838819110776,169.4311963227076,167.80790780913298,HIT,True,1228.592400841524
2026_07_15_gym,flight_14,20,0,550,ok,True,12,12,1432.3550193401531,1711.5092114578918,1543.2300851558507,1793.9838819110776,138.18593085403762,143.7005308884849,HIT,True,1229.4443677639103
2026_07_15_gym,flight_14,20,0,600,ok,True,13,13,1447.5602656163555,1708.9564851199452,1543.2300851558507,1793.9838819110776,127.99364271633272,136.5949119906263,HIT,True,1230.6245005375304
2026_07_15_gym,flight_14,20,0,650,ok,True,14,14,1447.560347396065,1708.9557988312586,1543.2300851558507,1793.9838819110776,127.99403749884118,136.59537781022794,HIT,True,1230.624612443918
2026_07_15_gym,flight_14,20,0,700,ok,True,15,15,1471.6119552103614,1724.4914505908873,1543.2300851558507,1793.9838819110776,99.7915554928389,113.02678483048962,HIT,True,1230.0162516540472
2026_07_15_gym,flight_14,20,0,750,fit_failed,True,16,16,,,,,,,,,
2026_07_15_gym,flight_14,20,0,800,ok,True,17,17,1502.091894021376,1712.073540153552,1543.2300851558507,1793.9838819110776,91.66054143769404,107.57428196645787,HIT,True,1232.5726653345314
2026_07_15_gym,flight_14,20,0,850,ok,True,18,18,1570.7198897408023,1658.651324749407,1543.2300851558507,1793.9838819110776,138.09630836498008,147.55114834768187,HIT,True,1241.4200754596998
2026_07_15_gym,flight_14,20,0,900,ok,True,19,19,1563.7546763681642,1674.9578385435059,1543.2300851558507,1793.9838819110776,120.78268851193712,136.32276945094287,HIT,True,1242.0339599835088
2026_07_15_gym,flight_14,20,0,950,ok,True,19,19,1563.7546763681642,1674.9578385435059,1543.2300851558507,1793.9838819110776,120.78268851193712,136.32276945094287,HIT,True,1242.0339599835088
2026_07_15_gym,flight_14,20,0,1000,ok,True,19,19,1563.7546763681642,1674.9578385435059,1543.2300851558507,1793.9838819110776,120.78268851193712,136.32276945094287,HIT,True,1242.0339599835088
2026_07_15_gym,flight_14,20,0,1050,ok,True,20,20,1685.320056573457,1608.883485160893,1543.2300851558507,1793.9838819110776,233.34891654887073,242.90297675086472,HIT,True,1255.6102257826471
2026_07_15_gym,flight_14,20,0,1100,ok,True,21,21,1502.7213923007318,1721.1599082283717,1543.2300851558507,1793.9838819110776,83.33237869981747,106.9009904431323,HIT,True,1236.6036490859112
2026_07_15_gym,flight_14,20,0,1150,ok,True,22,22,1583.035457781568,1691.0830640579488,1543.2300851558507,1793.9838819110776,110.33152770044919,127.5898961696796,HIT,True,1245.0166042362491
2026_07_15_gym,flight_14,20,0,1200,ok,True,23,23,1538.8221580202503,1733.3991849687118,1543.2300851558507,1793.9838819110776,60.74483784842189,90.64740443986057,HIT,True,1241.1155356470017
2026_07_15_gym,flight_14,20,0,1250,ok,True,23,23,1538.8221580202503,1733.3991849687118,1543.2300851558507,1793.9838819110776,60.74483784842189,90.64740443986057,HIT,True,1241.1155356470017
2026_07_15_gym,flight_15,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_15,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_15,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_15,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_15,20,0,350,ok,True,8,8,1186.8854754133151,326.1328191220737,1106.3254149406393,567.9423568328247,254.87600097154746,212.67614068437206,HIT,True,1562.870123941061
2026_07_15_gym,flight_15,20,0,400,ok,True,8,8,1186.8854754133151,326.1328191220737,1106.3254149406393,567.9423568328247,254.87600097154746,212.67614068437206,HIT,True,1562.870123941061
2026_07_15_gym,flight_15,20,0,450,fit_failed,True,9,9,,,,,,,,,
2026_07_15_gym,flight_15,20,0,490,fit_failed,True,9,9,,,,,,,,,
2026_07_15_gym,flight_15,20,0,500,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_15,20,0,550,fit_failed,True,10,10,,,,,,,,,
2026_07_15_gym,flight_15,20,0,600,fit_failed,True,11,11,,,,,,,,,
2026_07_15_gym,flight_15,20,0,650,fit_failed,True,12,12,,,,,,,,,
2026_07_15_gym,flight_15,20,0,700,fit_failed,True,13,13,,,,,,,,,
2026_07_15_gym,flight_15,20,0,750,fit_failed,True,14,14,,,,,,,,,
2026_07_15_gym,flight_15,20,0,800,ok,True,15,15,1126.332366941916,407.3474072935165,1106.3254149406393,567.9423568328247,161.83638634718193,118.83956083731178,HIT,True,1545.8463484274137
2026_07_15_gym,flight_15,20,0,850,ok,True,16,16,1078.3747978724887,458.5054743168251,1106.3254149406393,567.9423568328247,112.94984838108942,79.60389208088878,HIT,True,1543.1777310895766
2026_07_15_gym,flight_15,20,0,900,ok,True,16,16,1078.3747978724887,458.5054743168251,1106.3254149406393,567.9423568328247,112.94984838108942,79.60389208088878,HIT,True,1543.1777310895766
2026_07_15_gym,flight_15,20,0,950,ok,True,16,16,1078.3747978724887,458.5054743168251,1106.3254149406393,567.9423568328247,112.94984838108942,79.60389208088878,HIT,True,1543.1777310895766
2026_07_15_gym,flight_15,20,0,1000,ok,True,17,17,1052.5008052258047,471.6915228232242,1106.3254149406393,567.9423568328247,110.27833721315321,75.0607171387373,HIT,True,1544.1884090219578
2026_07_15_gym,flight_15,20,0,1050,ok,True,18,18,1169.3296856920313,458.5312885861293,1106.3254149406393,567.9423568328247,126.25498005147256,99.59670775286638,HIT,True,1541.3357533693195
2026_07_15_gym,flight_15,20,0,1100,ok,True,19,19,1050.6464542847568,532.3967739213331,1106.3254149406393,567.9423568328247,66.05781652641143,37.77399831766537,HIT,True,1540.6349148914264
2026_07_15_gym,flight_15,20,0,1150,ok,True,20,20,1050.8432155431262,532.3983627883835,1106.3254149406393,567.9423568328247,65.89119791456729,36.058148024414656,HIT,True,1540.6084886941521
2026_07_15_gym,flight_15,20,0,1200,ok,True,21,21,1045.1590782231413,572.9990897845929,1106.3254149406393,567.9423568328247,61.37500546300468,21.415746799400647,HIT,True,1540.9073316292536
2026_07_15_gym,flight_15,20,0,1250,ok,True,22,22,1082.1510142270786,545.0639003786848,1106.3254149406393,567.9423568328247,33.284011470731414,50.06879720406324,HIT,True,1544.5395031928501
2026_07_15_gym,flight_17,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_17,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_17,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_17,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_17,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,20,0,400,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,20,0,450,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,20,0,490,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_17,20,0,500,ok,True,9,9,289.6701903168836,2312.7719456219706,308.745036456572,2440.223426116098,128.87098057901824,126.4562661671201,MISS_HIGH_WIDE,True,1087.0364564130225
2026_07_15_gym,flight_17,20,0,550,ok,True,10,10,289.670191259427,2312.772456374875,308.745036456572,2440.223426116098,128.87047531251335,126.45554328740965,MISS_HIGH_WIDE,True,1087.0363582716043
2026_07_15_gym,flight_17,20,0,600,ok,True,10,10,289.670191259427,2312.772456374875,308.745036456572,2440.223426116098,128.87047531251335,126.45554328740965,MISS_HIGH_WIDE,True,1087.0363582716043
2026_07_15_gym,flight_17,20,0,650,ok,True,11,11,289.67019126090076,2312.7724571731987,308.745036456572,2440.223426116098,128.8704745227652,126.45554215753492,MISS_HIGH_WIDE,True,1087.0363581182062
2026_07_15_gym,flight_17,20,0,700,ok,True,12,12,289.670191250646,2312.7724516164544,308.745036456572,2440.223426116098,128.87048001981998,126.45555002207519,MISS_HIGH_WIDE,True,1087.0363591859373
2026_07_15_gym,flight_17,20,0,750,fit_failed,True,13,13,,,,,,,,,
2026_07_15_gym,flight_17,20,0,800,ok,True,14,14,305.4434158757206,2369.545412889028,308.745036456572,2440.223426116098,70.75508640504792,62.47169640734379,MISS_HIGH_WIDE,True,1083.2150420487874
2026_07_15_gym,flight_17,20,0,850,ok,True,15,15,297.077568161987,2379.884518567803,308.745036456572,2440.223426116098,61.456599161740534,61.86282150982082,MISS_HIGH_WIDE,True,1083.3288301696145
2026_07_15_gym,flight_17,20,0,900,ok,True,16,16,293.5584526582113,2392.2610443932995,308.745036456572,2440.223426116098,50.30926741653134,58.17790277095876,MISS_HIGH_WIDE,True,1083.1444009061836
2026_07_15_gym,flight_17,20,0,950,ok,True,17,17,288.59025948015386,2409.5302073198764,308.745036456572,2440.223426116098,36.71905111848458,57.80147138355579,MISS_HIGH_WIDE,True,1082.2648511882142
2026_07_15_gym,flight_17,20,0,1000,ok,True,18,18,270.1424393498284,2433.065058792415,308.745036456572,2440.223426116098,39.26070205850041,78.84834420329607,MISS_HIGH_WIDE,True,1080.3103567399057
2026_07_15_gym,flight_17,20,0,1050,ok,True,19,19,265.7343016046395,2445.4345246334383,308.745036456572,2440.223426116098,43.32526814989919,89.47058316739076,MISS_HIGH_WIDE,True,1079.5979821984306
2026_07_15_gym,flight_17,20,0,1100,ok,True,20,20,270.46846321583473,2432.9283603445906,308.745036456572,2440.223426116098,38.96554944645516,73.14166614956605,MISS_HIGH_WIDE,True,1080.3133271836
2026_07_15_gym,flight_17,20,0,1150,fit_failed,False,21,21,,,,,,,,,
2026_07_15_gym,flight_17,20,0,1200,fit_failed,False,21,21,,,,,,,,,
2026_07_15_gym,flight_17,20,0,1250,ok,False,22,22,273.7680524521498,2444.2968136446852,308.745036456572,2440.223426116098,35.213376662905496,78.26075966735712,MISS_HIGH_WIDE,True,1080.770087072485
2026_07_15_gym,flight_19,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_19,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_19,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_19,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_19,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_19,20,0,400,ok,True,9,9,393.84877149327525,2414.8122648226304,316.77349563971256,2404.6608315670896,77.74091422825231,135.9370885922798,MISS_HIGH_WIDE,True,1074.7760878041754
2026_07_15_gym,flight_19,20,0,450,ok,True,10,10,427.7712149238089,2382.648107870582,316.77349563971256,2404.6608315670896,113.15941715478141,122.8518002534317,MISS_HIGH_WIDE,True,1077.3599182527337
2026_07_15_gym,flight_19,20,0,490,ok,True,10,10,427.7712149238089,2382.648107870582,316.77349563971256,2404.6608315670896,113.15941715478141,122.8518002534317,MISS_HIGH_WIDE,True,1077.3599182527337
2026_07_15_gym,flight_19,20,0,500,ok,True,11,11,363.8415061609016,2371.484430431156,316.77349563971256,2404.6608315670896,57.58533847044006,56.25028484743359,MISS_HIGH_WIDE,True,1083.4013682005411
2026_07_15_gym,flight_19,20,0,550,ok,True,12,12,380.96059472098835,2353.2195420634407,316.77349563971256,2404.6608315670896,82.25685353979775,55.15718677667668,MISS_HIGH_WIDE,True,1084.9060609901776
2026_07_15_gym,flight_19,20,0,600,ok,True,13,13,357.2106889220948,2354.9125637895813,316.77349563971256,2404.6608315670896,64.10972428126182,45.2851052908995,MISS_HIGH_WIDE,True,1086.5406835012757
2026_07_15_gym,flight_19,20,0,650,ok,True,14,14,357.7389707975982,2347.679196371748,316.77349563971256,2404.6608315670896,70.17889215744549,35.425256934466745,MISS_HIGH_WIDE,True,1088.084204959525
2026_07_15_gym,flight_19,20,0,700,ok,True,15,15,358.87359749743524,2341.161744340629,316.77349563971256,2404.6608315670896,76.18761484010565,40.210257854284016,MISS_HIGH_WIDE,True,1089.7619342409737
2026_07_15_gym,flight_19,20,0,750,ok,True,16,16,351.81526750773907,2348.5870823738446,316.77349563971256,2404.6608315670896,66.12254626250989,40.676325429224626,MISS_HIGH_WIDE,True,1090.2442118316842
2026_07_15_gym,flight_19,20,0,800,ok,True,17,17,343.8432461588738,2352.6647131657624,316.77349563971256,2404.6608315670896,58.620540103060094,30.75211789107086,MISS_HIGH_WIDE,True,1091.5660024364238
2026_07_15_gym,flight_19,20,0,850,ok,True,18,18,348.1515986675248,2354.058625454098,316.77349563971256,2404.6608315670896,59.54131853700991,35.0329063927939,MISS_HIGH_WIDE,True,1091.104597175774
2026_07_15_gym,flight_19,20,0,900,fit_failed,True,19,19,,,,,,,,,
2026_07_15_gym,flight_19,20,0,950,fit_failed,True,20,20,,,,,,,,,
2026_07_15_gym,flight_19,20,0,1000,fit_failed,True,21,21,,,,,,,,,
2026_07_15_gym,flight_19,20,0,1050,fit_failed,True,22,22,,,,,,,,,
2026_07_15_gym,flight_19,20,0,1100,ok,False,23,23,313.95507388948596,2385.5051197145626,316.77349563971256,2404.6608315670896,19.361941992971538,59.27624853710755,MISS_HIGH_WIDE,True,1096.1367148190025
2026_07_15_gym,flight_19,20,0,1150,fit_failed,False,24,24,,,,,,,,,
2026_07_15_gym,flight_19,20,0,1200,fit_failed,False,24,24,,,,,,,,,
2026_07_15_gym,flight_19,20,0,1250,fit_failed,False,25,25,,,,,,,,,
2026_07_15_gym,flight_20,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_20,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_20,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_20,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_20,20,0,350,ok,True,8,8,372.59955107863595,2433.9242272459583,564.612701189692,2470.8439248657473,195.53034007004536,185.71989100719776,MISS_HIGH_WIDE,True,1143.7193550279485
2026_07_15_gym,flight_20,20,0,400,ok,True,9,9,428.6493340332827,2432.3311820297135,564.612701189692,2470.8439248657473,141.31266245196508,138.7869785071667,MISS_HIGH_WIDE,True,1141.943160364067
2026_07_15_gym,flight_20,20,0,450,ok,True,10,10,449.2148964276144,2447.944464691286,564.612701189692,2470.8439248657473,117.64794354423839,119.34215465124838,MISS_HIGH_WIDE,True,1141.515185459693
2026_07_15_gym,flight_20,20,0,490,ok,True,10,10,449.2148964276144,2447.944464691286,564.612701189692,2470.8439248657473,117.64794354423839,119.34215465124838,MISS_HIGH_WIDE,True,1141.515185459693
2026_07_15_gym,flight_20,20,0,500,ok,True,11,11,468.8125118451722,2451.5786551717524,564.612701189692,2470.8439248657473,97.7180991159171,103.28963572653285,MISS_HIGH_WIDE,True,1139.4561995727904
2026_07_15_gym,flight_20,20,0,550,ok,True,12,12,508.00061682837634,2434.1648152023035,564.612701189692,2470.8439248657473,67.45580168848083,74.46052449457741,MISS_HIGH_WIDE,True,1137.3254914493843
2026_07_15_gym,flight_20,20,0,600,ok,True,13,13,522.9496865339489,2426.3950070929227,564.612701189692,2470.8439248657473,60.922188744167634,65.59969860091697,MISS_HIGH_WIDE,True,1136.6078447418595
2026_07_15_gym,flight_20,20,0,650,ok,True,14,14,529.9642269974014,2421.53711738585,564.612701189692,2470.8439248657473,60.263405377671,61.75953651271381,MISS_HIGH_WIDE,True,1136.7556454286323
2026_07_15_gym,flight_20,20,0,700,ok,True,15,15,532.9584661359145,2419.9977545797647,564.612701189692,2470.8439248657473,59.894270423730376,59.441660093141124,MISS_HIGH_WIDE,True,1137.495005935712
2026_07_15_gym,flight_20,20,0,750,ok,True,16,16,523.5802542155117,2435.031678710718,564.612701189692,2470.8439248657473,54.462635626246765,62.72349915257598,MISS_HIGH_WIDE,True,1137.3915873106505
2026_07_15_gym,flight_20,20,0,800,ok,True,17,17,523.5802562570901,2435.031626158826,564.612701189692,2470.8439248657473,54.462668643950664,62.72350524570072,MISS_HIGH_WIDE,True,1137.391597544751
2026_07_15_gym,flight_20,20,0,850,ok,True,17,17,523.5802562570901,2435.031626158826,564.612701189692,2470.8439248657473,54.462668643950664,62.72350524570072,MISS_HIGH_WIDE,True,1137.391597544751
2026_07_15_gym,flight_20,20,0,900,ok,True,18,18,510.97017188739534,2459.971712954243,564.612701189692,2470.8439248657473,54.73322520915804,77.00907165469356,MISS_HIGH_WIDE,True,1136.3372590023462
2026_07_15_gym,flight_20,20,0,950,ok,True,19,19,543.5034153705731,2471.502180376951,564.612701189692,2470.8439248657473,21.119546588676663,62.59629410843251,MISS_HIGH_WIDE,True,1135.4641187673844
2026_07_15_gym,flight_20,20,0,1000,ok,True,20,20,543.5034670659293,2471.5010330273444,564.612701189692,2470.8439248657473,21.119459188811266,62.59516952773344,MISS_HIGH_WIDE,True,1135.4643440023588
2026_07_15_gym,flight_20,20,0,1050,ok,True,21,21,621.3841605809471,2409.854414140101,564.612701189692,2470.8439248657473,83.32298014333522,83.27469679473798,MISS_HIGH_WIDE,True,1144.931380822011
2026_07_15_gym,flight_20,20,0,1100,ok,True,22,22,547.6232612982926,2476.8534084667904,564.612701189692,2470.8439248657473,18.02095893604656,52.99768835184128,MISS_HIGH_WIDE,True,1137.736431935422
2026_07_15_gym,flight_20,20,0,1150,ok,False,23,23,549.2464943067306,2483.1240955522685,564.612701189692,2470.8439248657473,19.670356022707438,50.07806840786699,MISS_HIGH_WIDE,True,1139.1159810090285
2026_07_15_gym,flight_20,20,0,1200,ok,False,24,24,548.6309467075512,2492.7133957049405,564.612701189692,2470.8439248657473,27.086716875873783,56.499408041774764,MISS_HIGH_WIDE,True,1139.4820764318279
2026_07_15_gym,flight_20,20,0,1250,ok,False,24,24,548.6309467075512,2492.7133957049405,564.612701189692,2470.8439248657473,27.086716875873783,56.499408041774764,MISS_HIGH_WIDE,True,1139.4820764318279
2026_07_15_gym,flight_21,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_15_gym,flight_21,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_15_gym,flight_21,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_15_gym,flight_21,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_15_gym,flight_21,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_15_gym,flight_21,20,0,400,ok,True,9,9,724.0748837628589,2222.0887467273287,737.4066720812041,2189.8066932697857,34.926602399901874,79.19142726527636,MISS_HIGH_WIDE,True,1135.0204950475186
2026_07_15_gym,flight_21,20,0,450,ok,True,10,10,624.1550588572579,2200.1109716494993,737.4066720812041,2189.8066932697857,113.71941809010865,126.91496122501954,MISS_HIGH_WIDE,True,1137.561441966956
2026_07_15_gym,flight_21,20,0,490,ok,True,10,10,624.1550588572579,2200.1109716494993,737.4066720812041,2189.8066932697857,113.71941809010865,126.91496122501954,MISS_HIGH_WIDE,True,1137.561441966956
2026_07_15_gym,flight_21,20,0,500,ok,True,11,11,681.4531559201574,2194.6253201519685,737.4066720812041,2189.8066932697857,56.16061908325266,71.86456956862712,MISS_HIGH_WIDE,True,1137.3808955319425
2026_07_15_gym,flight_21,20,0,550,ok,True,12,12,697.2199157575823,2169.569450092547,737.4066720812041,2189.8066932697857,44.99468185495762,52.5418296538673,MISS_HIGH_WIDE,True,1138.8869790195465
2026_07_15_gym,flight_21,20,0,600,ok,True,13,13,733.3430376024353,2150.4707212657345,737.4066720812041,2189.8066932697857,39.5453134856779,41.73319258278625,MISS_HIGH_WIDE,True,1138.8965738788465
2026_07_15_gym,flight_21,20,0,650,ok,True,14,14,741.8338849974699,2142.485655465318,737.4066720812041,2189.8066932697857,47.52768491203648,46.40782146138856,MISS_HIGH_WIDE,True,1139.366748367783
2026_07_15_gym,flight_21,20,0,700,ok,True,15,15,771.1104162473032,2127.964193037148,737.4066720812041,2189.8066932697857,70.43037133110714,74.41427601193571,MISS_HIGH_WIDE,True,1141.4619546786907
