session,flight,fps,phase,T_ms,status,airborne,n_detected,n_points_used,cy_own,cz_own,cy_ref,cz_ref,position_error_mm,velocity_error_mm_s,cls_own,hit_miss_match,t_cross_own_ms
2026_07_21_gym,flight_1,60,0,700,ok,True,41,41,159.1538192518604,2075.6376092266287,209.69952973324772,2114.6982101773515,63.879569462386286,55.40572571145495,MISS_HIGH_WIDE,True,1213.8219345983018
2026_07_21_gym,flight_1,60,0,750,ok,True,44,44,145.1092085724313,2077.3748754897233,209.69952973324772,2114.6982101773515,74.59853148596237,79.63728130379846,MISS_HIGH_WIDE,True,1216.2090192028297
2026_07_21_gym,flight_1,60,0,800,ok,True,47,47,209.864358204303,2107.9570381660938,209.69952973324772,2114.6982101773515,6.743186821543285,25.466026634879935,MISS_HIGH_WIDE,True,1209.373500289992
2026_07_21_gym,flight_1,60,0,850,ok,True,49,49,182.42101643569566,2122.8741488021597,209.69952973324772,2114.6982101773515,28.477416668675446,39.734294956159495,MISS_HIGH_WIDE,True,1209.4657781497
2026_07_21_gym,flight_1,60,0,900,ok,True,52,52,248.79066425346093,2164.8215210557014,209.69952973324772,2114.6982101773515,63.564637114398096,138.31736708532793,MISS_HIGH_WIDE,True,1200.9494637250275
2026_07_21_gym,flight_1,60,0,950,ok,True,55,55,171.00634533497708,2119.87176309231,209.69952973324772,2114.6982101773515,39.03752257306361,41.486318591671925,MISS_HIGH_WIDE,True,1210.8437934681328
2026_07_21_gym,flight_1,60,0,1000,ok,True,58,58,237.8081124438205,2128.36572854624,209.69952973324772,2114.6982101773515,31.255295237143688,68.96125995883266,MISS_HIGH_WIDE,True,1207.939383914274
2026_07_21_gym,flight_1,60,0,1050,ok,True,61,61,214.15920722363762,2108.5839205415373,209.69952973324772,2114.6982101773515,7.567909953805964,13.023140947959558,MISS_HIGH_WIDE,True,1211.2255524047694
2026_07_21_gym,flight_1,60,0,1100,ok,True,64,64,248.92538217940762,2083.880260361357,209.69952973324772,2114.6982101773515,49.88400075163432,38.86231517335049,MISS_HIGH_WIDE,True,1213.797566686672
2026_07_21_gym,flight_1,60,0,1150,ok,True,67,67,197.5131191622314,2122.8122322354407,209.69952973324772,2114.6982101773515,14.640558615180506,32.862134512665286,MISS_HIGH_WIDE,True,1209.9675225486783
2026_07_21_gym,flight_1,60,0,1200,ok,True,70,70,216.5532216779509,2098.98437828343,209.69952973324772,2114.6982101773515,17.14344207162938,4.825659820802861,MISS_HIGH_WIDE,True,1213.1139617232716
2026_07_21_gym,flight_1,60,0,1250,ok,False,71,71,174.87450686314264,2137.905303600134,209.69952973324772,2114.6982101773515,41.849150565299475,53.81712479541473,MISS_HIGH_WIDE,True,1209.2786121237862
2026_07_21_gym,flight_100,60,0,150,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_100,60,0,200,ok,True,13,13,282.3230958986368,1370.3388061604185,493.64828246950776,1974.0513495935859,639.6304945652274,855.3421132561799,HIT,True,1200.6762380211837
2026_07_21_gym,flight_100,60,0,250,ok,True,16,16,349.2193316427228,1515.1907927110371,493.64828246950776,1974.0513495935859,481.0537729812423,680.5253417902123,HIT,True,1185.6182098489592
2026_07_21_gym,flight_100,60,0,300,ok,True,18,18,443.668079597583,1564.17606439593,493.64828246950776,1974.0513495935859,412.911334422995,578.8260696722538,HIT,True,1172.8328047476505
2026_07_21_gym,flight_100,60,0,350,ok,True,21,21,630.0503025533557,1744.4454681292564,493.64828246950776,1974.0513495935859,267.06623127225606,342.3912865482266,HIT,True,1147.521880945957
2026_07_21_gym,flight_100,60,0,400,ok,True,24,24,463.29501663050064,1699.8440506061922,493.64828246950776,1974.0513495935859,275.882155213155,415.35957602183066,HIT,True,1159.67471345099
2026_07_21_gym,flight_100,60,0,450,ok,True,26,26,491.5520532126802,1717.6767252972347,493.64828246950776,1974.0513495935859,256.38319398937284,383.58916800608085,HIT,True,1156.2072454621587
2026_07_21_gym,flight_100,60,0,490,ok,True,28,28,496.99012599803734,1763.9056774147436,493.64828246950776,1974.0513495935859,210.17224234819068,319.2836250007972,HIT,True,1150.5996681907686
2026_07_21_gym,flight_100,60,0,500,ok,True,29,29,472.5882018336407,1799.3087084671217,493.64828246950776,1974.0513495935859,176.00715219627145,286.1904814732076,HIT,True,1149.2096620921516
